"RearingBrood","ChickID","NatalBrood","CrossFosteredYN","AvgOfMass","AvgOfTarsus","AvgOfAge","nMeasures","dam","sire","NbRinged","MeanA","MeanAdev","MeanAsim","MeanTotalProRate","MeanS","MeanSdev","MeanSsim","SocialMumID","SocialDadID","PairID","BreedingYear","HatchingDayAfter0401","PairBroodNb","NbHatched","XPriorResidence","GenPairID","ResMassTarsus_perChick","MeanLogAdev","MeanLogSdev","MeanLogAdevAgeCat6","MeanLogSdevAgeCat6","MeanLogAdevAgeCat10","MeanLogSdevAgeCat10","MeanTotalProRateAgeCat6","MeanTotalProRateAgeCat10"
1928,8490,1928,0,15.6999998092651,16.3999996185303,12,1,6952,7710,5,41.5,4.38,37.12,44.2516431830893,35,4.73,30.27,6952,7710,"77106952",2015,68,1,5,FALSE,"77106952",-3.19252250499124,0.108435274848924,0.143348071378632,0.122108165031845,0.141775462399605,0.0947623846660029,0.144920680357659,52.0578420467186,36.4454443194601
1929,8492,1929,0,19.8999996185303,18.6000003814697,12,1,4723,5675,3,16,-0.16,16.16,28.1030444964871,9,0.0700000000000003,8.93,4723,6461,"64614723",2015,69,5,3,FALSE,"56754723",-4.09314221381108,-0.0096502558321617,0.00739570196112899,-0.0096502558321617,0.00739570196112899,NA,NA,28.1030444964871,NA
1929,8493,1929,0,21,17.7000007629395,12,1,4723,6461,3,16,-0.16,16.16,28.1030444964871,9,0.0700000000000003,8.93,4723,6461,"64614723",2015,69,5,3,FALSE,"64614723",-0.906526364803613,-0.0096502558321617,0.00739570196112899,-0.0096502558321617,0.00739570196112899,NA,NA,28.1030444964871,NA
1929,8494,1929,0,21.3999996185303,19.7999992370605,12,1,4723,5675,3,16,-0.16,16.16,28.1030444964871,9,0.0700000000000003,8.93,4723,6461,"64614723",2015,69,5,3,FALSE,"56754723",-5.37529469648943,-0.0096502558321617,0.00739570196112899,-0.0096502558321617,0.00739570196112899,NA,NA,28.1030444964871,NA
1930,8504,1931,1,25.3999996185303,20,12,1,7616,6270,2,18,-0.280000000000001,18.28,24.8625601926164,9.5,-0.0150000000000006,9.515,4976,5139,"51394976",2015,70,3,2,TRUE,"62707616",-1.83898898799418,-0.00560507456575632,0.000966662735200158,-0.0560725531887727,-0.0146744109292602,0.0448624040572601,0.0166077363996605,24.1071428571429,25.6179775280899
1930,8505,1931,1,26.8999996185303,18.7999992370605,12,1,7616,6270,2,18,-0.280000000000001,18.28,24.8625601926164,9.5,-0.0150000000000006,9.515,4976,5139,"51394976",2015,70,3,2,TRUE,"62707616",2.44316791680082,-0.00560507456575632,0.000966662735200158,-0.0560725531887727,-0.0146744109292602,0.0448624040572601,0.0166077363996605,24.1071428571429,25.6179775280899
1931,8502,1930,1,26.2000007629395,19.2000007629395,12,1,4976,5139,3,16,2.52,13.48,15.0525342342026,7.5,2.44,5.06,7616,6270,"62707616",2015,70,1,4,FALSE,"51394976",0.815780478200511,0.152143844191866,0.371130516737282,0.0485679666349105,0.393716215619082,0.255719721748822,0.348544817855482,11.577752553916,18.5273159144893
1931,8503,1930,1,26.3999996185303,18.3999996185303,12,1,4976,5139,3,16,2.52,13.48,15.0525342342026,7.5,2.44,5.06,7616,6270,"62707616",2015,70,1,4,FALSE,"51394976",2.87055207769346,0.152143844191866,0.371130516737282,0.0485679666349105,0.393716215619082,0.255719721748822,0.348544817855482,11.577752553916,18.5273159144893
1931,8507,1931,0,22.7000007629395,17.7999992370605,12,1,7616,6768,3,16,2.52,13.48,15.0525342342026,7.5,2.44,5.06,7616,6270,"62707616",2015,70,1,4,FALSE,"67687616",0.561631674500272,0.152143844191866,0.371130516737282,0.0485679666349105,0.393716215619082,0.255719721748822,0.348544817855482,11.577752553916,18.5273159144893
1932,8511,1933,1,25.8999996185303,18.7000007629395,12,1,6845,4900,3,19,1.76,17.24,19.9773804010971,8.5,0.00999999999999979,8.49,8300,7703,"77038300",2015,70,1,3,FALSE,"49006845",1.67501064043644,0.0931380160508418,-0.0218438223100501,0.083381608939051,-0.0853433198889327,0.102894423162633,0.0416556752688326,14.1791044776119,25.7756563245823
1932,8512,1933,1,24.7999992370605,19.6000003814697,12,1,6845,4900,3,19,1.76,17.24,19.9773804010971,8.5,0.00999999999999979,8.49,8300,7703,"77038300",2015,70,1,3,FALSE,"49006845",-1.51160520857112,0.0931380160508418,-0.0218438223100501,0.083381608939051,-0.0853433198889327,0.102894423162633,0.0416556752688326,14.1791044776119,25.7756563245823
1932,8513,1933,1,22.2000007629395,18.3999996185303,12,1,6845,4900,3,19,1.76,17.24,19.9773804010971,8.5,0.00999999999999979,8.49,8300,7703,"77038300",2015,70,1,3,FALSE,"49006845",-1.32944677789734,0.0931380160508418,-0.0218438223100501,0.083381608939051,-0.0853433198889327,0.102894423162633,0.0416556752688326,14.1791044776119,25.7756563245823
1933,8509,1932,1,25.1000003814697,19.6000003814697,12,1,8300,7703,3,23,1.66,21.34,26.429490715205,13.5,-0.809999999999999,14.31,6845,4900,"49006845",2015,70,1,4,TRUE,"77038300",-1.21160406416192,0.0858158433552804,-0.0359395509811667,0.20770774318437,0.0554207939414077,-0.0360760564738095,-0.127299895903741,23.1292517006803,29.7297297297297
1933,8510,1932,1,25.6000003814697,18.3999996185303,12,1,8300,7703,3,23,1.66,21.34,26.429490715205,13.5,-0.809999999999999,14.31,6845,4900,"49006845",2015,70,1,4,TRUE,"77038300",2.07055284063286,0.0858158433552804,-0.0359395509811667,0.20770774318437,0.0554207939414077,-0.0360760564738095,-0.127299895903741,23.1292517006803,29.7297297297297
1933,8514,1933,0,22.1000003814697,18.7000007629395,12,1,6845,4900,3,23,1.66,21.34,26.429490715205,13.5,-0.809999999999999,14.31,6845,4900,"49006845",2015,70,1,4,TRUE,"49006845",-2.12498859662416,0.0858158433552804,-0.0359395509811667,0.20770774318437,0.0554207939414077,-0.0360760564738095,-0.127299895903741,23.1292517006803,29.7297297297297
1934,8498,1934,0,25.1000003814697,19.5,12,1,6316,6927,4,23,1.92,21.08,29.2297297297298,16.5,2.42,14.08,6316,6927,"69276316",2015,70,1,4,TRUE,"69276316",-0.979756918409656,0.107802237070522,0.217327796535283,0.196475304232048,0.401074759806871,0.0191291699089954,0.0335808332636957,24,34.4594594594595
1934,8499,1934,0,23.1000003814697,19.7000007629395,12,1,6316,6927,4,23,1.92,21.08,29.2297297297298,16.5,2.42,14.08,6316,6927,"69276316",2015,70,1,4,TRUE,"69276316",-3.44345120991441,0.107802237070522,0.217327796535283,0.196475304232048,0.401074759806871,0.0191291699089954,0.0335808332636957,24,34.4594594594595
1934,8500,1935,1,19.8999996185303,16.2999992370605,12,1,6451,4929,4,23,1.92,21.08,29.2297297297298,16.5,2.42,14.08,6316,6927,"69276316",2015,70,1,4,TRUE,"49296451",1.23932445002645,0.107802237070522,0.217327796535283,0.196475304232048,0.401074759806871,0.0191291699089954,0.0335808332636957,24,34.4594594594595
1934,8501,1935,1,21,17.5,12,1,6451,4929,4,23,1.92,21.08,29.2297297297298,16.5,2.42,14.08,6316,6927,"69276316",2015,70,1,4,TRUE,"49296451",-0.442832073298858,0.107802237070522,0.217327796535283,0.196475304232048,0.401074759806871,0.0191291699089954,0.0335808332636957,24,34.4594594594595
1935,8496,1934,1,20.7000007629395,18.3999996185303,12,1,6316,6927,2,17,3.6,13.4,20.1388888888889,10,4.29,5.71,6451,4929,"49296451",2015,70,1,2,FALSE,"69276316",-2.82944677789734,0.230312040792822,0.52521436121809,0.230312040792822,0.52521436121809,NA,NA,20.1388888888889,NA
1935,8497,1934,1,21.7000007629395,18.3999996185303,12,1,6316,6517,2,17,3.6,13.4,20.1388888888889,10,4.29,5.71,6451,4929,"49296451",2015,70,1,2,FALSE,"65176316",-1.82944677789734,0.230312040792822,0.52521436121809,0.230312040792822,0.52521436121809,NA,NA,20.1388888888889,NA
1936,8515,1936,0,26.2000007629395,18.7999992370605,12,1,4898,4943,2,13,1.77,11.23,22.3645369490169,6.5,0.945,5.555,4898,4943,"49434898",2015,72,2,4,TRUE,"49434898",1.74316906121002,0.100826385449235,0.127052283071502,0.227205845323089,0.239452289356134,-0.0255530744246176,0.0146522767868704,18.6421173762946,26.0869565217391
1936,8516,1936,0,23.7999992370605,18.5,12,1,4898,4943,2,13,1.77,11.23,22.3645369490169,6.5,0.945,5.555,4898,4943,"49434898",2015,72,2,4,TRUE,"49434898",0.0387045504713927,0.100826385449235,0.127052283071502,0.227205845323089,0.239452289356134,-0.0255530744246176,0.0146522767868704,18.6421173762946,26.0869565217391
1939,8525,1939,0,22.2999992370605,17.3999996185303,12,1,6955,6924,4,21,1.93,19.07,23.5442176870748,12,0.805,11.195,6955,6924,"69246955",2015,77,2,5,TRUE,"69246955",1.08901430951391,0.099824485432004,0.0688204874135322,0.136470069242476,0.0823469476982748,0.0631789016215317,0.0552940271287895,21.0884353741497,26
1939,8527,1939,0,19.7000007629395,17.3999996185303,12,1,6955,6924,4,21,1.93,19.07,23.5442176870748,12,0.805,11.195,6955,6924,"69246955",2015,77,2,5,TRUE,"69246955",-1.51098416460709,0.099824485432004,0.0688204874135322,0.136470069242476,0.0823469476982748,0.0631789016215317,0.0552940271287895,21.0884353741497,26
1939,8528,1939,0,21.7000007629395,18.2999992370605,12,1,6955,6924,4,21,1.93,19.07,23.5442176870748,12,0.805,11.195,6955,6924,"69246955",2015,77,2,5,TRUE,"69246955",-1.59759963214485,0.099824485432004,0.0688204874135322,0.136470069242476,0.0823469476982748,0.0631789016215317,0.0552940271287895,21.0884353741497,26
1939,8529,1939,0,20.7000007629395,17.7999992370605,12,1,6955,6924,4,21,1.93,19.07,23.5442176870748,12,0.805,11.195,6955,6924,"69246955",2015,77,2,5,TRUE,"69246955",-1.43836832549973,0.099824485432004,0.0688204874135322,0.136470069242476,0.0823469476982748,0.0631789016215317,0.0552940271287895,21.0884353741497,26
1940,8530,1940,0,23.3999996185303,19.1000003814697,12,1,7764,7900,3,24.5,2.08,22.42,31.3170509910906,17.5,1.34,16.16,7764,7900,"79007764",2015,78,1,5,FALSE,"79007764",-1.7523735204562,0.0597945728458122,0.132615465749754,0.116384014742676,0.0248341320377384,0.00320513094894833,0.240396799461769,37.7182770663562,24.9158249158249
1940,8531,1940,0,22.2000007629395,19,12,1,7764,7900,3,24.5,2.08,22.42,31.3170509910906,17.5,1.34,16.16,7764,7900,"79007764",2015,78,1,5,FALSE,"79007764",-2.72052523029473,0.0597945728458122,0.132615465749754,0.116384014742676,0.0248341320377384,0.00320513094894833,0.240396799461769,37.7182770663562,24.9158249158249
1940,8534,1940,0,21.8999996185303,18.2000007629395,12,1,7764,7900,3,24.5,2.08,22.42,31.3170509910906,17.5,1.34,16.16,7764,7900,"79007764",2015,78,1,5,FALSE,"79007764",-1.16575805291844,0.0597945728458122,0.132615465749754,0.116384014742676,0.0248341320377384,0.00320513094894833,0.240396799461769,37.7182770663562,24.9158249158249
1941,8538,1941,0,20.2000007629395,16.7000007629395,12,1,6967,7160,3,27,3.64,23.36,28.5836164590411,18,3.76,14.24,6967,7160,"71606967",2015,81,2,5,TRUE,"71606967",0.611937011426136,0.137437519640215,0.214132268204492,0.0816085588291655,0.0729176139137701,0.193266480451265,0.355346922495213,26.5005662514156,30.6666666666667
1941,8539,1941,0,7.80000019073486,12.8000001907349,12,1,6967,7160,3,27,3.64,23.36,28.5836164590411,18,3.76,14.24,6967,7160,"71606967",2015,81,2,5,TRUE,"71606967",-2.74605804231156,0.137437519640215,0.214132268204492,0.0816085588291655,0.0729176139137701,0.193266480451265,0.355346922495213,26.5005662514156,30.6666666666667
1941,8540,1941,0,19.5,18,12,1,6967,7160,3,27,3.64,23.36,28.5836164590411,18,3.76,14.24,6967,7160,"71606967",2015,81,2,5,TRUE,"71606967",-3.10206337994398,0.137437519640215,0.214132268204492,0.0816085588291655,0.0729176139137701,0.193266480451265,0.355346922495213,26.5005662514156,30.6666666666667
1941,8541,1941,0,21.3999996185303,17.8999996185303,12,1,6967,6492,3,27,3.64,23.36,28.5836164590411,18,3.76,14.24,6967,7160,"71606967",2015,81,2,5,TRUE,"64926967",-0.970216615661418,0.137437519640215,0.214132268204492,0.0816085588291655,0.0729176139137701,0.193266480451265,0.355346922495213,26.5005662514156,30.6666666666667
1943,8550,1944,1,19.1000003814697,17.6000003814697,12,1,7112,4943,3,19.5,2.11,17.39,23.9347059492663,12,1.67,10.33,6974,6921,"69216974",2015,82,3,3,TRUE,"49437112",-2.57467883758142,0.119438211266555,0.132475626579612,-0.0342775493557618,-0.0927093981042675,0.273153971888871,0.357660651263492,21.6949152542373,26.1744966442953
1943,8551,1944,1,15.8999996185303,16.7999992370605,12,1,7112,4943,3,19.5,2.11,17.39,23.9347059492663,12,1.67,10.33,6974,6921,"69216974",2015,82,3,3,TRUE,"49437112",-3.91990685661868,0.119438211266555,0.132475626579612,-0.0342775493557618,-0.0927093981042675,0.273153971888871,0.357660651263492,21.6949152542373,26.1744966442953
1943,8552,1944,1,19.7999992370605,18.5,12,1,7112,4943,3,19.5,2.11,17.39,23.9347059492663,12,1.67,10.33,6974,6921,"69216974",2015,82,3,3,TRUE,"49437112",-3.96129544952861,0.119438211266555,0.132475626579612,-0.0342775493557618,-0.0927093981042675,0.273153971888871,0.357660651263492,21.6949152542373,26.1744966442953
1944,8548,1943,1,13.8000001907349,16.2000007629395,12,1,6974,6461,1,3,0,3,10.890008454015,0.5,-0.255,0.755,7112,4943,"49437112",2015,82,1,4,FALSE,"64616974",-4.62883225413334,0,-0.363290978323091,0,0.310154928303839,0,-1.03673688495002,11.7919075144509,9.98810939357907
1946,8557,1946,0,19.1000003814697,17.8999996185303,12,1,6724,6786,3,27,4.01,22.99,30.7306547619048,17,1.605,15.395,6724,6786,"67866724",2015,84,2,4,TRUE,"67866724",-3.27021585272201,0.15022832720844,0.0713252417647762,0.196576523929488,0.176472032005063,0.103880130487392,-0.0338215484755107,28.7946428571429,32.6666666666667
1946,8558,1946,0,9.5,13.5,12,1,6724,6786,3,27,4.01,22.99,30.7306547619048,17,1.605,15.395,6724,6786,"67866724",2015,84,2,4,TRUE,"67866724",-2.66898162013786,0.15022832720844,0.0713252417647762,0.196576523929488,0.176472032005063,0.103880130487392,-0.0338215484755107,28.7946428571429,32.6666666666667
1946,8559,1946,0,21,17.7000007629395,12,1,6724,6786,3,27,4.01,22.99,30.7306547619048,17,1.605,15.395,6724,6786,"67866724",2015,84,2,4,TRUE,"67866724",-0.906526364803613,0.15022832720844,0.0713252417647762,0.196576523929488,0.176472032005063,0.103880130487392,-0.0338215484755107,28.7946428571429,32.6666666666667
1946,8560,1946,0,20,17.7999992370605,12,1,6724,6786,3,27,4.01,22.99,30.7306547619048,17,1.605,15.395,6724,6786,"67866724",2015,84,2,4,TRUE,"67866724",-2.13836908843923,0.15022832720844,0.0713252417647762,0.196576523929488,0.176472032005063,0.103880130487392,-0.0338215484755107,28.7946428571429,32.6666666666667
1947,8561,1947,0,23.2999992370605,18.2999992370605,12,1,6290,5466,1,10,0.35,9.65,15.078874231808,3.5,-0.38,3.88,6290,5466,"54666290",2015,85,1,1,FALSE,"54666290",0.00239884197614803,0.0272076462250504,-0.265835723658425,0.0451416556647717,0.0817107647742333,0.00927363678532903,-0.613382212091083,14.9152542372881,15.2424942263279
1948,8572,1950,1,19.7000007629395,18,12,1,6384,5424,3,14,-1.27,15.27,31.6794718350642,8,-0.789999999999999,8.79,7679,7814,"78147679",2015,87,2,4,TRUE,"54246384",-2.90206261700448,-0.0614237477400422,-0.0767088898713219,-0.134341874905819,-0.15475200275578,0.011494379425735,0.00133422301313666,24.4067796610169,38.9521640091116
1948,8573,1950,1,20.8999996185303,18.7999992370605,12,1,6384,5424,3,14,-1.27,15.27,31.6794718350642,8,-0.789999999999999,8.79,7679,7814,"78147679",2015,87,2,4,TRUE,"54246384",-3.55683208319918,-0.0614237477400422,-0.0767088898713219,-0.134341874905819,-0.15475200275578,0.011494379425735,0.00133422301313666,24.4067796610169,38.9521640091116
1948,8574,1950,1,22.7000007629395,18.8999996185303,12,1,6384,5424,3,14,-1.27,15.27,31.6794718350642,8,-0.789999999999999,8.79,7679,7814,"78147679",2015,87,2,4,TRUE,"54246384",-1.98867808454247,-0.0614237477400422,-0.0767088898713219,-0.134341874905819,-0.15475200275578,0.011494379425735,0.00133422301313666,24.4067796610169,38.9521640091116
1949,8562,1949,0,19.5,18.3999996185303,12,1,5284,7900,2,2,0,2,14.1732283464567,0,-0.67,0.67,5284,7900,"79005284",2015,86,2,4,TRUE,"79005284",-4.02944754083684,0,-0.85015092936961,0,-0.85015092936961,NA,NA,14.1732283464567,NA
1949,8564,1949,0,21.3999996185303,18.3999996185303,12,1,5284,7900,2,2,0,2,14.1732283464567,0,-0.67,0.67,5284,7900,"79005284",2015,86,2,4,TRUE,"79005284",-2.12944792230654,0,-0.85015092936961,0,-0.85015092936961,NA,NA,14.1732283464567,NA
1950,8567,1948,1,24.7999992370605,19.5,12,1,7679,7814,3,18.5,1.24,17.26,28.6666666666667,13,1.645,11.355,6384,5424,"54246384",2015,87,2,4,FALSE,"78147679",-1.27975806281886,0.0410011491877728,0.18339467372385,0.0820022983755457,0.0971257804985971,0,0.269663566949103,28.6666666666667,28.6666666666667
1950,8568,1948,1,21.7999992370605,19,12,1,7679,6461,3,18.5,1.24,17.26,28.6666666666667,13,1.645,11.355,6384,5424,"54246384",2015,87,2,4,FALSE,"64617679",-3.12052675617373,0.0410011491877728,0.18339467372385,0.0820022983755457,0.0971257804985971,0,0.269663566949103,28.6666666666667,28.6666666666667
1950,8569,1948,1,23.6000003814697,19.1000003814697,12,1,7679,7814,3,18.5,1.24,17.26,28.6666666666667,13,1.645,11.355,6384,5424,"54246384",2015,87,2,4,FALSE,"78147679",-1.5523727575168,0.0410011491877728,0.18339467372385,0.0820022983755457,0.0971257804985971,0,0.269663566949103,28.6666666666667,28.6666666666667
1951,8593,1954,1,25.2999992370605,19.3999996185303,12,1,7942,6902,2,10.5,0.549999999999999,9.95,20.6719272749085,6.5,1.04,5.46,7641,5675,"56757641",2015,92,3,3,TRUE,"69027942",-0.54791091706659,0.0775684565609563,0.192831240405992,0.00276243269591008,0,0.152374480426003,0.385662480811985,21.2514757969303,20.0923787528868
1951,8595,1954,1,24.3999996185303,19.2999992370605,12,1,7942,6902,2,10.5,0.549999999999999,9.95,20.6719272749085,6.5,1.04,5.46,7641,5675,"56757641",2015,92,3,3,TRUE,"69027942",-1.2160633898443,0.0775684565609563,0.192831240405992,0.00276243269591008,0,0.152374480426003,0.385662480811985,21.2514757969303,20.0923787528868
1954,8589,1953,1,22.8999996185303,19.7999992370605,12,1,7897,6808,3,30,6.47,23.53,28.6111294824142,19,3.83,15.17,7942,6902,"69027942",2015,92,1,4,FALSE,"68087897",-3.87529469648943,0.230816981010425,0.151214666045234,0.145134841145638,-0.0615449143298767,0.316499120875213,0.363974246420344,23.5838150289017,33.6384439359268
1954,8590,1953,1,24.2000007629395,18.3999996185303,12,1,7897,6808,3,30,6.47,23.53,28.6111294824142,19,3.83,15.17,7942,6902,"69027942",2015,92,1,4,FALSE,"68087897",0.670553222102658,0.230816981010425,0.151214666045234,0.145134841145638,-0.0615449143298767,0.316499120875213,0.363974246420344,23.5838150289017,33.6384439359268
1954,8591,1953,1,25.5,18.2999992370605,12,1,7897,6808,3,30,6.47,23.53,28.6111294824142,19,3.83,15.17,7942,6902,"69027942",2015,92,1,4,FALSE,"68087897",2.20239960491565,0.230816981010425,0.151214666045234,0.145134841145638,-0.0615449143298767,0.316499120875213,0.363974246420344,23.5838150289017,33.6384439359268
1955,8601,1956,1,22.7999992370605,17.5,12,1,4967,5466,3,24,0.969999999999999,23.03,27.759297817954,15.5,0.975,14.525,8636,6862,"68628636",2015,93,1,4,FALSE,"54664967",1.35716716376164,0.0392281887311779,0.0647629538178651,0.0550740172274566,-0.0354916845934148,0.0233823602348992,0.165017592229145,28.1786941580756,27.3399014778325
1955,8602,1956,1,19.8999996185303,18.2999992370605,12,1,4967,5466,3,24,0.969999999999999,23.03,27.759297817954,15.5,0.975,14.525,8636,6862,"68628636",2015,93,1,4,FALSE,"54664967",-3.39760077655405,0.0392281887311779,0.0647629538178651,0.0550740172274566,-0.0354916845934148,0.0233823602348992,0.165017592229145,28.1786941580756,27.3399014778325
1955,8603,1956,1,21,18,12,1,4967,5466,3,24,0.969999999999999,23.03,27.759297817954,15.5,0.975,14.525,8636,6862,"68628636",2015,93,1,4,FALSE,"54664967",-1.60206337994398,0.0392281887311779,0.0647629538178651,0.0550740172274566,-0.0354916845934148,0.0233823602348992,0.165017592229145,28.1786941580756,27.3399014778325
1956,8604,1956,0,19.7999992370605,18.7000007629395,12,1,4967,7267,5,32,2.44,29.56,35.3333333333333,25,3.21,21.79,4967,7267,"72674967",2015,93,3,5,TRUE,"72674967",-4.42498974103336,0.0780447050108635,0.134540304766603,0.0780447050108635,0.134540304766603,NA,NA,35.3333333333333,NA
1956,8605,1955,1,24.7999992370605,19.3999996185303,12,1,8636,6862,5,32,2.44,29.56,35.3333333333333,25,3.21,21.79,4967,7267,"72674967",2015,93,3,5,TRUE,"68628636",-1.04791091706659,0.0780447050108635,0.134540304766603,0.0780447050108635,0.134540304766603,NA,NA,35.3333333333333,NA
1956,8606,1955,1,21.3999996185303,17.7999992370605,12,1,8636,6862,5,32,2.44,29.56,35.3333333333333,25,3.21,21.79,4967,7267,"72674967",2015,93,3,5,TRUE,"68628636",-0.738369469908929,0.0780447050108635,0.134540304766603,0.0780447050108635,0.134540304766603,NA,NA,35.3333333333333,NA
1956,8607,1955,1,24.7999992370605,18.7999992370605,12,1,8636,6862,5,32,2.44,29.56,35.3333333333333,25,3.21,21.79,4967,7267,"72674967",2015,93,3,5,TRUE,"68628636",0.343167535331024,0.0780447050108635,0.134540304766603,0.0780447050108635,0.134540304766603,NA,NA,35.3333333333333,NA
1956,8608,1955,1,25.7999992370605,19.3999996185303,12,1,8636,6862,5,32,2.44,29.56,35.3333333333333,25,3.21,21.79,4967,7267,"72674967",2015,93,3,5,TRUE,"68628636",-0.0479109170665904,0.0780447050108635,0.134540304766603,0.0780447050108635,0.134540304766603,NA,NA,35.3333333333333,NA
