ringnr;year;age;sex;birth_year;group;stay;recruits;survival;tars;wing;bill_d;bill_l;mass;cond;selected;selection_status;selection_status_cat2;selected_mother;selected_father
8M72931;2011;1;f;2010;Control;1;3;1;19.5;80;8.1;14.3;31.6;-0.014983;0;0;unselected;0;0
8L19835;2011;2;m;2007;Control;1;1;1;20.4;79;8.3;13.9;32.6;0.003164;0;0;unselected;0;0
8M31356;2011;2;f;2009;Control;1;1;0;20.4;82;8.6;14.9;39.2;0.178222;0;0;unselected;0;0
8M71414;2011;1;m;2010;Control;1;1;1;20.3;78;8.8;14.6;33.2;0.024897;0;0;unselected;0;0
8L89276;2011;2;m;2008;Control;1;1;1;19.6;81;8;13.9;29.2;-0.078522;0;0;unselected;0;0
8M72602;2011;2;f;2009;Control;1;1;0;20.4;80;8.1;14.6;32.8;-2.6e-05;0;0;unselected;0;0
8L89388;2011;2;m;2008;Control;1;2;1;19.9;81;8.2;14.2;32.9;0.029977;0;0;unselected;0;0
8M31290;2011;2;f;2009;Control;1;0;0;20;78;8.2;13.8;28.9;-0.11682;0;0;unselected;0;0
8M31338;2011;2;f;2009;Control;1;1;0;19.5;76;7.9;14.2;29.1;-0.097402;0;0;unselected;0;0
8M31352;2011;2;m;2009;Control;1;1;0;19.4;81;8.6;14.4;34.3;0.08975;0;0;unselected;0;0
8M31372;2011;2;m;2009;Control;1;0;0;20.3;83;8.4;13.7;31.9;-0.015046;0;0;unselected;0;0
8M31382;2011;2;f;2009;Control;1;1;1;19.7;79;8.1;15;32.2;-0.001221;0;0;unselected;0;0
8M31398;2011;2;f;2009;Control;1;0;0;18.7;76;8.2;14.3;33.1;0.05211;0;0;unselected;0;0
8M31939;2011;2;m;2009;Control;1;1;0;20.6;82;8.5;14.9;31.9;-0.025482;0;0;unselected;0;0
8M71310;2011;1;m;2010;Control;1;1;1;19.7;80;7.7;13.8;29.6;-0.068536;0;0;unselected;0;0
8M72877;2011;2;f;2009;Control;1;1;0;19.6;80;8.6;13.9;33.2;0.03188;0;0;unselected;0;0
8M31374;2011;2;f;2009;Control;1;3;1;19.8;79;8.5;13.7;35.1;0.08251;0;0;unselected;0;0
8M71206;2011;2;m;2009;Control;1;0;0;19.9;81;7.9;14.2;31.4;-0.016688;0;0;unselected;0;0
8L64271;2011;2;m;2008;Control;1;1;0;19.9;81;8.5;15.1;32.2;0.00847;0;0;unselected;0;0
8943486;2011;2;m;2003;Control;1;2;1;19.5;80;8.5;14.5;33;0.047455;0;0;unselected;0;0
8L89371;2011;2;m;2008;Control;1;0;1;18.5;76;8.3;13.6;27.6;-0.093789;0;0;unselected;0;0
8L89430;2011;2;m;2008;Control;1;2;0;19.4;81;8.5;14.4;30.6;-0.024395;0;0;unselected;0;0
8L89503;2011;2;f;2008;Control;1;0;0;19.8;78;8.6;13.9;34.3;0.059454;0;0;unselected;0;0
8L89516;2011;2;f;2008;Control;1;0;0;19.7;78;8.6;14.4;32.8;0.017242;0;0;unselected;0;0
8L89741;2011;2;f;2008;Control;1;2;0;18.6;79;7.8;14.1;30.9;-0.014015;0;0;unselected;0;0
8M31476;2011;2;f;2009;Control;1;1;1;18.6;78;8.2;13.5;35.1;0.11343;0;0;unselected;0;0
8M31547;2011;2;f;2009;Control;1;0;0;18.8;78;8.4;12.9;33;0.046447;0;0;unselected;0;0
8M31713;2011;2;f;2009;Control;1;0;0;19.6;77;8.7;13.4;38.5;0.179988;0;0;unselected;0;0
8M31922;2011;2;m;2009;Control;1;1;1;19.5;79;8.3;14.2;31.6;0.004105;0;0;unselected;0;0
8M31941;2011;2;f;2009;Control;1;0;0;19;79;8.1;14.5;31.2;-0.014876;0;0;unselected;0;0
8M71256;2011;2;m;2009;Control;1;0;0;19.6;82;8.4;13.8;34.4;0.085366;0;0;unselected;0;0
8M71269;2011;2;m;2009;Control;1;0;0;20.7;80;8.5;14.2;35;0.063816;0;0;unselected;0;0
8M71321;2011;1;f;2010;Control;1;1;0;20.9;79;8.2;13.9;37.8;0.129879;0;0;unselected;0;0
8M72675;2011;1;f;2010;Control;1;1;0;20.2;80;8.7;13;30.5;-0.067856;0;0;unselected;0;0
8M72878;2011;2;m;2009;Control;1;1;1;20.3;83;8.6;14;33.2;0.024897;0;0;unselected;0;0
8M72924;2011;1;m;2010;Control;1;0;0;19.4;81;7.9;14;29.7;-0.054248;0;0;unselected;0;0
8M71314;2011;1;m;2010;Control;1;0;0;18.8;78;8;14.1;30.9;0.007708;0;0;unselected;0;0
8M72664;2011;1;m;2010;Control;1;1;0;19;79;8.2;14.6;29.6;-0.042801;0;0;unselected;0;0
8N06360;2011;1;m;2010;Control;1;1;0;17.8;78;8.1;13.3;29.1;-0.013429;0;0;unselected;0;0
8L89376;2011;2;f;2008;Control;1;0;1;19.2;78;8.7;14.4;34.6;0.083381;0;0;unselected;0;0
8L52954;2011;2;m;2005;Control;1;1;0;19.6;83;8.5;14;32.5;0.028549;0;0;unselected;0;0
8L89354;2011;2;m;2008;Control;1;0;0;19.4;82;8.4;14.7;30.6;-0.024395;0;0;unselected;0;0
8M31940;2011;2;m;2009;Control;1;0;0;20.6;81;8.4;14.2;32.6;-0.003775;0;0;unselected;0;0
8M31968;2011;2;f;2009;Control;1;0;0;19.7;78;8.1;13.9;33.2;0.029363;0;0;unselected;0;0
8M31973;2011;1;f;2010;Control;1;1;0;19.6;78;8;14.3;32.2;0.001296;0;0;unselected;0;0
8M71100;2011;1;m;2010;Control;1;0;0;19.2;80;8.4;14.7;31.1;-0.000816;0;0;unselected;0;0
8M71289;2011;1;f;2010;Control;1;0;0;18.8;78;8;12.4;31;-0.016074;0;0;unselected;0;0
8M72666;2011;1;f;2010;Control;1;0;1;18.4;78;8.2;14.2;28.8;-0.07905;0;0;unselected;0;0
8L19974;2011;2;m;2007;Control;1;0;1;20;80;8.3;13.7;30.4;-0.052619;0;0;unselected;0;0
8L64272;2011;2;m;2008;Control;1;1;1;20.1;81;7.9;14.3;33.4;0.037946;0;0;unselected;0;0
8L89836;2011;2;f;2009;Control;1;1;1;20.2;75;8;14.3;33.6;0.028944;0;0;unselected;0;0
8M31262;2011;2;m;2009;Control;1;0;0;19.1;82;8.3;13.7;33.6;0.080217;0;0;unselected;0;0
8M31360;2011;2;f;2009;Control;1;0;0;19.2;78;8;13.9;33;0.036035;0;0;unselected;0;0
8M31508;2011;2;m;2009;Control;1;0;1;20;82;9.1;15;33.9;0.056353;0;0;unselected;0;0
8M71060;2011;1;f;2010;Control;1;0;0;20.1;78;8;13.1;31.4;-0.03632;0;0;unselected;0;0
8M71085;2011;1;m;2010;Control;1;0;0;19.8;82;8.2;13.5;31.9;0.002693;0;0;unselected;0;0
8M71313;2011;1;f;2010;Control;1;0;1;17.7;77;7.8;13.7;30.8;0.007271;0;0;unselected;0;0
8M72722;2011;1;f;2010;Control;1;0;1;19.3;78;7.5;13.7;32.1;0.005814;0;0;unselected;0;0
8M31945;2011;1;m;2010;Control;1;0;0;19.2;82;8;13.6;30.6;-0.017024;0;0;unselected;0;0
8L26579;2011;2;f;2008;Control;1;1;1;20;80;8.3;13.8;34;0.045699;0;0;unselected;0;0
8L64212;2011;2;f;2008;Control;1;0;0;19.7;78;8.2;13.9;32.7;0.014188;0;0;unselected;0;0
8L89064;2011;2;f;2009;Control;1;0;0;19.6;77;8;14.3;32.7;0.016705;0;0;unselected;0;0
8L89268;2011;2;m;2008;Control;1;1;1;20;82;8.6;15;32.8;0.023367;0;0;unselected;0;0
8L89372;2011;2;f;2008;Control;1;1;0;18.3;75;8;14;29.8;-0.042222;0;0;unselected;0;0
8L89384;2011;2;f;2008;Control;1;0;0;16.1;79;8.2;14;28.8;-0.013012;0;0;unselected;0;0
8L89634;2011;2;f;2009;Control;1;1;0;19.4;79;8.1;14;31.6;-0.012441;0;0;unselected;0;0
8L89637;2011;2;m;2009;Control;1;1;0;19.4;79;7.9;13.8;32.4;0.032763;0;0;unselected;0;0
8L89665;2011;2;m;2009;Control;1;0;0;19.5;82;8.6;14.2;31.6;0.004105;0;0;unselected;0;0
8L89808;2011;2;m;2008;Control;1;0;1;19.6;80;8.3;14.3;30.8;-0.025176;0;0;unselected;0;0
8L89845;2011;2;f;2009;Control;1;0;0;18.6;76;7.9;14.3;31.1;-0.007564;0;0;unselected;0;0
8L89847;2011;2;f;2009;Control;1;0;0;18.8;80;8;14.8;32.1;0.018795;0;0;unselected;0;0
8M31484;2011;2;m;2009;Control;1;0;0;20;82;8.4;13.7;32.8;0.023367;0;0;unselected;0;0
8M31872;2011;2;f;2009;Control;1;0;1;20.8;76;8;13.9;33.1;-0.000525;0;0;unselected;0;0
8M31923;2011;2;f;2009;Control;1;1;0;18.7;76;8.1;13.6;28.5;-0.097519;0;0;unselected;0;0
8M31926;2011;2;f;2009;Control;1;1;0;19.9;77;8.2;14.3;30.5;-0.060456;0;0;unselected;0;0
8M71061;2011;1;m;2010;Control;1;0;1;19.3;82;8.1;14.5;32.5;0.039521;0;0;unselected;0;0
8M71296;2011;1;f;2010;Control;1;0;0;19.5;76;8;14.9;30.4;-0.053698;0;0;unselected;0;0
8M72112;2011;1;f;2010;Control;1;0;0;19.3;75;8.3;13.5;28.2;-0.12372;0;0;unselected;0;0
8M72679;2011;1;m;2010;Control;1;0;0;18.7;80;8.5;14.1;29.3;-0.041666;0;0;unselected;0;0
8M72972;2011;1;f;2010;Control;1;2;0;18.7;76;7.8;13.2;28.2;-0.108101;0;0;unselected;0;0
8L89793;2011;2;m;2008;Control;1;0;0;18.4;81;8;14.1;29.1;-0.037012;0;0;unselected;0;0
8M31293;2011;2;m;2009;Control;1;2;0;18.8;82;8.4;14;29.9;-0.025189;0;0;unselected;0;0
8M31344;2011;2;m;2009;Control;1;0;0;19.5;82;8.3;14.6;31.8;0.010414;0;0;unselected;0;0
8M31938;2011;2;m;2009;Control;1;0;0;18.8;79;8.4;14.2;31.4;0.02376;0;0;unselected;0;0
8L89366;2011;2;m;2008;Control;1;0;1;20;82;8.1;14.4;32.6;0.017251;0;0;unselected;0;0
8L89389;2011;2;m;2008;Control;1;1;0;20.4;83;8.3;14.6;30.9;-0.050392;0;0;unselected;0;0
8M72606;2011;1;m;2010;Control;1;0;1;19.7;84;8.8;13.8;31.4;-0.009503;0;0;unselected;0;0
8M72914;2011;1;f;2010;Control;1;2;1;20.4;80;8;14.1;31.6;-0.037298;0;0;unselected;0;0
8M72929;2011;1;f;2010;Control;1;1;0;19.6;77;8.1;14.3;29.4;-0.089676;0;0;unselected;0;0
8M31291;2011;2;f;2009;Control;1;2;0;20;80;7.8;14.7;32.6;0.003651;0;0;unselected;0;0
8M31927;2011;2;m;2009;Control;1;1;0;19.2;77;8.2;13.4;29.9;-0.040165;0;0;unselected;0;0
8M71089;2011;1;m;2010;Control;1;1;0;20.1;81;8.2;13.6;32.5;0.010631;0;0;unselected;0;0
8M71092;2011;1;m;2010;Control;1;0;0;17.9;80;8.7;14.7;29.5;-0.003762;0;0;unselected;0;0
8M71212;2011;1;f;2010;Control;1;1;0;18.7;77;7.8;13.6;32.2;0.024543;0;0;unselected;0;0
8M71257;2011;1;m;2010;Control;1;0;1;18.7;78;8.3;13.9;30.6;0.001746;0;0;unselected;0;0
8M71864;2011;1;m;2010;Control;1;0;0;18.5;80;8;13.6;29.4;-0.030611;0;0;unselected;0;0
8M71866;2011;1;m;2010;Control;1;2;1;19.7;82;8.2;14.5;32.9;0.037162;0;0;unselected;0;0
8M72087;2011;1;m;2010;Control;1;1;1;19.6;80;8.1;14.4;33.5;0.058855;0;0;unselected;0;0
8M72609;2011;1;f;2010;Control;1;4;1;18.6;78;7.7;13.5;32.1;0.024084;0;0;unselected;0;0
8M72881;2011;2;m;2009;Control;1;1;0;20;82;8.2;14.6;32.2;0.004905;0;0;unselected;0;0
8M72913;2011;1;f;2010;Control;1;0;1;19.5;79;8.5;13.9;33.2;0.034409;0;0;unselected;0;0
8816491;2011;2;f;2006;Control;1;0;0;19.5;77;8.4;14.7;31;-0.034153;0;0;unselected;0;0
8M31294;2011;2;f;2009;Control;1;0;0;19.6;80;8.1;14.5;32.7;0.016705;0;0;unselected;0;0
8M31370;2011;2;f;2009;Control;1;0;0;19.9;80;8;14.5;36.5;0.11913;0;0;unselected;0;0
8M31632;2011;2;m;2009;Control;1;0;0;20;80;8.4;14.2;32.6;0.017251;0;0;unselected;0;0
8L89337;2011;2;m;2008;Control;1;0;0;19.6;80;8.1;13.6;32;0.013045;0;0;unselected;0;0
8M31583;2011;2;m;2009;Control;1;1;1;20;82;8.5;14.2;33.4;0.041494;0;0;unselected;0;0
8M31969;2011;2;f;2009;Control;1;0;0;19.9;82;8.7;14.4;33.5;0.033363;0;0;unselected;0;0
8981274;2011;2;f;2005;Control;1;0;0;20.4;79;8.5;14.1;35.1;0.067746;0;0;unselected;0;0
8M72678;2011;1;f;2010;Control;1;2;1;19.1;80;8.3;13.6;32;0.007845;0;0;unselected;0;0
8L64134;2011;2;f;2007;Control;1;2;0;20.6;78;8.2;15.2;34.4;0.042777;0;0;unselected;0;0
8L89521;2011;2;f;2008;Control;1;0;0;20.6;81;8.4;14.2;32.8;-0.004851;0;0;unselected;0;0
8M71205;2011;2;f;2009;Control;1;0;1;19.8;78;8.4;14.2;31.6;-0.022534;0;0;unselected;0;0
8L30847;2011;2;f;2006;Control;1;0;0;20;79;8;14.4;31.4;-0.033854;0;0;unselected;0;0
8M71208;2011;1;f;2010;Control;1;0;0;18.8;76;8.1;14;33.3;0.055496;0;0;unselected;0;0
8L26591;2011;2;f;2008;Control;1;0;0;19.6;76;7.8;13.9;30.9;-0.039914;0;0;unselected;0;0
8L89377;2011;2;m;2008;Control;1;2;1;20.3;83;8.2;14.2;32.7;0.009723;0;0;unselected;0;0
8L89539;2011;2;f;2008;Control;1;1;0;19;78;8.3;14.2;34.6;0.088559;0;0;unselected;0;0
8L89507;2011;2;f;2008;Control;1;3;0;20.6;80;8.3;14.6;36.2;0.093779;0;0;unselected;0;0
8L89508;2011;2;m;2007;Control;1;0;0;19.8;80;8.2;14.7;32.8;0.030516;0;0;unselected;0;0
8309272;2011;2;f;2007;Control;1;0;0;20.4;78;8.3;14.5;31.8;-0.030989;0;0;unselected;0;0
8M31485;2011;2;m;2008;Control;1;0;0;20.1;80;7.9;14.5;28.5;-0.120705;0;0;unselected;0;0
8M71097;2011;1;f;2010;Control;1;0;1;20.3;79;8.1;14.4;32.4;-0.009866;0;0;unselected;0;0
8L30598;2011;2;m;2006;Control;1;1;0;18.7;83;8.4;14.2;32.3;0.055813;0;0;unselected;0;0
8939196;2011;2;m;2003;Control;1;0;0;20;81;8.3;13.9;30.9;-0.036305;0;0;unselected;0;0
8M31875;2011;2;m;2009;Control;1;0;0;19.4;83;8.4;14.4;31;-0.011408;0;0;unselected;0;0
8309171;2011;2;f;2007;Control;1;0;0;19.2;76;8.2;14.2;33.9;0.062942;0;0;unselected;0;0
8981272;2011;2;m;2005;Control;1;4;0;19.6;80;8.3;14;32.6;0.031621;0;0;unselected;0;0
8M31758;2011;2;m;2009;Control;1;0;1;20.6;80;8.2;14.3;31;-0.054101;0;0;unselected;0;0
8981336;2012;2;f;2005;Large;NA;NA;NA;20.6;77;7.7;12.8;31.9;0.010151;0;1;selected;1;1
8L64060;2012;2;m;2007;Large;NA;NA;NA;20.7;83;7.7;12.9;29.1;-0.089666;0;0.3125;other;0;0
8L64075;2012;2;f;2007;Large;NA;NA;NA;19.3;81;7.9;13.4;29.6;-0.023452;0;0;unselected;0;0
8M31216;2012;2;m;2009;Large;NA;NA;NA;20.5;83;8.1;13.8;33.7;0.063193;0;0.5;other;0;0
8M31765;2012;2;f;2009;Large;NA;NA;NA;18;78;7.8;13.8;29.3;0.010465;0;0;unselected;0;0
8M31769;2012;2;m;2009;Large;NA;NA;NA;20;81;7.6;12.9;31.1;-0.001585;0;0;unselected;0;0
8M71325;2012;2;m;2010;Large;NA;NA;NA;20.5;82;8.2;14.4;31.3;-0.010687;0;0.1562;other;0;0
8M71327;2012;2;m;2010;Large;NA;NA;NA;20.3;82;7.8;13.5;29.8;-0.053638;0;0.75;other;0;0
8M72528;2012;2;m;2010;Large;NA;NA;NA;19.3;81;7.9;13.7;31.3;0.027206;0;0.375;other;0;0
8M72535;2012;2;f;2010;Large;NA;NA;NA;17.6;80;7.5;13.7;28.5;-0.003005;0;0.25;other;0;0
8L89487;2012;2;m;2008;Large;NA;NA;NA;20.9;80;8.2;13.8;35;0.088904;0;0;unselected;0;0
8M31785;2012;2;m;2009;Large;NA;NA;NA;20.1;81;8.1;13.6;31;-0.007939;0;0.4531;other;0;0
8M31793;2012;2;m;2009;Large;NA;NA;NA;20.3;79;7.9;13;29.8;-0.053638;0;0.625;other;0;0
8M72529;2012;2;m;2010;Large;NA;NA;NA;21.8;84;8.4;13.8;31.9;-0.030324;0;0.3125;other;0;0
8M72551;2012;2;f;2010;Large;NA;NA;NA;19.9;78;8.1;13;29.9;-0.032731;0;0.0625;other;0;0
8M72577;2012;2;m;2010;Large;NA;NA;NA;18.1;80;7.9;12.8;29.9;0.021773;0;0;unselected;0;0
8M72598;2012;2;m;2010;Large;NA;NA;NA;20;80;7.9;13.2;30.3;-0.027645;0;0.5;other;0;0
8N06820;2012;1;f;2011;Large;NA;NA;NA;19.5;79;8;13;32;0.047989;0;0.1562;other;0;0
8N06821;2012;1;m;2011;Large;NA;NA;NA;20.4;82;8.4;13.6;30.8;-0.023718;0;0.25;other;0;0
8N06822;2012;1;f;2011;Large;NA;NA;NA;20.7;81;8.1;14;31.1;-0.01831;0;0.1875;other;0;0
8N06823;2012;1;m;2011;Large;NA;NA;NA;20.4;80;7.9;13.6;31.2;-0.010815;0;0.4297;other;0;0
8N06824;2012;1;f;2011;Large;NA;NA;NA;19.9;78;8.1;14.1;31.5;0.019398;0;0;unselected;0;0
8N06825;2012;1;m;2011;Large;NA;NA;NA;19.5;81;7.8;12.4;31.1;0.01432;0;0.5312;other;0;0
8N06826;2012;1;m;2011;Large;NA;NA;NA;18.9;81;8.2;14.6;31.6;0.049902;0;0.2031;other;0;0
8N06827;2012;1;f;2011;Large;NA;NA;NA;19.5;79;8.1;14.2;30.1;-0.013222;0;0.5312;other;0;0
8N06828;2012;1;m;2011;Large;NA;NA;NA;20.3;81;7.8;12.7;31.9;0.01446;0;0;unselected;0;0
8N06829;2012;1;m;2011;Large;NA;NA;NA;19.9;82;8.3;13.2;31.1;0.001564;0;0.1406;other;0;0
8N06830;2012;1;f;2011;Large;NA;NA;NA;19.4;79;7.6;12.6;31.4;0.032313;0;0.3125;other;0;0
8N06831;2012;1;f;2011;Large;NA;NA;NA;20.5;79;8.3;13.7;33.4;0.059179;0;0.3125;other;0;0
8N06832;2012;1;f;2011;Large;NA;NA;NA;20.5;79;8.2;14.7;31;-0.01539;0;0;unselected;0;0
8N06833;2012;1;f;2011;Large;NA;NA;NA;19.8;79;8.1;13.5;31.4;0.019405;0;0;unselected;0;0
8M72581;2012;2;m;2010;Large;NA;NA;NA;20.1;82;7.9;14.1;30.9;-0.01117;0;0;unselected;0;0
8M72584;2012;2;f;2010;Large;NA;NA;NA;19.7;77;8;13.8;30.7;6.2e-05;0;0;unselected;0;0
8M72597;2012;2;f;2010;Large;NA;NA;NA;19;79;7.6;13;29.9;-0.00346;0;0.1875;other;0;0
8N06834;2012;1;m;2011;Large;NA;NA;NA;19;82;7.5;13.4;30.2;0.001272;0;0.125;other;0;0
8N06835;2012;1;m;2011;Large;NA;NA;NA;20.2;82;8;14;29.8;-0.050535;0;0.5;other;0;0
8N06836;2012;1;f;2011;Large;NA;NA;NA;18.9;79;7.8;13.5;29.5;-0.01359;0;0;unselected;0;0
8N06837;2012;1;m;2011;Large;NA;NA;NA;19.3;79;7.8;12.7;29.5;-0.032021;0;0;unselected;0;0
8N06838;2012;1;f;2011;Large;NA;NA;NA;19.3;79;7.4;13.2;30.3;-7.9e-05;0;0;unselected;0;0
8M72576;2012;2;m;2010;Large;NA;NA;NA;20.1;81;7.6;13.1;31.9;0.02068;0;0;unselected;0;0
8N06839;2012;1;f;2011;Large;NA;NA;NA;21.2;77;7.9;12.6;31.4;-0.023805;0;0;unselected;0;0
8N06840;2012;1;m;2011;Large;NA;NA;NA;21;79;8;13.2;29.2;-0.095274;0;0.0938;other;0;0
8N06841;2012;1;m;2011;Large;NA;NA;NA;19.7;79;7.4;12.6;29.4;-0.048304;0;0;unselected;0;0
8N06842;2012;1;m;2011;Large;NA;NA;NA;20.1;81;7.6;13.6;28.9;-0.078085;0;0;unselected;0;0
8N06843;2012;1;f;2011;Large;NA;NA;NA;20.4;79;7.9;13.1;30.7;-0.022021;0;0;unselected;0;0
8N06844;2012;1;f;2011;Large;NA;NA;NA;21.1;76;7.7;12.4;30.3;-0.056475;0;0;unselected;0;0
8N06845;2012;1;m;2011;Large;NA;NA;NA;20.6;81;7.5;12.4;28.7;-0.100465;0;0;unselected;0;0
8L64184;2012;2;f;2008;Large;NA;NA;NA;19;78;8;13.4;32.9;0.092155;0;0;unselected;0;0
8L89481;2012;2;m;2008;Large;NA;NA;NA;20.2;80;8;13.3;30.6;-0.024044;0;0;unselected;0;0
8M31219;2012;2;f;2009;Large;NA;NA;NA;19;77;7.8;13.7;29.4;-0.020323;0;0;unselected;0;0
8M31220;2012;2;m;2009;Large;NA;NA;NA;19.7;81;7.6;13.2;29.5;-0.044908;0;0;unselected;0;0
8M31221;2012;2;f;2009;Large;NA;NA;NA;19.4;78;7.9;13.4;29.4;-0.0335;0;0.25;other;0;0
8M31774;2012;2;f;2009;Large;NA;NA;NA;18.9;80;7.9;13.1;29.5;-0.01359;0;0.375;other;0;0
8M72539;2012;2;f;2010;Large;NA;NA;NA;19.8;80;8.2;13.8;32.2;0.044563;0;0.3125;other;0;0
8M72540;2012;2;m;2010;Large;NA;NA;NA;19.6;80;8;13.2;29.8;-0.031593;0;0;unselected;0;0
8M72544;2012;2;m;2010;Large;NA;NA;NA;19.8;80;7.8;13.6;31.4;0.014329;0;0.9375;other;0;0
8N06846;2012;1;f;2011;Large;NA;NA;NA;18.9;79;7.5;13.2;31.6;0.055177;0;0;unselected;0;0
8N06847;2012;1;m;2011;Large;NA;NA;NA;19.8;79;7.7;13.3;30.1;-0.027954;0;0.1875;other;0;0
8N06848;2012;1;m;2011;Large;NA;NA;NA;20;82;7.9;13.2;31.8;0.020673;0;0.25;other;0;0
8N06849;2012;1;m;2011;Large;NA;NA;NA;19;81;7.5;13.7;31.5;0.043417;0;0.0625;other;0;0
8N06850;2012;1;f;2011;Large;NA;NA;NA;19.9;79;8.4;13.5;32.7;0.056786;0;0.25;other;0;0
8N06851;2012;1;f;2011;Large;NA;NA;NA;19.7;81;8.2;13.4;35;0.131147;0;0.0625;other;0;0
8N06852;2012;1;f;2011;Large;NA;NA;NA;18.6;79;7.7;13.3;30;0.013337;0;0.0625;other;0;0
8N06853;2012;1;m;2011;Large;NA;NA;NA;18;78;7.6;13.9;26;-0.114508;0;0;unselected;0;0
8N06854;2012;1;f;2011;Large;NA;NA;NA;19.1;78;7.6;12.4;29;-0.037342;0;0.332;other;0;0
8N06855;2012;1;f;2011;Large;NA;NA;NA;19.7;78;8;13.4;33;0.072307;0;0;unselected;0;0
8N06856;2012;1;m;2011;Large;NA;NA;NA;20.1;84;7.9;12.4;32.2;0.03004;0;0.25;other;0;0
8N06857;2012;1;f;2011;Large;NA;NA;NA;19.4;78;8;14.1;31.8;0.044971;0;0.0781;other;0;0
8N06858;2012;1;m;2011;Large;NA;NA;NA;20.3;84;8;13.8;30.2;-0.040304;0;0;unselected;0;0
8L64015;2012;2;f;2007;Large;NA;NA;NA;20.3;80;7.9;13.1;32.2;0.02879;0;0.5;other;0;0
8M31224;2012;2;m;2009;Large;NA;NA;NA;19.5;82;8.2;13.6;29.3;-0.045301;0;0.625;other;0;0
8M31778;2012;2;f;2009;Large;NA;NA;NA;19.4;80;7.8;12.7;30.4;-5.2e-05;0;0.375;other;0;0
8M31781;2012;2;f;2009;Large;NA;NA;NA;18.9;78;8.3;13.7;28.7;-0.041083;0;0.1875;other;0;0
8M72545;2012;2;f;2010;Large;NA;NA;NA;19.3;80;8.1;12.5;30.1;-0.006701;0;0.125;other;0;0
8M72591;2012;2;f;2010;Large;NA;NA;NA;18.9;80;8.3;12.7;30.1;0.006545;0;0.5;other;0;0
8N06859;2012;1;m;2011;Large;NA;NA;NA;20.2;81;8.4;13.7;32.3;0.030023;0;0.0938;other;0;0
8L64499;2012;2;m;2008;Large;NA;NA;NA;20.2;82;7.9;13.4;30.7;-0.020781;0;0.75;other;0;0
8L64869;2012;2;m;2008;Large;NA;NA;NA;20.5;79;8.1;14;31.1;-0.017097;0;0.75;other;0;0
8L64872;2012;2;f;2008;Large;NA;NA;NA;19.9;80;7.6;13.2;32.4;0.047569;0;0.5;other;0;0
8L64873;2012;2;m;2008;Large;NA;NA;NA;20.4;83;8.1;14.5;29.6;-0.063459;0;0;unselected;0;0
8M31653;2012;2;f;2009;Large;NA;NA;NA;19.2;80;8;14.3;29.1;-0.037203;0;0;unselected;0;0
8M71328;2012;2;f;2010;Large;NA;NA;NA;19.7;79;7.8;13.4;33.2;0.078349;0;0.25;other;0;0
8M72568;2012;2;f;2010;Large;NA;NA;NA;20.4;82;8.5;14.2;32.5;0.034956;0;0.3125;other;0;0
8M72575;2012;2;f;2010;Large;NA;NA;NA;19.6;79;8.2;13.6;30.2;-0.01314;0;0;unselected;0;0
8M72594;2012;2;m;2010;Large;NA;NA;NA;20.4;84;8.2;14.2;31.4;-0.004425;0;0.5;other;0;0
8N06860;2012;1;f;2011;Large;NA;NA;NA;19.9;80;8;14.1;31.1;0.006619;0;0.125;other;0;0
8N06861;2012;1;m;2011;Large;NA;NA;NA;20.1;81;8.3;14.1;30.6;-0.020926;0;0.375;other;0;0
8N06862;2012;1;f;2011;Large;NA;NA;NA;19.6;83;7.9;13.9;29.9;-0.023123;0;0.1562;other;0;0
8N06863;2012;1;m;2011;Large;NA;NA;NA;19.4;82;7.7;12.7;28.3;-0.076796;0;0.6406;other;0;0
8N06864;2012;1;m;2011;Large;NA;NA;NA;20;81;8.4;13.4;33.2;0.063757;0;0.0625;other;0;0
8N06865;2012;1;m;2011;Large;NA;NA;NA;20.1;81;7.7;12.7;28;-0.109722;0;0.3906;other;0;0
8N06866;2012;1;f;2011;Large;NA;NA;NA;20.2;80;7.8;13.9;33.7;0.077445;0;0.5;other;0;0
8N06867;2012;1;m;2011;Large;NA;NA;NA;19.5;80;7.8;12.9;30.9;0.007868;0;0.5;other;0;0
8N06868;2012;1;f;2011;Large;NA;NA;NA;19.7;81;8;13.3;30.1;-0.019675;0;0.1562;other;0;0
8N06869;2012;1;m;2011;Large;NA;NA;NA;18.5;80;7.6;13.8;30.5;0.02791;0;0;unselected;0;0
8N06870;2012;1;f;2011;Large;NA;NA;NA;19.1;78;8.2;13.9;30.7;0.019625;0;0;unselected;0;0
8N06871;2012;1;f;2011;Large;NA;NA;NA;20.2;82;8.2;14;32.3;0.035014;0;0.5;other;0;0
8N06872;2012;1;f;2011;Large;NA;NA;NA;19.9;81;7.5;14.5;29.4;-0.049595;0;0.5;other;0;0
8N06873;2012;1;m;2011;Large;NA;NA;NA;20.8;83;8.1;13.6;32.6;0.020881;0;0.6562;other;0;0
8N06874;2012;1;m;2011;Large;NA;NA;NA;20;81;8.1;13.7;31.1;-0.001585;0;0.5312;other;0;0
8N06875;2012;1;m;2011;Large;NA;NA;NA;20;82;8;13.5;30.3;-0.027645;0;0.125;other;0;0
8N06876;2012;1;f;2011;Large;NA;NA;NA;19.3;78;8;14.2;30.6;0.009774;0;0;unselected;0;0
