"id" "sex" "hatchisland" "hatchyear" "year" "month" "day" "island" "age" "tarsus" "wing" "billD" "billL" "mass" "totalbadge" "visiblebadge"
1084 1 27 2006 2010 6 17 27 4 19.67 78 8.14 14.05 32.5 NA NA
1084 1 27 2006 2007 7 10 27 1 19.78 76.86 8.26 14.56 39.7 NA NA
1084 1 27 2006 2010 6 17 27 4 19.74 78 8.07 13.99 32.5 NA NA
1084 1 27 2006 2009 5 5 27 3 19.7 77.86 8.1 13.74 36.5 NA NA
1085 0 27 2007 2008 8 14 27 1 19.36 79.43 8.22 14.35 31.8 20.99333227 14.67208233
1086 0 27 2006 2007 7 12 27 1 19.9 77.86 8.23 14.03 28.3 20.46142713 18.5099973
1087 0 27 2006 2007 7 12 27 1 18.3 79.86 8.79 13.92 27.6 19.9379036 18.78749584
1088 0 27 2006 2007 8 5 27 1 19.56 79 8.08 13.47 32 20.46142713 17.82890911
1088 0 27 2006 2007 7 12 27 1 19.5 79.86 8.38 13.67 31.5 19.9379036 17.10760065
1089 0 38 2007 2009 7 7 38 2 18.74 82.43 8.49 13.63 31.3 19.90401969 15.76610288
1089 0 38 2007 2010 5 8 38 3 18.83 81.03 8.71 13.08 31.2 20.30689538 15.39058154
1089 0 38 2007 2008 6 12 38 1 18.66 80.86 8.45 13.39 30.6 19.9379036 16.36826197
1089 0 38 2007 2010 7 31 38 3 18.61 82 8.43 13.19 28.2 20.83194662 18.7155016
1093 1 38 2007 2009 5 6 38 2 19.44 79.86 8.11 13.49 35.5 NA NA
1093 1 38 2007 2008 6 4 38 1 19.49 78 8.1 13.39 33.6 NA NA
1093 1 38 2007 2008 6 4 38 1 19.43 79 8.34 13.63 33.6 NA NA
1093 1 38 2007 2008 6 12 38 1 19.5 78.86 8.42 13.84 32.9 NA NA
1093 1 38 2007 2009 5 6 38 2 19.43 80.22 7.99 13.57 NA NA NA
1095 1 38 2007 2008 6 21 38 1 19.88 81.38 8.57 14.46 33.2 NA NA
1095 1 38 2007 2011 8 6 38 4 19.67 80.71 8.52 14.02 36.1 NA NA
1095 1 38 2007 2009 5 6 38 2 19.66 80.86 8.34 14.1 33.4 NA NA
1095 1 38 2007 2008 6 25 38 1 19.76 79.86 8.79 14.7 32.9 NA NA
1095 1 38 2007 2013 5 11 38 6 19.83 81.31 8.48 13.73 NA NA NA
1095 1 38 2007 2008 6 25 38 1 19.77 79.43 8.45 14.74 33.4 NA NA
1095 1 38 2007 2014 5 10 38 7 19.86 81.43 8.31 13.93 32.3 NA NA
1095 1 38 2007 2011 7 13 38 4 19.78 80.43 8.34 14.59 33.9 NA NA
1095 1 38 2007 2014 6 21 38 7 20.03 80.31 8.9 13.76 34.6 NA NA
1095 1 38 2007 2009 5 20 38 2 NA NA NA NA 34.5 NA NA
1095 1 38 2007 2010 5 21 38 3 19.64 81.38 8.44 14.11 34.4 NA NA
1095 1 38 2007 2013 5 11 38 6 19.71 81.43 8.47 14 34.2 NA NA
1095 1 38 2007 2009 5 6 38 2 19.59 81.22 8.2 14.02 NA NA NA
1095 1 38 2007 2010 7 24 38 3 19.74 80.43 8.68 14.36 34.7 NA NA
1096 0 38 2007 2008 5 15 38 1 18.67 78.86 8.5 14.26 31.4 20.01674299 14.54888312
1097 1 38 2007 2008 6 12 38 1 20.02 78.86 8.42 14.54 34.4 NA NA
1097 1 38 2007 2009 7 25 38 2 20.23 79.03 8.66 14.41 33.6 NA NA
1098 1 38 2007 2009 5 13 38 2 18.82 78.03 8.11 12.35 30.6 NA NA
1098 1 38 2007 2008 6 4 38 1 18.64 77 8.13 12.72 33.5 NA NA
1098 1 38 2007 2008 6 4 38 1 18.68 77 8.07 12.95 33.5 NA NA
1099 0 38 2007 2009 5 6 38 2 19.23 83.22 8.2 14.6 NA 22.20180173 17.01528724
1099 0 38 2007 2008 6 4 38 1 19.43 82 8.25 14.75 30.5 20.01674299 18.57067581
1099 0 38 2007 2008 6 4 38 1 19.26 82 8.05 14.02 30.5 18.91877374 16.16075493
1099 0 38 2007 2009 5 6 38 2 19.15 82.86 8.4 14.74 32.6 21.65802392 19.35381099
1101 0 27 2007 2008 8 14 27 1 19.22 81.43 8.46 14.22 34.2 20.68018375 13.91653693
1102 0 27 2007 2008 6 7 27 1 19 84.86 8.63 14.55 30.5 19.9379036 17.21249546
1102 0 27 2007 2008 6 7 27 1 18.98 84.38 8.56 14.68 28.2 19.06095486 16.97557068
1102 0 27 2007 2008 6 7 27 1 18.84 82.29 8.39 15.08 NA 20.53825699 16.97557068
1103 0 27 2007 2010 6 20 27 3 20.01 81 8.28 14.55 32 20.99333227 17.90446872
1103 0 27 2007 2008 6 26 27 1 20.15 81.86 8.49 14.17 32.6 20.24030632 17.42039035
1103 0 27 2007 2010 6 20 27 3 20.08 82 8.67 13.9 32 20.68018375 17.82890911
1103 0 27 2007 2008 6 26 27 1 20.18 81.43 8.26 13.97 NA 19.79065436 17.66408786
1103 0 27 2007 2011 8 24 27 4 20.18 80 8.83 13.68 32.8 21.42825238 15.47804897
1103 0 27 2007 2010 6 20 27 3 20.01 82 8.51 13.77 32 20.01674299 18.02969772
1104 1 27 2007 2008 7 21 27 1 20.6 81.43 8.34 14.03 31 NA NA
1105 1 38 2007 2008 6 12 38 1 18.5 78.86 8.27 13.76 31.8 NA NA
1105 1 38 2007 2008 6 25 38 1 18.63 79.43 8.1 14.25 30 NA NA
1105 1 38 2007 2009 5 13 38 2 18.6 79.03 8.2 13.82 31.4 NA NA
1107 1 38 2007 2008 6 25 38 1 18.54 79.43 8.17 15.13 27.2 NA NA
1107 1 38 2007 2008 7 9 38 1 18.51 81.38 8.49 14.19 27 NA NA
1107 1 38 2007 2009 6 4 38 2 18.5 80.43 8.11 14.91 NA NA NA
1107 1 38 2007 2008 6 25 38 1 18.5 80.86 8.21 14.79 27.5 NA NA
1107 1 38 2007 2009 6 4 38 2 18.51 80 8.13 14.72 31 NA NA
1108 1 38 2007 2008 6 25 38 1 18.69 76.86 8.01 14.11 29.4 NA NA
1108 1 38 2007 2008 6 25 38 1 18.91 77.43 8.1 13.58 29.1 NA NA
1108 1 38 2007 2009 7 3 38 2 18.85 79.03 8.29 14.02 31.2 NA NA
1110 0 27 2007 2008 6 1 27 1 20.13 80 8.4 13.23 33.2 18.12925812 15.76610288
1110 0 27 2007 2008 6 1 27 1 20.13 81 8.41 13.82 33.2 18.7155016 15.19934209
1112 0 27 2007 2009 6 13 27 2 18.83 82 8.29 13.37 33 20.24030632 17.82890911
1112 0 27 2007 2008 6 7 27 1 18.75 80.86 8.15 13.35 31.2 20.01674299 17.21249546
1112 0 27 2007 2008 6 1 27 1 19.07 79 8.22 13.47 32.7 20.15117863 19.50435849
1112 0 27 2007 2009 7 21 27 2 19.06 82.43 8.45 13.69 31.9 19.90401969 18.61907624
1112 0 27 2007 2008 6 1 27 1 18.82 81 8.23 13.43 32.7 20.59295996 19.56195287
1115 0 38 2007 2009 5 26 38 2 20.23 83.03 8.77 14.63 31.7 19.85875122 14.67208233
1115 0 38 2007 2009 7 3 38 2 20.34 82.03 8.9 14.67 32.4 20.10646662 15.19934209
1115 0 38 2007 2008 5 24 38 1 20.24 80 8.47 14.5 33 20.24030632 15.96464845
1116 1 27 2007 2008 6 26 27 1 19.91 80.43 8.22 14.85 31.7 NA NA
1116 1 27 2007 2008 6 1 27 1 19.8 81 8.2 14.4 31.5 NA NA
1116 1 27 2007 2008 6 7 27 1 19.98 80.86 8.02 14.77 29.8 NA NA
1116 1 27 2007 2008 7 23 27 1 19.83 82.38 8.2 14.08 30 NA NA
1116 1 27 2007 2008 6 26 27 1 19.91 81.86 8.03 14.77 31.6 NA NA
1116 1 27 2007 2008 6 1 27 1 19.81 81 8.15 14.34 31.5 NA NA
1116 1 27 2007 2008 6 7 27 1 19.83 82.29 8.08 14.84 NA NA NA
1117 0 27 2007 2008 6 1 27 1 20.06 82 8.65 14.35 33.7 19.72232238 17.66408786
1117 0 27 2007 2008 6 1 27 1 20.13 NA 8.59 14.16 33.7 19.11988494 17.66408786
1117 0 27 2007 2008 6 26 27 1 20.3 81.43 8.53 14.48 32.4 19.9379036 15.73753475
1117 0 27 2007 2008 6 26 27 1 20.1 81.86 8.56 14.55 32.1 20.53825699 17.2255624
1118 1 27 2008 2010 8 14 27 2 19.49 76 7.6 13.18 28.8 NA NA
1118 1 27 2008 2010 6 16 27 2 19.32 78 7.36 13.55 32 NA NA
1118 1 27 2008 2009 5 5 27 1 19.29 77.86 7.82 13.69 30.4 NA NA
1118 1 27 2008 2009 5 5 27 1 19.32 78.22 7.63 13.79 NA NA NA
1118 1 27 2008 2010 7 17 27 2 19.44 74 8.31 14.12 28.5 NA NA
1118 1 27 2008 2009 7 24 27 1 19.59 77.03 8.04 14.16 30.6 NA NA
1118 1 27 2008 2010 6 16 27 2 19.3 78 7.42 13.72 32 NA NA
1118 1 27 2008 2009 6 17 27 1 19.48 77.43 8.04 14.17 28.3 NA NA
1118 1 27 2008 2010 7 21 27 2 19.18 75.35 8.04 14.02 31.5 NA NA
1118 1 27 2008 2010 6 16 27 2 19.33 78 7.71 14.2 33 NA NA
1118 1 27 2008 2010 6 16 27 2 19.35 78 7.66 14.56 33 NA NA
1118 1 27 2008 2009 6 6 27 1 19.36 78 8.1 13.13 29.8 NA NA
1118 1 27 2008 2010 6 16 27 2 19.21 77 7.58 14.37 33 NA NA
1119 1 38 2006 2007 5 10 38 1 18.64 78.86 8.15 13.8 31.5 NA NA
1120 1 60 2005 2007 2 13 60 2 19.85 82 7.9 13.51 31.9 NA NA
1120 1 60 2005 2006 2 14 60 1 NA NA NA NA 30.5 NA NA
1120 1 60 2005 2006 2 7 60 1 19.74 81 7.9 14.21 31.6 NA NA
1121 1 60 2005 2006 2 14 60 1 NA NA NA NA 30.4 NA NA
1121 1 60 2005 2006 2 7 60 1 18.54 77.61 7.8 11.79 30.9 NA NA
1122 0 60 2005 2006 2 14 60 1 NA NA NA NA 28.9 NA NA
1122 0 60 2005 2007 2 14 60 2 18.52 80 7.5 13.11 30.4 19.00184202 15.03562436
1122 0 60 2005 2006 2 7 60 1 18.39 80.61 7.4 12.89 29.2 19.09633473 15.39058154
1123 1 60 2005 2006 2 14 60 1 NA NA NA NA 28.7 NA NA
1123 1 60 2005 2006 2 7 60 1 20.08 76.7 8.06 12.99 31.8 NA NA
1123 1 60 2005 2007 2 14 60 2 19.94 77 7.8 12.81 30.3 NA NA
1123 1 60 2005 2008 2 12 60 3 20.02 77 7.82 12.82 27.7 NA NA
1124 1 60 2005 2006 2 7 60 1 19.69 77.7 8.46 13.09 33.7 NA NA
1124 1 60 2005 2007 2 16 60 2 19.69 77 8.23 12.73 34.8 NA NA
1124 1 60 2005 2008 2 13 60 3 19.75 76 8.3 12.71 33.5 NA NA
1125 0 60 2005 2007 2 14 60 2 20.26 81 8.1 14.31 32.5 18.81143269 15.36131505
1125 0 60 2005 2006 2 14 60 1 NA NA NA NA 31.6 NA NA
1125 0 60 2005 2006 2 7 60 1 20.44 80.7 8.46 14.29 33.2 19.50435849 14.39340127
1126 0 60 2005 2006 2 10 60 1 19.13 82.61 8.2 13.59 31.8 20.62571211 17.0020587
1126 0 60 2005 2006 2 14 60 1 NA NA NA NA 31 NA NA
1127 1 61 2005 2006 2 15 61 1 18.68 79 8.1 13.61 32.6 NA NA
1128 1 61 2005 2006 2 17 61 1 19.31 78.7 7.96 13.29 32.7 NA NA
1129 1 61 2005 2006 2 18 61 1 20.14 78.7 8.26 14.59 34.4 NA NA
1130 1 61 2005 2006 2 18 61 1 18.44 78.7 8.06 13.39 32.8 NA NA
1131 0 61 2005 2006 2 19 61 1 19.1 81 8.3 14.21 29.1 19.37704828 14.53340979
1132 1 61 2005 2006 2 20 61 1 18.84 80 7.8 13.81 31.5 NA NA
1133 1 61 2005 2006 2 22 61 1 18.34 79.7 8.26 14.39 30.8 NA NA
1133 1 61 2005 2008 2 23 61 3 18.81 80.03 8.28 14.17 30.4 NA NA
1133 1 61 2005 2009 2 27 61 4 18.28 80 7.96 13.6 33 NA NA
1134 1 61 2005 2008 2 26 61 3 19 78.85 7.79 13.5 30.6 NA NA
1137 1 61 2006 2008 2 24 61 2 18.34 76.85 7.82 13.12 29.4 NA NA
1138 0 61 2006 2008 2 21 61 2 18.72 80.85 8.04 12.66 29.9 21.94698157 15.1548672
1138 0 61 2006 2009 2 27 61 3 18.65 79.85 7.56 12.46 32.6 20.15117863 14.70272084
1139 0 61 2006 2008 2 19 61 2 18.74 79.85 8.42 14.04 34.3 19.9379036 15.5650249
1139 0 61 2006 2009 2 20 61 3 18.23 81.43 8.32 14.01 32.4 20.99333227 15.19934209
1140 1 60 2006 2007 2 14 60 1 20.11 78.86 8.16 13.8 29 NA NA
1141 0 61 2006 2008 2 24 61 2 18.74 80.85 7.94 14.41 30.5 19.11988494 14.87010424
1145 1 38 2005 2007 7 7 38 2 21.3 78.85 8.46 14.43 30.5 NA NA
1145 1 38 2005 2006 5 20 38 1 21.01 78.92 8.28 14.14 32.7 NA NA
1145 1 38 2005 2007 8 18 38 2 21.03 79 8.79 14.1 34 NA NA
1145 1 38 2005 2007 5 10 38 2 20.9 79.86 8.61 14.34 36.5 NA NA
1148 0 27 2004 2005 7 27 27 1 20.47 80.57 8.5 14.5 33 20.57109623 18.81143269
1155 0 27 2005 2008 6 26 27 3 21.2 84.86 8.29 15.35 33 20.83194662 17.87931766
1155 0 27 2005 2008 6 26 27 3 21.28 84.43 8.48 14.98 33.5 19.42343945 18.02969772
1155 0 27 2005 2007 6 12 27 2 21.1 85 8.56 15.16 33.5 19.9379036 16.78898448
1155 0 27 2005 2008 8 14 27 3 21.27 87.43 8.61 15.03 36.4 21.8442212 16.24407584
1155 0 27 2005 2007 6 19 27 2 21.11 85.03 8.39 15.34 32.8 19.85875122 17.2255624
1155 0 27 2005 2007 6 19 27 2 21.18 84 8.4 15.1 32.8 20.15117863 19.50435849
1155 0 27 2005 2006 8 7 27 1 21.34 83.7 8.46 14.69 38.2 19.9379036 14.39340127
1155 0 27 2005 2007 6 19 27 2 21.27 84.07 8.4 15.04 32.8 20.24030632 19.33054578
1156 0 27 2005 2006 5 25 27 1 20.32 84.43 7.55 14.37 33 17.75302791 14.70272084
1156 0 27 2005 2006 6 26 27 1 20.77 80.85 7.76 13.95 31 18.61907624 14.70272084
1158 1 38 2005 2007 5 26 38 2 19.79 78.86 8.06 13.78 32 NA NA
1158 1 38 2005 2007 7 30 38 2 20.03 80.03 8.85 14.44 29.9 NA NA
1163 0 61 2005 2006 2 21 61 1 19.15 83.43 8.05 13.51 32.3 17.75302791 13.52294347
1165 1 61 2005 2006 2 16 61 1 19.77 78.7 7.86 13.19 35.6 NA NA
1166 0 61 2005 2006 2 20 61 1 19.21 80 8 13.81 33.3 20.30689538 14.87010424
1167 1 61 2005 2006 2 18 61 1 18.52 80.7 8.16 13.29 34.7 NA NA
1168 1 61 2005 2006 2 18 61 1 17.94 78.7 8.16 13.69 32.9 NA NA
1169 0 61 2005 2006 2 16 61 1 19.06 80.61 8.2 13.59 32.1 18.57067581 14.53340979
1170 0 61 2005 2006 2 25 61 1 18.97 83 8 14.01 29.4 20.07286726 13.72115156
1170 0 61 2005 2006 2 25 61 1 18.94 83.62 8 14.23 29.4 17.65134556 13.72115156
1170 0 61 2005 2006 2 16 61 1 18.96 83 8 13.91 34.6 20.99333227 13.72115156
1171 0 61 2005 2006 2 16 61 1 20.01 84 8 13.81 34.3 18.42471167 14.07728667
1172 0 61 2005 2008 2 26 61 3 19.97 83.85 7.7 12.65 33.9 19.31890266 14.39340127
1172 0 61 2005 2006 2 16 61 1 19.84 82 7.8 13.51 34.6 19.42343945 14.53340979
1173 1 61 2005 2006 2 16 61 1 18.7 79.61 8.2 13.89 31.9 NA NA
1174 1 61 2005 2006 2 21 61 1 19.49 78 8.3 13.71 31 NA NA
1175 1 61 2005 2006 2 25 61 1 19.77 79 8.3 14.11 29.8 NA NA
1175 1 61 2005 2006 2 25 61 1 19.48 79.62 8.2 13.43 29.8 NA NA
1175 1 61 2005 2006 2 21 61 1 19.75 78 8.3 14.21 31.5 NA NA
1176 1 61 2005 2006 2 15 61 1 19.89 79 7.9 14.11 35.5 NA NA
1177 0 61 2005 2006 2 25 61 1 19.82 82 8 13.51 29.6 19.31890266 14.67208233
1177 0 61 2005 2006 2 25 61 1 19.96 83.62 8 13.83 29.6 18.81143269 14.36210291
1177 0 61 2005 2006 2 18 61 1 19.99 80.7 7.96 14.09 35.1 19.83607824 14.80945644
1178 0 61 2005 2006 2 25 61 1 19 80 7.9 13.41 32.4 18.49783771 13.96495614
1178 0 61 2005 2006 2 25 61 1 18.9 80.62 7.8 13.23 32.4 18.12925812 13.81918956
1178 0 61 2005 2006 2 18 61 1 19.09 80 8.3 13.61 32.4 19.11988494 13.81918956
1179 0 61 2005 2006 2 19 61 1 19.87 79 8 13.61 30.9 19.63084308 14.8549655
1179 0 61 2005 2008 2 21 61 3 20.07 79.85 8.09 13.9 29.4 20.07286726 14.54888312
1183 0 27 2005 2006 8 7 27 1 19.56 80.7 8.56 13.59 36.9 19.9379036 15.39058154
1184 0 27 2006 2009 5 5 27 3 18.46 83.86 8.46 14.17 NA 19.9379036 16.57317109
1184 0 27 2006 2007 7 10 27 1 18.5 82.86 8.47 14.77 31.9 20.7670412 17.62583331
1184 0 27 2006 2009 7 24 27 3 18.95 83.85 8.3 13.24 32 19.83607824 17.66408786
1184 0 27 2006 2009 6 6 27 3 18.49 85.43 8.47 14.17 33.4 21.8442212 20.3732668
1184 0 27 2006 2007 6 15 27 1 18.6 82.86 8.45 14.53 32.1 19.42343945 17.0020587
1184 0 27 2006 2008 7 25 27 2 18.7 84.03 8.56 13.79 32.2 19.79065436 18.35129423
1184 0 27 2006 2007 6 15 27 1 18.65 82.03 8.19 14.2 32.1 18.14166475 15.59390907
1184 0 27 2006 2007 6 15 27 1 18.52 81.07 8.04 14.35 32.1 18.09198718 17.36864992
1184 0 27 2006 2009 5 5 27 3 18.29 85.22 8.5 14.18 32.9 20.24030632 15.5650249
1185 1 27 2005 2007 5 30 27 2 19.81 81.86 8.16 14.12 40.2 NA NA
1185 1 27 2005 2006 8 12 27 1 19.6 81.7 8.66 13.79 35.8 NA NA
1185 1 27 2005 2007 7 11 27 2 19.73 81.86 8.21 14.18 34.6 NA NA
1186 0 60 2005 2006 2 14 60 1 NA NA NA NA 32 NA NA
1186 0 60 2005 2006 2 9 60 1 19.65 82.04 8.1 13.94 31.1 20.30689538 14.70272084
1186 0 60 2005 2006 2 9 60 1 19.8 81.7 8.46 13.99 31.1 19.83607824 14.70272084
1187 0 60 2005 2007 2 15 60 2 19.74 81 8 14.11 30.5 19.21379713 14.39340127
1187 0 60 2005 2006 2 14 60 1 NA NA NA NA 29.8 NA NA
1187 0 60 2005 2006 2 9 60 1 19.81 79.04 7.9 13.64 28.5 18.67940042 14.39340127
1187 0 60 2005 2008 2 16 60 3 19.93 81.85 8.14 13.82 30.2 19.63084308 15.19934209
1187 0 60 2005 2006 2 9 60 1 19.74 79.7 8.06 14.39 28.5 18.85921525 14.23622141
1188 1 60 2005 2008 2 13 60 3 20.65 80 8.1 13.27 34.5 NA NA
1188 1 60 2005 2006 2 14 60 1 NA NA NA NA 31.6 NA NA
1188 1 60 2005 2007 2 16 60 2 20.47 78 8.23 13.42 32.5 NA NA
1188 1 60 2005 2006 2 11 60 1 20.59 76.7 8.46 13.89 31 NA NA
1189 0 60 2005 2006 2 11 60 1 18.99 79.7 7.96 12.69 30.5 18.5221489 14.07728667
1189 0 60 2005 2006 2 14 60 1 NA NA NA NA 30.5 NA NA
1189 0 60 2005 2008 2 12 60 3 18.95 80.86 7.8 12.27 28.8 20.07286726 14.18872792
1189 0 60 2005 2008 2 13 60 3 NA NA NA NA 29.7 NA NA
1190 0 60 2005 2006 2 14 60 1 NA NA NA NA 31.7 NA NA
1190 0 60 2005 2006 2 11 60 1 20.47 80.7 8.06 13.89 32.2 20.36221992 15.57947368
1191 1 60 2005 2007 2 16 60 2 20.52 79 7.79 13.94 34.2 NA NA
1191 1 60 2005 2006 2 11 60 1 20.62 77.7 8.26 13.59 32.5 NA NA
1191 1 60 2005 2006 2 14 60 1 NA NA NA NA 31.7 NA NA
1192 0 60 2005 2006 2 14 60 1 NA NA NA NA 31.6 NA NA
1192 0 60 2005 2006 2 11 60 1 19.89 80.61 8.1 13.49 31.8 19.83607824 15.03562436
1193 1 60 2005 2006 2 11 60 1 20.06 76.7 8.16 14.19 31.2 NA NA
1193 1 60 2005 2006 2 14 60 1 NA NA NA NA 30.5 NA NA
1194 0 61 2006 2008 2 20 61 2 19.6 83.03 8.27 13.49 30.5 19.56195287 14.80945644
1194 0 61 2006 2009 2 21 61 3 19.91 82.85 7.75 12.46 30.8 19.72232238 14.87010424
1195 1 61 2006 2008 2 23 61 2 19.85 79.85 8.22 14.27 30.4 NA NA
1195 1 61 2006 2009 2 27 61 3 19.57 71 8.15 14.15 32.2 NA NA
1196 0 61 2006 2008 2 21 61 2 19.38 82 8.17 13.68 31.5 20.15117863 17.65134556
1196 0 61 2006 2009 2 28 61 3 19.39 82 8.3 14.34 32.8 21.30187785 18.02969772
1196 0 61 2006 2008 2 21 61 2 19.24 82.43 8.43 13.48 31.2 20.24030632 17.94212919
1198 1 60 2006 2011 2 6 60 5 NA NA 7.84 13.85 28.7 NA NA
1198 1 60 2006 2008 2 14 60 2 19.6 78.86 7.65 13.65 29.5 NA NA
1198 1 60 2006 2007 2 13 60 1 19.7 77 7.9 13.61 30.6 NA NA
1198 1 60 2006 2010 2 11 60 4 20.04 77.85 7.85 13.57 29.3 NA NA
1198 1 60 2006 2009 2 10 60 3 20.1 78.85 7.73 13.82 30.3 NA NA
1198 1 60 2006 2011 2 6 60 5 NA NA 7.71 13.52 28.7 NA NA
1199 1 60 2006 2007 2 14 60 1 19.98 79 7.8 12.91 30.7 NA NA
1201 0 61 2006 2008 2 25 61 2 19.51 80.85 8.04 13.25 32.2 19.50435849 14.54888312
1202 1 60 2006 2007 2 14 60 1 20.74 79 8.4 13.51 34.4 NA NA
1202 1 60 2006 2008 2 12 60 2 20.87 80 8.14 13.72 33.9 NA NA
1203 1 60 2006 2007 2 14 60 1 20.69 80 8.2 14.51 34.1 NA NA
1204 0 61 2006 2008 2 21 61 2 17.14 80.03 8.03 13.77 28.5 21.15348671 16.77557749
1205 1 61 2006 2009 2 28 61 3 19.28 80.29 8.63 13.65 30.5 NA NA
1205 1 61 2006 2008 2 20 61 2 19.12 80.43 8.13 13.58 29.5 NA NA
1205 1 61 2006 2008 2 20 61 2 19.23 80 8.15 13.4 29.5 NA NA
1206 0 61 2005 2008 2 20 61 3 20.53 83 7.99 13.22 32.4 19.51589096 15.19934209
1207 1 61 2006 2010 2 19 61 4 20.75 81.85 8.07 14.04 33.6 NA NA
1207 1 61 2006 2011 2 19 61 5 NA NA 8.11 14.28 33.9 NA NA
1208 0 61 2006 2008 2 20 61 2 19.75 81 8.09 13.92 31.9 19.50435849 14.70272084
1208 0 61 2006 2008 2 20 61 2 19.72 80.43 8.11 13.97 31.9 18.02969772 14.70272084
1209 1 60 2006 2009 2 11 60 3 20.86 80.85 7.51 13.53 29.8 NA NA
1209 1 60 2006 2008 2 12 60 2 20.34 81.18 7.85 14.42 28.7 NA NA
1209 1 60 2006 2008 2 12 60 2 20.53 80.86 8.4 13.71 29 NA NA
1210 1 61 2006 2009 2 25 61 3 19.11 77.85 7.87 12.99 30.5 NA NA
1211 1 61 2006 2008 2 19 61 2 18.9 76.43 8.08 13.67 32 NA NA
1211 1 61 2006 2008 2 19 61 2 18.9 78 8.18 13.47 32 NA NA
NA 0 61 2006 2008 2 20 61 2 18.77 78.85 7.98 12.88 29.7 20.24030632 15.30261416
NA 0 61 2006 2009 2 28 61 3 18.1 80.29 8.27 13.19 32.9 20.46142713 15.36131505
NA 0 61 2006 2010 2 18 61 4 18.44 80.86 8.32 13.24 32.7 19.11988494 15.0056656
1212 0 61 2006 2008 2 21 61 2 19.46 80.85 7.75 13.52 31.2 19.9379036 15.73753475
1215 1 60 2006 2007 2 13 60 1 19.76 79.86 8.13 13.87 25 NA NA
1216 1 60 2006 2007 2 14 60 1 18.4 76.86 7.91 13.5 31.5 NA NA
1217 1 60 2006 2007 2 14 60 1 18.51 76.86 8.14 13.72 29.4 NA NA
1217 1 60 2006 2008 2 12 60 2 18.52 77.86 7.91 13.4 29.2 NA NA
1218 1 60 2006 2007 2 14 60 1 20 78.86 8.56 14.4 30.4 NA NA
1218 1 60 2006 2011 2 8 60 5 NA NA 7.94 13.67 32.5 NA NA
1218 1 60 2006 2008 2 12 60 2 19.9 79.86 8.23 13.81 30.4 NA NA
1218 1 60 2006 2011 2 8 60 5 NA NA 7.92 14.05 32.5 NA NA
1218 1 60 2006 2012 2 16 60 6 20.03 78 8.93 13.68 32.1 NA NA
1219 0 60 2006 2007 2 15 60 1 19.51 80.86 8.39 14.62 30.8 20.83194662 16.78898448
1220 1 60 2006 2007 2 15 60 1 18.05 77.86 7.42 13.49 28.5 NA NA
1221 1 60 2006 2008 2 12 60 2 17.63 78.86 8.45 13.61 32.9 NA NA
1221 1 60 2006 2007 2 15 60 1 17.57 76.86 8.33 13.75 30.8 NA NA
1222 1 60 2006 2007 2 15 60 1 19.96 78.86 8.06 13.93 28.7 NA NA
1223 1 60 2006 2007 2 15 60 1 19.77 77.86 8.26 13.46 30.2 NA NA
1224 0 60 2006 2007 2 16 60 1 20.28 80.86 8.77 14.12 32.1 20.83194662 17.0020587
1225 1 60 2006 2007 2 16 60 1 20.72 80.86 8.66 15.05 31.3 NA NA
1226 0 60 2006 2007 2 16 60 1 19.81 82.86 8.92 14.5 32 20.15117863 15.5650249
1226 0 60 2006 2008 2 12 60 2 19.85 82.86 8.41 14.12 32.1 20.15117863 15.03562436
1227 0 60 2006 2007 2 16 60 1 21.07 83.86 8.32 13.85 30.5 20.83194662 15.5650249
1228 1 38 2006 2007 6 16 38 1 19.81 NA 8.2 13.57 NA NA NA
1228 1 38 2006 2008 7 31 38 2 20.39 81.03 8.8 14.63 31.5 NA NA
1228 1 38 2006 2009 5 20 38 3 20.1 81.03 8.5 14.41 34.7 NA NA
1229 0 61 2006 2008 2 23 61 2 20.16 80.85 8.26 14.02 33 18.49783771 14.54888312
1230 1 61 2006 2008 2 20 61 2 20.15 79.85 8.52 14.63 29 NA NA
1230 1 61 2006 2010 2 23 61 4 20.29 78.85 7.97 14.46 29.5 NA NA
1230 1 61 2006 2009 2 27 61 3 19.68 79 8.45 14.79 31.5 NA NA
1232 0 61 2006 2008 2 21 61 2 20.09 82.03 8.25 15.06 34.3 20.10646662 15.30261416
1233 1 61 2006 2009 2 27 61 3 17.82 77.85 7.77 13.14 31.4 NA NA
1233 1 61 2006 2008 2 21 61 2 18.07 78.85 8.09 13.93 30.9 NA NA
1235 0 61 2006 2008 2 23 61 2 19.34 81.03 8.03 13.24 32.1 21.96747596 14.23622141
1240 0 27 2006 2007 5 30 27 1 20.25 78.86 7.95 14.2 30 18.0047216 14.8549655
1241 0 60 2006 2007 2 16 60 1 20.7 82 7.8 13.89 32.9 19.50435849 14.8549655
1242 1 60 2006 2007 2 16 60 1 20.01 80 8.12 14.23 32 NA NA
1243 1 27 2006 2007 7 10 27 1 19.43 78.86 8.2 14.13 32.5 NA NA
1243 1 27 2006 2009 5 5 27 3 19.51 79.22 8.13 14.23 32.6 NA NA
1243 1 27 2006 2008 8 5 27 2 19.49 78.43 8.37 14.13 33.9 NA NA
1243 1 27 2006 2009 5 21 27 3 19.62 79.03 8.28 14.07 33.7 NA NA
1243 1 27 2006 2009 5 5 27 3 19.38 78.86 8.21 13.99 32.3 NA NA
