BirdID,BloodID,LayYear,Ageclass,CatchDate,SexEstimate,FieldPeriodID,BreedGroupID,LastOfStatus,BodyMass,DeathDate,TerritoryID,Hz,Homozygosity,RTL,CatchYear,CatchMonth,DeathYear,Age,Agemonths,RemainingLife,RemainingLifeFig,SurvivedNext,SurvivedNextFig,Lifespan,Sex,Tarsus,TQcorrected,LogTQ,BirdID,LayYear,CatchYear,SpaceTQ,Food,MeanAdultFood,AllYears?,PropCovered,SumFood,SumFood2
5160,4315,2007,A,12/07/2009,0,92,4696,BrF,14.3,30/09/2012,1,1.0408,0.9592,1.168588263,2009,7,2012,2,24,3,3,1,Yes,5,Females,24.1,19717.98,9.889286189,5160,2007,2009,15983.72,17,14.25,YES,1,17,17
921,2559,1994,A,16/07/1997,1,22,40,BrM,16.8,14/01/2004,47,0.902,1.098,1.181638649,1997,7,2004,3,24,7,4+,1,Yes,10,Males,24.6,47481.03,10.76808554,921,1994,1997,24063.4,21,23.5,NO,0.666666667,40.5,40.5
1729,433,2001,A,19/12/2004,1,35,2887,BrM,16.9,04/10/2014,20,0.9714,1.0286,1.184385926,2004,12,2014,3,24,10,4+,1,Yes,13,Males,26.3,35108.05,10.46618573,1729,2001,2004,26574.26,9,14.25,NO,0.666666667,34.5,34.5
1017,2331,1992,A,30/06/1996,0,21,2265,BrF,16.3,02/09/2004,110,0.6939,1.3061,1.185905756,1996,6,2004,4,24,8,4+,1,Yes,12,Females,23.7,47095.52,10.75993316,1017,1992,1996,21312.76,26,26,NO,0.25,47,
3089,3188,2004,A,16/08/2006,1,75,3825,BrM,17.8,04/10/2014,86,1.3184,0.6816,1.186251536,2006,8,2014,2,24,8,4+,1,Yes,10,Males,26.8,2647.3,7.881295532,3089,2004,2006,7239.03,13,13.5,YES,1,42.5,42.5
2990,597,2004,A,04/08/2005,1,37,691,AB,16.9,10/09/2010,63,0.9714,1.0286,1.190527633,2005,8,2010,1,12,5,4+,1,Yes,6,Males,27.6,20530.155,9.92965006,2990,2004,2005,20268.53,14,14,YES,1,47.5,47.5
1822,189,2002,A,17/08/2003,1,30,515,BrM,15.1,12/01/2005,96,0.8327,1.1673,1.190765978,2003,8,2005,1,12,2,2,1,Yes,3,Males,25.5,11281.93,9.33095761,1822,2002,2003,10879.73,19.5,19.5,YES,1,19.5,19.5
1415,1004,1998,A,20/07/2002,0,41,797,BrF,15.2,30/09/2013,39,0.9714,1.0286,1.194735076,2002,7,2013,4,24,11,4+,1,Yes,15,Females,23.8,15116.01,9.623509726,1415,1998,2002,10178.43,,15,NO,0.25,42.5,42.5
1797,3200,2002,A,17/08/2006,1,75,3829,BrM,16.5,02/09/2006,92,0.7633,1.2367,1.194943733,2006,8,2006,4,24,0,0,0,No,4,Males,24.6,15249.6,9.632308552,1797,2002,2006,13578.27,13,13.875,YES,1,13,13
4872,4248,2006,A,16/08/2008,1,87,4565,BrM,17.8,04/10/2014,95,0.7633,1.2367,1.201101456,2008,8,2014,2,24,6,4+,1,Yes,8,Males,25.8,14297.3,9.567825987,4872,2006,2008,14297.3,11.5,9,YES,1,29.5,29.5
1183,2553,1996,A,15/07/1997,1,22,113,BrM,17,28/08/1997,167,1.1102,0.8898,1.20270486,1997,7,1997,1,12,0,0,0,No,1,Males,25.8,9615.31,9.171111899,1183,1996,1997,5349.825,21,21,YES,1,21,21
1881,3698,2003,A,21/06/2007,1,82,4240,BrM,16.2,04/10/2014,70,1.1102,0.8898,1.203134675,2007,6,2014,4,24,7,4+,1,Yes,11,Males,25.7,16815.93,9.73008193,1881,2003,2007,20085.58,9,11.5,YES,1,23,23
1580,1003,2000,A,20/07/2002,0,41,831,BrF,15.6,04/10/2014,109,0.6939,1.3061,1.203691989,2002,7,2014,2,24,12,4+,1,Yes,14,Females,24.6,5252.64,8.566486086,1580,2000,2002,12492.47,,,NO,0,27,27
1489,3853,1999,A,01/09/2007,1,82,4275,BrM,16.3,04/10/2014,118,0.8327,1.1673,1.206949118,2007,9,2014,8,24,7,4+,1,Yes,15,Males,25.2,8778.42,9.080051716,1489,1999,2007,8778.42,9,12.9,NO,0.625,9,9
453,3217,1992,A,24/08/2006,1,75,3811,BrM,16.5,19/03/2010,69,0.9714,1.0286,1.207346979,2006,8,2010,14,24,4,4+,1,Yes,18,Males,26.7,13312.47,9.496456469,453,1992,2006,16165.93,13,17.1875,NO,0.571428571,13,13
1018,480,1995,A,12/06/2005,1,37,725,BrM,17.5,21/02/2008,110,0.6245,1.3755,1.207854605,2005,6,2008,10,24,3,3,1,Yes,13,Males,26.4,17418.615,9.765294741,1018,1995,2005,21312.76,14,17.78571429,NO,0.7,41,41
497,2538,1993,A,13/07/1997,1,22,19,BrM,16.9,16/09/2007,8,1.1102,0.8898,1.207871041,1997,7,2007,4,24,10,4+,1,Yes,14,Males,27,33688.32,10.42490647,497,1993,1997,19626.265,21,23.5,NO,0.5,39,39
1503,3753,1999,A,19/07/2007,0,82,4210,BrF,17,21/02/2008,30,1.3184,0.6816,1.208979065,2007,7,2008,8,24,1,1,1,Yes,9,Females,24.5,4422.86,8.394541825,1503,1999,2007,14620.63,9,12.9,NO,0.625,28.5,9
1396,1117,1998,A,11/09/2002,1,41,834,BrM,16,12/07/2007,112,0.7633,1.2367,1.211464852,2002,9,2007,4,24,5,4+,1,Yes,9,Males,24.4,13562.81,9.515086767,1396,1998,2002,20145.88,,15,NO,0.25,19.5,
1782,351,2002,A,01/07/2004,0,34,606,BrF,15.5,10/09/2010,70,1.1102,0.8898,1.212990337,2004,7,2010,2,24,6,4+,1,Yes,8,Females,23.6,11062.16,9.311285554,1782,2002,2004,20085.58,9,14.25,YES,1,74,74
1751,1139,2001,A,17/09/2002,1,41,843,BrM,16.4,02/09/2003,134,1.1796,0.8204,1.214868372,2002,9,2003,1,12,1,1,1,Yes,2,Males,25.9,14141.8,9.55689023,1751,2001,2002,10799.82,,,NO,0,,
3498,3296,2005,A,07/01/2007,0,77,3993,BrF,13.2,29/01/2007,172,1.3184,0.6816,1.216184626,2007,1,2007,2,24,0,0,0,No,2,Females,24.2,4201.33,8.343156421,3498,2005,2007,10384.55,9,11,YES,1,9,9
1042,1019,1996,A,26/07/2002,0,41,813,BrF,17.7,04/10/2014,63,0.9714,1.0286,1.217419484,2002,7,2014,6,24,12,4+,1,Yes,18,Females,24.9,20268.53,9.916824716,1042,1996,2002,20268.53,,18.66666667,NO,0.5,9,9
915,2691,1994,A,09/08/1998,0,25,2396,BrF,16.6,14/01/2004,135,1.1796,0.8204,1.219681196,1998,8,2004,4,24,6,4+,1,Yes,10,Females,24.4,13510.92,9.511253526,915,1994,1998,11446.08,20,22.33333333,NO,0.75,20,20
1878,261,2001,A,24/12/2003,1,31,2661,BrM,15.6,02/09/2006,90,0.5551,1.4449,1.22150346,2003,12,2006,2,24,3,3,1,Yes,5,Males,25.7,18306.72,9.815023485,1878,2001,2003,14840.38,19.5,19.5,NO,0.5,19.5,19.5
441,403,1992,A,09/08/2004,0,34,588,BrF,15.3,29/01/2007,38,1.5959,0.4041,1.221898818,2004,8,2007,12,24,3,3,1,Yes,15,Females,25,16200.95,9.692825161,441,1992,2004,16200.95,9,18.41666667,NO,0.5,30,9
1823,641,2002,A,25/08/2005,1,37,708,BrM,16,21/02/2008,85,0.902,1.098,1.222177703,2005,8,2008,3,24,3,3,1,Yes,6,Males,26.8,12442.375,9.428863264,1823,2002,2005,6555.08,14,19.5,YES,1,33.5,33.5
1542,2811,1999,A,14/11/2005,1,54,6332,BrM,16,27/02/2013,34,0.6939,1.3061,1.222890091,2005,11,2013,6,24,8,4+,1,Yes,14,Males,25.9,12408.365,9.426126121,1542,1999,2005,13168.07,14,14.16666667,NO,0.5,31,31
497,401,1993,A,02/08/2004,1,34,570,BrM,17,16/09/2007,8,1.1102,0.8898,1.223228582,2004,8,2007,11,24,3,3,1,Yes,14,Males,26.9,7722.06,8.951836447,497,1993,2004,19626.265,9,18.41666667,NO,0.545454545,39,39
1666,1002,2001,A,20/07/2002,1,41,797,BrM,16.7,23/08/2004,39,0.6245,1.3755,1.227621602,2002,7,2004,1,12,2,2,1,Yes,3,Males,25.5,15116.01,9.623509726,1666,2001,2002,10178.43,,,NO,0,19.5,19.5
1623,1091,2001,A,29/08/2002,1,41,789,NSA,17.7,11/12/2005,20,1.1102,0.8898,1.227783067,2002,8,2005,1,12,3,3,1,Yes,4,Males,26.9,13223.98,9.489787127,1623,2001,2002,26574.26,,,NO,0,14,14
1774,409,2002,A,05/08/2004,1,34,583,ABX,15.9,07/09/2008,28,1.4572,0.5428,1.231919549,2004,8,2008,2,24,4,4+,1,Yes,6,Males,24.5,11764.51,9.372842651,1774,2002,2004,12253.02,9,14.25,YES,1,33.5,33.5
1606,2806,2000,A,12/11/2005,1,54,6328,BrM,16.3,02/09/2006,28,0.8327,1.1673,1.232022042,2005,11,2006,5,24,1,1,1,Yes,6,Males,25.3,10143.62,9.224600215,1606,2000,2005,12253.02,14,14.16666667,NO,0.6,47.5,28
1235,2450,1996,A,08/08/1997,0,22,30,BrF,16,29/01/1999,27,1.1102,0.8898,1.236631391,1997,8,1999,1,12,2,2,1,Yes,3,Females,25.2,29642.14,10.29695228,1235,1996,1997,22224.98,21,21,YES,1,21,21
609,2426,1993,A,05/07/1997,1,22,37,BrM,14.3,11/12/2005,42,0.902,1.098,1.239212222,1997,7,2005,4,24,8,4+,1,Yes,12,Males,26.4,43460.41,10.67960569,609,1993,1997,22051.43,21,23.5,NO,0.5,40.5,40.5
868,2628,1995,A,17/02/1998,1,23,127,BrM,16.4,29/01/1999,16,1.1102,0.8898,1.240310835,1998,2,1999,3,24,1,1,1,Yes,4,Males,25.8,32331.43,10.3837951,868,1995,1998,15366.17,20,22.33333333,YES,1,40,40
1803,179,2002,A,11/08/2003,0,30,522,H,14.8,29/02/2012,109,0.7633,1.2367,1.242078527,2003,8,2012,1,12,9,4+,1,Yes,10,Females,25.3,5252.64,8.566486086,1803,2002,2003,12492.47,19.5,19.5,YES,1,19.5,19.5
1710,3388,2002,A,15/06/2007,1,82,4247,BrM,16.9,04/10/2014,77,1.1796,0.8204,1.243149754,2007,6,2014,5,24,7,4+,1,Yes,12,Males,26,19386.15,9.872314173,1710,2002,2007,29921.32,9,13.875,YES,1,22,22
3486,3136,2005,A,03/08/2006,1,75,3760,ABX,16.6,04/10/2014,1,0.6939,1.3061,1.249870819,2006,8,2014,1,12,8,4+,1,Yes,9,Males,26.4,17241.36,9.755066427,3486,2005,2006,15983.72,13,13,YES,1,22,22
1499,639,1999,A,24/08/2005,1,37,653,BrM,15.7,30/09/2013,9,1.1102,0.8898,1.25067675,2005,8,2013,6,24,8,4+,1,Yes,14,Males,25.2,11910.91,9.385210066,1499,1999,2005,23258.14,14,14.16666667,NO,0.5,34.5,34.5
868,2703,1995,A,18/08/1998,1,25,199,BrM,15.4,29/01/1999,16,1.1102,0.8898,1.254125148,1998,8,1999,3,24,1,1,1,Yes,4,Males,25.5,32331.43,10.3837951,868,1995,1998,15366.17,20,22.33333333,YES,1,40,40
1823,191,2002,A,19/08/2003,1,30,509,BrM,16,21/02/2008,85,0.902,1.098,1.26407423,2003,8,2008,1,12,5,4+,1,Yes,6,Males,26.7,6555.08,8.787995601,1823,2002,2003,6555.08,19.5,19.5,YES,1,33.5,33.5
1750,81,2002,A,22/06/2003,1,30,449,ABX,16.4,04/10/2014,7,1.4572,0.5428,1.269760565,2003,6,2014,1,12,11,4+,1,Yes,12,Males,26.4,16811.15,9.729797636,1750,2002,2003,16502.03,19.5,19.5,YES,1,62,62
1523,3230,1999,A,30/08/2006,1,75,3802,BrM,17.8,30/09/2013,58,0.8327,1.1673,1.269830641,2006,8,2013,7,24,7,4+,1,Yes,14,Males,26.2,11713.74,9.368517791,1523,1999,2006,13884.67,13,13.875,NO,0.571428571,86,86
1802,178,2002,A,10/08/2003,1,30,504,BrM,15.3,10/09/2010,79,0.6939,1.3061,1.272538694,2003,8,2010,1,12,7,4+,1,Yes,8,Males,26.1,7837,8.966611387,1802,2002,2003,12339.485,19.5,19.5,YES,1,41.5,41.5
1682,122,2001,A,10/07/2003,1,30,545,BrM,16,07/09/2008,165,1.1796,0.8204,1.276450927,2003,7,2008,2,24,5,4+,1,Yes,7,Males,25.5,29811.25,10.30264112,1682,2001,2003,29811.25,19.5,19.5,NO,0.5,31,31
220,2652,1988,A,23/03/1998,1,23,132,BrM,15,02/10/2002,26,0.8327,1.1673,1.280145091,1998,3,2002,10,24,4,4+,1,Yes,14,Males,26,37409.88,10.52969012,220,1988,1998,22774.32,20,22.33333333,NO,0.3,20,
1504,598,1999,A,07/08/2005,1,37,684,BrM,17,10/09/2010,54,1.3184,0.6816,1.28205685,2005,8,2010,6,24,5,4+,1,Yes,11,Males,27.5,9247.53,9.132111768,1504,1999,2005,19332.705,14,14.16666667,NO,0.5,61.5,42
1752,3891,2002,A,18/01/2008,1,85,4347,BrM,15.9,10/09/2010,47,0.7633,1.2367,1.283149373,2008,1,2010,6,24,2,2,1,Yes,8,Males,25.2,4100.84,8.31894711,1752,2002,2008,24063.4,11.5,13.875,YES,1,79,79
1494,3329,1999,A,14/01/2007,1,77,3976,BrM,16.3,04/10/2014,140,1.3184,0.6816,1.284337574,2007,1,2014,8,24,7,4+,1,Yes,15,Males,24,10892.17,9.295799461,1494,1999,2007,10970.67,9,12.9,NO,0.625,40,40
4939,4320,2006,A,11/07/2009,1,92,4702,BrM,16.1,10/09/2010,8,0.6245,1.3755,1.288587589,2009,7,2010,3,24,1,1,1,Yes,4,Males,26.3,31839.33,10.3684576,4939,2006,2009,19626.265,17,9,YES,1,49,49
3518,4094,2005,A,10/02/2009,0,90,4137,BrF,14.3,04/03/2014,101,0.902,1.098,1.293690369,2009,2,2014,4,24,5,4+,1,Yes,9,Females,24.4,15455.2,9.645700795,3518,2005,2009,12526.34,17,12.625,YES,1,17,17
1740,3381,2001,A,13/06/2007,0,77,3882,BrF,15.5,03/03/2009,5,0.9714,1.0286,1.294347394,2007,6,2009,6,24,2,2,1,Yes,8,Females,25.2,7931.91,8.978649143,1740,2001,2007,31606.99,9,12.9,NO,0.833333333,58,58
1740,3862,2001,A,09/01/2008,0,85,4316,BrF,15.1,03/03/2009,5,0.9714,1.0286,1.297674146,2008,1,2009,7,24,1,1,1,Yes,8,Females,25.5,2433.87,7.797237862,1740,2001,2008,31606.99,11.5,12.66666667,NO,0.857142857,58,58
1795,3131,2002,A,02/08/2006,1,75,3775,BrM,16.5,18/09/2009,22,0.8327,1.1673,1.298163697,2006,8,2009,4,24,3,3,1,Yes,7,Males,25.2,8923.08,9.096396457,1795,2002,2006,22254.205,13,19.5,YES,1,32.5,32.5
2984,594,2003,A,04/08/2005,0,37,647,BrF,15.9,03/03/2009,2,0.8327,1.1673,1.302296177,2005,8,2009,2,24,4,4+,1,Yes,6,Females,23.8,12810.63,9.458030574,2984,2003,2005,19713.79,14,11.5,YES,1,14,14
2966,3971,2004,A,18/07/2008,1,87,4512,BrM,15.9,04/10/2014,24,0.7633,1.2367,1.309528487,2008,7,2014,4,24,6,4+,1,Yes,10,Males,25.4,1219.76,7.106409397,2966,2004,2008,14415.37,11.5,13.5,YES,1,45,45
1581,3687,2000,A,18/06/2007,1,82,4284,BrM,17.3,03/03/2009,135,1.1102,0.8898,1.318304885,2007,6,2009,7,24,2,2,1,Yes,9,Males,26.4,9660.68,9.175819318,1581,2000,2007,11446.08,9,12.9,NO,0.714285714,53,33.5
1743,60,2002,A,13/06/2003,1,30,2581,H,16.1,03/03/2009,39,1.3878,0.6122,1.318603531,2003,6,2009,1,12,6,4+,1,Yes,7,Males,25.1,15116.01,9.623509726,1743,2002,2003,10178.43,19.5,19.5,YES,1,53,53
1193,3830,1996,A,23/08/2007,0,82,4223,BrF,14.9,16/09/2007,48,1.0408,0.9592,1.320521147,2007,8,2007,11,24,0,0,0,No,11,Females,25,16546.17,9.713909934,1193,1996,2007,16692.72,9,15.0625,NO,0.818181818,39,39
1869,2890,2003,A,26/11/2005,1,54,6287,BrM,16,04/10/2014,154,1.1796,0.8204,1.328152833,2005,11,2014,2,24,9,4+,1,Yes,11,Males,24.8,13625.6,9.519705655,1869,2003,2005,11940.69,14,11.5,YES,1,31,31
1386,2702,1997,A,17/08/1998,0,25,219,H,13.8,26/07/2001,49,1.249,0.751,1.329184719,1998,8,2001,1,12,3,3,1,Yes,4,Females,24,23592.91,10.06870152,1386,1997,1998,33831.12,20,20,YES,1,20,20
1178,2561,1996,A,16/07/1997,1,22,57,BrM,15.7,13/08/2000,69,1.5265,0.4735,1.33017186,1997,7,2000,1,12,3,3,1,Yes,4,Males,26.3,17745.48,9.783886115,1178,1996,1997,16165.93,21,21,YES,1,21,21
1603,2810,2000,A,14/11/2005,0,54,6394,BrF,14,11/12/2005,166,1.0408,0.9592,1.335652397,2005,11,2005,5,24,0,0,0,No,5,Females,23.3,6766.72,8.819771758,1603,2000,2005,30208.95,14,14.16666667,NO,0.6,14,14
528,2624,1993,A,12/02/1998,0,23,164,BrF,14.1,28/03/1998,103,1.1102,0.8898,1.33815732,1998,2,1998,5,24,0,0,0,No,5,Females,25,13866.22,9.537210946,528,1993,1998,14124.9,20,22.33333333,NO,0.6,20,20
1157,2490,1996,A,06/07/1997,1,22,44,BrM,17,28/03/1998,52,1.1102,0.8898,1.3394866,1997,7,1998,1,12,1,1,1,Yes,2,Males,26.8,30801.57,10.33532094,1157,1996,1997,18460.1,21,21,YES,1,21,21
1200,2564,1996,A,17/07/1997,0,22,56,ABX,15.7,02/09/2006,68,1.3184,0.6816,1.342110377,1997,7,2006,1,12,9,4+,1,Yes,10,Females,24.7,101837.41,11.5311328,1200,1996,1997,15419.47,21,21,YES,1,35,35
1189,2554,1996,A,15/07/1997,1,22,89,BrM,15.8,28/03/1998,121,0.6245,1.3755,1.342647281,1997,7,1998,1,12,1,1,1,Yes,2,Males,25.1,7057.57,8.861856079,1189,1996,1997,6828.55,21,21,YES,1,21,21
3641,4218,2005,A,09/08/2008,0,87,4583,H,14.9,03/03/2009,126,1.0408,0.9592,1.34448476,2008,8,2009,3,24,1,1,1,Yes,4,Females,24.1,6901.47,8.839489711,3641,2005,2008,12410.1,11.5,11,YES,1,20.5,20.5
1499,3849,1999,A,31/08/2007,1,82,4195,BrM,15.9,30/09/2013,9,1.1102,0.8898,1.346053145,2007,8,2013,8,24,6,4+,1,Yes,14,Males,25,6272.82,8.743981293,1499,1999,2007,23258.14,9,12.9,NO,0.625,34.5,34.5
504,2718,1993,A,23/08/1998,0,25,191,BrF,15.6,13/08/2000,5,0.902,1.098,1.346723946,1998,8,2000,5,24,2,2,1,Yes,7,Females,23.7,30210.01,10.31592861,504,1993,1998,31606.99,20,22.33333333,NO,0.6,35,35
912,372,1994,A,25/07/2004,0,34,566,BrF,15.7,07/09/2008,1,1.1102,0.8898,1.35386571,2004,7,2008,10,24,4,4+,1,Yes,14,Females,24.1,6954.19,8.847099635,912,1994,2004,15983.72,9,18.41666667,NO,0.6,63.5,63.5
4863,4316,2006,A,12/07/2009,0,92,4708,BrF,13,10/09/2010,15,1.3184,0.6816,1.354550013,2009,7,2010,3,24,1,1,1,Yes,4,Females,23.6,43180.74,10.67314984,4863,2006,2009,30557.81,17,12.5,YES,1,34,34
1868,4274,2003,A,17/06/2009,1,92,4729,BrM,17.1,04/10/2014,46,1.4572,0.5428,1.356841131,2009,6,2014,6,24,5,4+,1,Yes,11,Males,26.3,21055.41,9.954912813,1868,2003,2009,24250.015,17,11.25,YES,1,49,49
1550,254,1999,A,22/12/2003,0,31,2609,BrF,14.1,03/08/2005,26,0.7633,1.2367,1.358367042,2003,12,2005,4,24,2,2,1,Yes,6,Females,24.3,19208.5,9.863108168,1550,1999,2003,22774.32,19.5,19.5,NO,0.25,19.5,
4971,4191,2006,A,30/07/2008,0,87,4544,H,15.2,04/03/2014,68,1.1796,0.8204,1.358455994,2008,7,2014,2,24,6,4+,1,Yes,8,Females,25.4,3843.05,8.254021601,4971,2006,2008,15419.47,11.5,10.25,YES,1,11.5,11.5
1805,3202,2003,A,20/08/2006,0,75,3814,BrF,15.1,10/09/2010,72,1.0408,0.9592,1.365846106,2006,8,2010,3,24,4,4+,1,Yes,7,Females,24.9,10498,9.258940042,1805,2003,2006,18354.98,13,12,YES,1,33.5,33.5
1177,2548,1996,A,14/07/1997,0,22,112,BrF,15,02/10/2002,166,1.3878,0.6122,1.366160183,1997,7,2002,1,12,5,4+,1,Yes,6,Females,24.1,32582.24,10.39152263,1177,1996,1997,30208.95,21,21,YES,1,41,41
1404,2763,1997,A,16/09/1998,0,25,216,H,14.2,02/10/2002,45,1.6653,0.3347,1.366165375,1998,9,2002,1,12,4,4+,1,Yes,5,Females,26.9,18216.17,9.81006494,1404,1997,1998,18216.17,20,20,YES,1,20,20
3456,3978,2004,A,18/07/2008,1,87,4610,BrM,16.5,04/10/2014,407,1.0408,0.9592,1.367212212,2008,7,2014,4,24,6,4+,1,Yes,10,Males,26.3,1699.36,7.438006989,3456,2004,2008,19088.81,11.5,14,YES,1,34.5,34.5
1767,3747,2002,A,17/07/2007,1,82,4196,BrM,15,16/09/2007,11,0.902,1.098,1.37506781,2007,7,2007,5,24,0,0,0,No,5,Males,26.8,5252.83,8.566522258,1767,2002,2007,21739.96,9,19.5,YES,1,28.5,28.5
495,2285,1993,A,05/06/1995,1,19,2083,BrM,16.8,26/07/2001,9,1.1796,0.8204,1.252594683,1995,6,2001,2,24,6,4+,1,Yes,8,Males,24.9,58198.63,10.97161709,495,1993,1995,23258.14,,,NO,0,,
1553,1141,1999,A,18/09/2002,1,41,805,BrM,15,19/03/2010,50,0.8327,1.1673,1.388526533,2002,9,2010,3,24,8,4+,1,Yes,11,Males,26,13711.28,9.525974131,1553,1999,2002,12099.53,,,NO,0,40,20.5
1158,2658,1996,A,23/06/1998,0,25,238,H,13.4,02/10/2002,77,0.8327,1.1673,1.388861236,1998,6,2002,2,24,4,4+,1,Yes,6,Females,24.4,58103.04,10.96997327,1158,1996,1998,29921.32,20,21,YES,1,41,41
1742,3699,2002,A,21/06/2007,1,82,4241,BrM,15.6,07/09/2008,71,0.5551,1.4449,1.389044924,2007,6,2008,5,24,1,1,1,Yes,6,Males,25.1,3405.57,8.133167605,1742,2002,2007,12791.71,9,14.25,YES,1,63,63
1587,157,1999,A,31/07/2003,1,30,539,BrM,16.9,07/09/2008,144,0.902,1.098,1.389554831,2003,7,2008,4,24,5,4+,1,Yes,9,Males,25.8,14173.92,9.559158935,1587,1999,2003,13264.95,19.5,19.5,NO,0.25,33.5,14
1731,94,2002,A,28/06/2003,1,30,505,H,15.8,30/09/2013,80,0.6245,1.3755,1.398947895,2003,6,2013,1,12,10,4+,1,Yes,11,Males,25.3,15024.72,9.617452124,1731,2002,2003,12949.485,19.5,19.5,YES,1,40,40
3089,3690,2004,A,20/06/2007,1,82,4254,BrM,17.2,04/10/2014,86,1.3184,0.6816,1.400489555,2007,6,2014,3,24,7,4+,1,Yes,10,Males,26.9,2579.74,7.855443898,3089,2004,2007,7239.03,9,13.5,YES,1,42.5,42.5
1699,186,2002,A,16/08/2003,1,30,484,ABX,18.5,02/09/2006,54,1.0408,0.9592,1.406070517,2003,8,2006,1,12,3,3,1,Yes,4,Males,26.4,22163.09,10.00618357,1699,2002,2003,19332.705,19.5,19.5,YES,1,33.5,33.5
559,2454,1993,A,09/08/1997,1,22,111,BrM,15.8,27/09/1998,165,1.1102,0.8898,1.407564381,1997,8,1998,4,24,1,1,1,Yes,5,Males,26.2,35159.25,10.46764302,559,1993,1997,29811.25,21,23.5,NO,0.5,21,21
5133,4106,2006,A,13/02/2009,1,90,4171,BrM,16.2,03/03/2009,177,0.6939,1.3061,1.416423417,2009,2,2009,3,24,0,0,0,No,3,Males,25.6,29447.74,10.29037245,5133,2006,2009,8742.74,17,12.5,YES,1,17,17
1040,1001,1995,A,20/07/2002,1,41,831,BrM,17,02/09/2006,109,0.6939,1.3061,1.417438185,2002,7,2006,7,24,4,4+,1,Yes,11,Males,26.4,5252.64,8.566486086,1040,1995,2002,12492.47,,20.5,NO,0.571428571,54.5,54.5
3497,3130,2005,A,27/07/2006,0,75,3783,BrF,15.5,04/10/2014,32,1.0408,0.9592,1.420530087,2006,7,2014,1,12,8,4+,1,Yes,9,Females,24.3,8962.94,9.100853577,3497,2005,2006,13640.68,13,13,YES,1,13,13
3515,3763,2005,A,21/07/2007,1,82,4232,H,15.7,19/03/2010,60,1.249,0.751,1.428070732,2007,7,2010,2,24,3,3,1,Yes,5,Males,25,4705.96,8.456585069,3515,2005,2007,14001.03,9,11,YES,1,9,9
1740,1112,2001,A,10/09/2002,0,41,784,ABX,15.5,03/03/2009,12,0.9714,1.0286,1.429369918,2002,9,2009,1,12,7,4+,1,Yes,8,Females,24.5,14935.12,9.611470765,1740,2001,2002,20415.49,,,NO,0,58,58
1593,3196,2000,A,19/08/2006,1,75,3868,BrM,16.8,07/09/2008,168,0.6939,1.3061,1.44075595,2006,8,2008,6,24,2,2,1,Yes,8,Males,25.8,14882.63,9.60795004,1593,2000,2006,39560.78,13,13.875,NO,0.666666667,13,13
1752,4182,2002,A,29/07/2008,1,87,4528,BrM,16.5,10/09/2010,47,0.7633,1.2367,1.442929901,2008,7,2010,6,24,2,2,1,Yes,8,Males,25.4,4100.84,8.31894711,1752,2002,2008,24063.4,11.5,13.875,YES,1,79,79
1765,682,2002,A,08/09/2005,0,37,680,BrF,16,29/02/2012,47,0.6245,1.3755,1.445397564,2005,9,2012,3,24,7,4+,1,Yes,10,Females,24.1,10961.73,9.302165395,1765,2002,2005,24063.4,14,14.16666667,YES,1,23,23
1868,3915,2003,A,25/01/2008,1,85,4346,BrM,17.2,04/10/2014,46,1.4572,0.5428,1.449265209,2008,1,2014,5,24,6,4+,1,Yes,11,Males,26.3,9481.66,9.157114685,1868,2003,2008,24250.015,11.5,11.25,YES,1,49,49
1186,2558,1996,A,16/07/1997,0,22,59,BrF,15.2,02/10/2002,72,1.1102,0.8898,1.453790793,1997,7,2002,1,12,5,4+,1,Yes,6,Females,24.9,28675.56,10.26380047,1186,1996,1997,18354.98,21,21,YES,1,36,36
2964,3160,2003,A,09/08/2006,1,75,3816,BrM,17.3,21/02/2008,75,0.8327,1.1673,1.46501688,2006,8,2008,3,24,2,2,1,Yes,5,Males,25.7,23837.08,10.07899763,2964,2003,2006,14247.11,13,11.5,YES,1,47.5,47.5
1017,2547,1992,A,14/07/1997,0,22,83,BrF,14.5,02/09/2004,110,0.6939,1.3061,1.476968242,1997,7,2004,5,24,7,4+,1,Yes,12,Females,24.2,76853.61,11.24965772,1017,1992,1997,21312.76,21,23.5,NO,0.4,47,
1541,411,1999,A,12/08/2004,0,34,601,BrF,16.2,11/12/2005,59,1.0408,0.9592,1.483224217,2004,8,2005,5,24,1,1,1,Yes,6,Females,24.2,36541.22,10.50619622,1541,1999,2004,20038.4,9,14.25,NO,0.4,9,
1156,2481,1996,A,06/07/1997,1,22,39,ABX,15.5,02/10/2002,45,0.902,1.098,1.485624089,1997,7,2002,1,12,5,4+,1,Yes,6,Males,26.1,56420.17,10.940582,1156,1996,1997,18216.17,21,21,YES,1,21,21
208,2543,1988,A,13/07/1997,1,22,103,BrM,16.3,28/03/1998,144,1.1102,0.8898,1.485986836,1997,7,1998,9,24,1,1,1,Yes,10,Males,26,23083.46,10.04687162,208,1988,1997,13264.95,21,23.5,NO,0.222222222,21,
1729,686,2001,A,09/09/2005,1,37,660,BrM,15.7,04/10/2014,20,0.9714,1.0286,1.489643624,2005,9,2014,4,24,9,4+,1,Yes,13,Males,26.4,24056.845,10.08817485,1729,2001,2005,26574.26,14,14.16666667,NO,0.75,34.5,34.5
