"nestlingID","nestID","year","age","hatchdate","hatchsize","fledgedate","fledgesize","mass","tarsus","ninprim","year2"
"1991-BGA7 nestling 2","1991-BGA7",1991,13,153,4,175,4,25,,,1.4
"2015-NBD2 nestling 3","2015-NBD2",2015,12,153,5,175,5,22.5,12.6,52,3.8
"1996-NBB4 nestling 3","1996-NBB4",1996,15,162,6,183,4,22.9,14.86,50,1.9
"1980-GCJ5 nestling 3","1980-GCJ5",1980,12,159,5,180,5,19,,,0.3
"1980-GCJ5 nestling 3","1980-GCJ5",1980,15,159,5,180,5,20.5,,,0.3
"1991-BGA7 nestling 3","1991-BGA7",1991,13,153,4,175,4,24.5,,5,1.4
"2015-NBD2 nestling 4","2015-NBD2",2015,12,153,5,175,5,23.75,11.4,53,3.8
"1996-NBB4 nestling 4","1996-NBB4",1996,15,162,6,183,4,23.4,14.48,52,1.9
"1980-GCJ5 nestling 4","1980-GCJ5",1980,12,159,5,180,5,20,,,0.3
"1980-GCJ5 nestling 4","1980-GCJ5",1980,15,159,5,180,5,21.5,,,0.3
"1991-BGA7 nestling 4","1991-BGA7",1991,13,153,4,175,4,20.5,,8,1.4
"2015-NBD2 nestling 5","2015-NBD2",2015,12,153,5,175,5,23,11.8,50,3.8
"1980-GCJ5 nestling 5","1980-GCJ5",1980,12,159,5,180,5,23,,,0.3
"1980-GCJ5 nestling 5","1980-GCJ5",1980,15,159,5,180,5,26.5,,,0.3
"1983-BMC05 nestling 1","1983-BMC05",1983,12,156,4,175,4,20,,,0.6
"1983-BMC05 nestling 2","1983-BMC05",1983,11,156,4,175,4,18.6,,,0.6
"1983-BMC05 nestling 3","1983-BMC05",1983,12,156,4,175,4,22.3,,,0.6
"1983-BMC05 nestling 4","1983-BMC05",1983,11,156,4,175,4,21,,,0.6
"2002-TGC3 (2) nestling 1","2002-TGC3 (2)",2002,15,167,5,186,5,22.2,11.95,38,2.5
"2002-TGC3 (2) nestling 2","2002-TGC3 (2)",2002,15,167,5,186,5,24,12.25,37,2.5
"2002-TGC3 (2) nestling 3","2002-TGC3 (2)",2002,15,167,5,186,5,22,11.9,36,2.5
"2002-TGC3 (2) nestling 4","2002-TGC3 (2)",2002,15,167,5,186,5,23.5,12,33,2.5
"2002-TGC3 (2) nestling 5","2002-TGC3 (2)",2002,15,167,5,186,5,22.5,12.1,38.5,2.5
"1987-BGC7' nestling 1","1987-BGC7'",1987,12,155,6,170,0,12,,,1
"1987-BGC7' nestling 2","1987-BGC7'",1987,12,155,6,170,0,22.5,,,1
"1987-BGC7' nestling 3","1987-BGC7'",1987,12,155,6,170,0,21.5,,,1
"1987-BGC7' nestling 5","1987-BGC7'",1987,12,155,6,170,0,17.5,,,1
"1987-BGC7' nestling 6","1987-BGC7'",1987,12,155,6,170,0,22.5,,,1
"2017-HUE5 nestling 1","2017-HUE5",2017,10,148,5,163,0,19.5,14.4,42,4
"2017-HUE5 nestling 1","2017-HUE5",2017,12,148,5,163,0,21.25,14.7,52,4
"2016-BGF2 nestling 1","2016-BGF2",2016,12,147,6,169,6,23,14.1,55,3.9
"1985-BGI3 nestling 1","1985-BGI3",1985,10,154,4,175,4,16.6,,,0.8
"1985-BGI3 nestling 1","1985-BGI3",1985,14,154,4,175,4,15.5,,,0.8
"2017-HUE5 nestling 2","2017-HUE5",2017,10,148,5,163,0,19,14.2,36,4
"2017-HUE5 nestling 2","2017-HUE5",2017,12,148,5,163,0,21.25,14.5,46,4
"2016-BGF2 nestling 2","2016-BGF2",2016,12,147,6,169,6,23.25,14.5,53,3.9
"1985-BGI3 nestling 2","1985-BGI3",1985,10,154,4,175,4,18.2,,,0.8
"1985-BGI3 nestling 2","1985-BGI3",1985,14,154,4,175,4,16,,,0.8
"2017-HUE5 nestling 3","2017-HUE5",2017,10,148,5,163,0,18,14.1,42,4
"2017-HUE5 nestling 3","2017-HUE5",2017,12,148,5,163,0,16,14.5,44,4
"2016-BGF2 nestling 3","2016-BGF2",2016,12,147,6,169,6,24.75,13.9,56,3.9
"1985-BGI3 nestling 3","1985-BGI3",1985,10,154,4,175,4,19.5,,,0.8
"1985-BGI3 nestling 3","1985-BGI3",1985,14,154,4,175,4,18.5,,,0.8
"2017-HUE5 nestling 4","2017-HUE5",2017,10,148,5,163,0,21,14.1,43,4
"2017-HUE5 nestling 4","2017-HUE5",2017,12,148,5,163,0,23.5,14.6,52,4
"2016-BGF2 nestling 4","2016-BGF2",2016,12,147,6,169,6,23.75,14.7,56,3.9
"1985-BGI3 nestling 4","1985-BGI3",1985,10,154,4,175,4,17.5,,,0.8
"1985-BGI3 nestling 4","1985-BGI3",1985,14,154,4,175,4,16,,,0.8
"2017-HUE5 nestling 5","2017-HUE5",2017,10,148,5,163,0,20.5,15.2,43,4
"2017-HUE5 nestling 5","2017-HUE5",2017,12,148,5,163,0,23,15.5,53.5,4
"2016-BGF2 nestling 5","2016-BGF2",2016,12,147,6,169,6,22,12.8,54,3.9
"2016-BGF2 nestling 6","2016-BGF2",2016,12,147,6,169,6,25,14.6,53,3.9
"1988-NESE9 nestling 1","1988-NESE9",1988,12,157,5,,5,23,,16,1.1
"1988-NESE9 nestling 2","1988-NESE9",1988,12,157,5,,5,24.5,,13,1.1
"1988-NESE9 nestling 3","1988-NESE9",1988,12,157,5,,5,24,,16,1.1
"1988-NESE9 nestling 4","1988-NESE9",1988,12,157,5,,5,25.5,,17,1.1
"1988-NESE9 nestling 5","1988-NESE9",1988,12,157,5,,5,26.5,,18,1.1
"1987-BGE5 nestling 1","1987-BGE5",1987,12,149,5,169,4,20.5,,,1
"1987-BGE5 nestling 1","1987-BGE5",1987,15,149,5,169,4,24,,,1
"1979-HU09 nestling 1","1979-HU09",1979,12,151,6,169,0,19,,,0.2
"1987-BGE5 nestling 2","1987-BGE5",1987,12,149,5,169,4,19.5,,,1
"1987-BGE5 nestling 2","1987-BGE5",1987,15,149,5,169,4,22.5,,,1
"1979-HU09 nestling 2","1979-HU09",1979,12,151,6,169,0,20.5,,,0.2
"1987-BGE5 nestling 3","1987-BGE5",1987,12,149,5,169,4,21,,,1
"1987-BGE5 nestling 3","1987-BGE5",1987,15,149,5,169,4,19.5,,,1
"1979-HU09 nestling 3","1979-HU09",1979,12,151,6,169,0,18,,,0.2
"1987-BGE5 nestling 4","1987-BGE5",1987,12,149,5,169,4,17.5,,,1
"1987-BGE5 nestling 4","1987-BGE5",1987,15,149,5,169,4,24.5,,,1
"1979-HU09 nestling 4","1979-HU09",1979,12,151,6,169,0,18.5,,,0.2
"1979-HU09 nestling 5","1979-HU09",1979,12,151,6,169,0,18,,,0.2
"1999-BGI5 nestling 1","1999-BGI5",1999,15,154,6,,3,22,,,2.2
"1999-BGI5 nestling 4","1999-BGI5",1999,15,154,6,,3,22,,,2.2
"1999-BGI5 nestling 5","1999-BGI5",1999,15,154,6,,3,22.5,,,2.2
"2017-BGD6 nestling 1","2017-BGD6",2017,10,155,6,168,0,21,14.3,40,4
"2017-BGD6 nestling 1","2017-BGD6",2017,12,155,6,168,0,20.2,14.5,55,4
"1996-RO3 nestling 1","1996-RO3",1996,15,161,3,181,2,23.9,15.27,38,1.9
"2017-BGD6 nestling 2","2017-BGD6",2017,10,155,6,168,0,20.25,13.4,41,4
"2017-BGD6 nestling 2","2017-BGD6",2017,12,155,6,168,0,20,14.3,52,4
"1996-RO3 nestling 2","1996-RO3",1996,15,161,3,181,2,24.8,15.15,35.5,1.9
"2017-BGD6 nestling 3","2017-BGD6",2017,10,155,6,168,0,22,13.6,38,4
"2017-BGD6 nestling 3","2017-BGD6",2017,12,155,6,168,0,21.5,14.5,52,4
"2017-BGD6 nestling 4","2017-BGD6",2017,10,155,6,168,0,18.75,14,32,4
"2017-BGD6 nestling 4","2017-BGD6",2017,12,155,6,168,0,20,13.6,42,4
"2017-BGD6 nestling 5","2017-BGD6",2017,10,155,6,168,0,19.5,13.9,39,4
"2017-BGD6 nestling 5","2017-BGD6",2017,12,155,6,168,0,20.5,14,52,4
"2017-BGD6 nestling 6","2017-BGD6",2017,10,155,6,168,0,22,13.9,43,4
"2017-BGD6 nestling 6","2017-BGD6",2017,12,155,6,168,0,21,13.5,55,4
"1991-JGB8* nestling 1","1991-JGB8*",1991,12,161,4,181,4,24,,29,1.4
"1991-JGB8* nestling 2","1991-JGB8*",1991,12,161,4,181,4,22,,24,1.4
"1991-JGB8* nestling 3","1991-JGB8*",1991,12,161,4,181,4,22.5,,31,1.4
"1991-JGB8* nestling 4","1991-JGB8*",1991,12,161,4,181,4,22,,31,1.4
"1990-BGG7 nestling 1","1990-BGG7",1990,12,153,5,174,5,19,,21,1.3
"1990-BGG7 nestling 2","1990-BGG7",1990,12,153,5,174,5,18.5,,13,1.3
"1990-BGG7 nestling 3","1990-BGG7",1990,12,153,5,174,5,16,,10,1.3
"1990-BGG7 nestling 4","1990-BGG7",1990,12,153,5,174,5,18.5,,16,1.3
"1990-BGG7 nestling 5","1990-BGG7",1990,12,153,5,174,5,18.5,,22,1.3
"1990-BGC7 (2) nestling 1","1990-BGC7 (2)",1990,12,184,5,206,5,15,,16,1.3
"1990-BGC7 (2) nestling 2","1990-BGC7 (2)",1990,12,184,5,206,5,21,,22,1.3
"1990-BGC7 (2) nestling 3","1990-BGC7 (2)",1990,12,184,5,206,5,20.5,,16,1.3
"1990-BGC7 (2) nestling 4","1990-BGC7 (2)",1990,12,184,5,206,5,16.5,,8,1.3
"1990-BGC7 (2) nestling 5","1990-BGC7 (2)",1990,12,184,5,206,5,18.5,,14,1.3
"1997-NBC3 nestling 1","1997-NBC3",1997,15,165,6,186,6,22.6,15.26,44,2
"1997-NBC3 nestling 2","1997-NBC3",1997,15,165,6,186,6,22.4,15.39,41,2
"1997-NBC3 nestling 3","1997-NBC3",1997,15,165,6,186,6,21.6,14.8,44,2
"1997-NBC3 nestling 4","1997-NBC3",1997,15,165,6,186,6,21.5,15.38,43,2
"1997-NBC3 nestling 5","1997-NBC3",1997,15,165,6,186,6,19.1,14.6,41,2
"1997-NBC3 nestling 6","1997-NBC3",1997,15,165,6,186,6,22.5,15.04,35,2
"1998-NESC7 nestling 1","1998-NESC7",1998,15,157,6,,3,22.8,14.56,68,2.1
"1998-NESC7 nestling 2","1998-NESC7",1998,15,157,6,,3,21.1,14.86,64,2.1
"1998-NESC7 nestling 3","1998-NESC7",1998,15,157,6,,3,21.7,14.34,68,2.1
"2003-BGD2 nestling 1","2003-BGD2",2003,15,154,6,175,6,24.5,12.57,38,2.6
"2003-BGD2 nestling 2","2003-BGD2",2003,15,154,6,175,6,22.6,12.09,29,2.6
"2003-BGD2 nestling 3","2003-BGD2",2003,15,154,6,175,6,15.7,12.38,33,2.6
"2003-BGD2 nestling 4","2003-BGD2",2003,15,154,6,175,6,21.6,12.44,36,2.6
"2003-BGD2 nestling 5","2003-BGD2",2003,15,154,6,175,6,15.6,12.53,36,2.6
"2003-BGD2 nestling 6","2003-BGD2",2003,15,154,6,175,6,16.1,11.56,15,2.6
"1997-BLB4 nestling 1","1997-BLB4",1997,14,164,5,,4,19,12.56,33,2
"1997-BLB4 nestling 3","1997-BLB4",1997,14,164,5,,4,24,13.06,37,2
"1997-BLB4 nestling 4","1997-BLB4",1997,14,164,5,,4,21.5,13.74,33,2
"1997-BLB4 nestling 5","1997-BLB4",1997,14,164,5,,4,22.5,13.82,39,2
"1983-GCD06 nestling 1","1983-GCD06",1983,11,176,5,196,5,15,,,0.6
"1983-GCD06 nestling 1","1983-GCD06",1983,14,176,5,196,5,20.6,,,0.6
"1983-GCD06 nestling 2","1983-GCD06",1983,12,176,5,196,5,19.2,,,0.6
"1983-GCD06 nestling 2","1983-GCD06",1983,15,176,5,196,5,20.5,,,0.6
"1983-GCD06 nestling 3","1983-GCD06",1983,12,176,5,196,5,19.5,,,0.6
"1983-GCD06 nestling 3","1983-GCD06",1983,15,176,5,196,5,20.4,,,0.6
"1983-GCD06 nestling 4","1983-GCD06",1983,12,176,5,196,5,19.8,,,0.6
"1983-GCD06 nestling 4","1983-GCD06",1983,15,176,5,196,5,22.2,,,0.6
"1983-GCD06 nestling 5","1983-GCD06",1983,12,176,5,196,5,20.2,,,0.6
"1983-GCD06 nestling 5","1983-GCD06",1983,15,176,5,196,5,22.2,,,0.6
"2002-NBA* nestling 1","2002-NBA*",2002,15,174,4,196,4,25,12.6,39,2.5
"2002-NBA* nestling 2","2002-NBA*",2002,15,174,4,196,4,27.5,12.8,45,2.5
"2002-NBA* nestling 3","2002-NBA*",2002,15,174,4,196,4,24.5,12.35,38,2.5
"2002-NBA* nestling 4","2002-NBA*",2002,15,174,4,196,4,27.7,12.65,33,2.5
"1988-NESF2 (2) nestling 1","1988-NESF2 (2)",1988,12,200,3,,,16,,21,1.1
"1981-GCF2 nestling 1","1981-GCF2",1981,11,153,5,174,5,22.5,,,0.4
"1981-GCF2 nestling 1","1981-GCF2",1981,13,153,5,174,5,18.5,,,0.4
"1995-NESA11 nestling 1","1995-NESA11",1995,14,156,6,174,3,20.5,12.06,44,1.8
"1988-NESF2 (2) nestling 2","1988-NESF2 (2)",1988,12,200,3,,,,,15,1.1
"1981-GCF2 nestling 2","1981-GCF2",1981,11,153,5,174,5,23,,,0.4
"1981-GCF2 nestling 2","1981-GCF2",1981,13,153,5,174,5,20,,,0.4
"1995-NESA11 nestling 2","1995-NESA11",1995,14,156,6,174,3,24.3,11.92,46,1.8
"1988-NESF2 (2) nestling 3","1988-NESF2 (2)",1988,12,200,3,,,13,,13,1.1
"1981-GCF2 nestling 3","1981-GCF2",1981,11,153,5,174,5,23.5,,,0.4
"1981-GCF2 nestling 3","1981-GCF2",1981,13,153,5,174,5,21,,,0.4
"1995-NESA11 nestling 3","1995-NESA11",1995,14,156,6,174,3,21.7,10.6,50,1.8
"1981-GCF2 nestling 4","1981-GCF2",1981,11,153,5,174,5,20,,,0.4
"1981-GCF2 nestling 4","1981-GCF2",1981,13,153,5,174,5,18,,,0.4
"1981-GCF2 nestling 5","1981-GCF2",1981,11,153,5,174,5,22.5,,,0.4
"1981-GCF2 nestling 5","1981-GCF2",1981,13,153,5,174,5,20.5,,,0.4
"2010-BGG1 nestling 1","2010-BGG1",2010,12,158,5,179,3,23,14.3,,3.3
"2010-BGG1 nestling 2","2010-BGG1",2010,12,158,5,179,3,25,13.7,,3.3
"2010-BGG1 nestling 3","2010-BGG1",2010,12,158,5,179,3,22.5,15.4,,3.3
"2011-BGE5 nestling 2","2011-BGE5",2011,12,161,7,183,5,22,12.4,,3.4
"2011-BGE5 nestling 3","2011-BGE5",2011,12,161,7,183,5,19.5,14.2,,3.4
"2011-BGE5 nestling 4","2011-BGE5",2011,12,161,7,183,5,23.5,15.6,,3.4
"2011-BGE5 nestling 5","2011-BGE5",2011,12,161,7,183,5,19,14,,3.4
"2011-BGE5 nestling 6","2011-BGE5",2011,12,161,7,183,5,19.5,15.5,,3.4
"2017-BGB6 (2) nestling 1","2017-BGB6 (2)",2017,10,157,4,176,4,19.3,13.8,42,4
"2017-BGB6 (2) nestling 1","2017-BGB6 (2)",2017,13,157,4,176,4,22,13.5,60,4
"1989-HUB2 nestling 1","1989-HUB2",1989,12,163,6,183,6,24,,,1.2
"2017-BGB6 (2) nestling 2","2017-BGB6 (2)",2017,10,157,4,176,4,19.8,14.2,44,4
"2017-BGB6 (2) nestling 2","2017-BGB6 (2)",2017,13,157,4,176,4,23.5,14.8,56,4
"1989-HUB2 nestling 2","1989-HUB2",1989,12,163,6,183,6,22,,,1.2
"2017-BGB6 (2) nestling 3","2017-BGB6 (2)",2017,10,157,4,176,4,20,14.3,43,4
"2017-BGB6 (2) nestling 3","2017-BGB6 (2)",2017,13,157,4,176,4,21.3,14.4,57,4
"1989-HUB2 nestling 3","1989-HUB2",1989,12,163,6,183,6,23.5,,,1.2
"2017-BGB6 (2) nestling 4","2017-BGB6 (2)",2017,10,157,4,176,4,20.7,14.3,41,4
"1989-HUB2 nestling 4","1989-HUB2",1989,12,163,6,183,6,20,,,1.2
"1989-HUB2 nestling 5","1989-HUB2",1989,12,163,6,183,6,23,,,1.2
"1989-HUB2 nestling 6","1989-HUB2",1989,12,163,6,183,6,23,,,1.2
"1986-NESC5 nestling 1","1986-NESC5",1986,12,159,4,180,3,22.4,,,0.9
"1988-NESC3 nestling 1","1988-NESC3",1988,12,157,5,,4,28,,21,1.1
"1986-NESC5 nestling 2","1986-NESC5",1986,12,159,4,180,3,23.6,,,0.9
"1988-NESC3 nestling 2","1988-NESC3",1988,12,157,5,,4,24,,26,1.1
"1986-NESC5 nestling 3","1986-NESC5",1986,12,159,4,180,3,21.3,,,0.9
"1988-NESC3 nestling 3","1988-NESC3",1988,12,157,5,,4,25,,22,1.1
"1988-NESC3 nestling 4","1988-NESC3",1988,12,157,5,,4,24.5,,26,1.1
"1989-BGC3 nestling 1","1989-BGC3",1989,12,157,6,180,4,18,,31,1.2
"1997-BGH4 nestling 1","1997-BGH4",1997,15,167,4,186,4,22.5,15.09,48,2
"1989-BGC3 nestling 2","1989-BGC3",1989,12,157,6,180,4,17,,20,1.2
"1997-BGH4 nestling 2","1997-BGH4",1997,15,167,4,186,4,21.3,14.61,45,2
"1989-BGC3 nestling 3","1989-BGC3",1989,12,157,6,180,4,9,,27,1.2
"1997-BGH4 nestling 3","1997-BGH4",1997,15,167,4,186,4,19.8,14.35,40,2
"1989-BGC3 nestling 4","1989-BGC3",1989,12,157,6,180,4,16,,32,1.2
"1997-BGH4 nestling 4","1997-BGH4",1997,15,167,4,186,4,18.9,14.43,48,2
"1989-BGC3 nestling 5","1989-BGC3",1989,12,157,6,180,4,17.5,,30,1.2
"1989-BGC3 nestling 6","1989-BGC3",1989,12,157,6,180,4,18.5,,31,1.2
"2017-BGI5 nestling 1","2017-BGI5",2017,12,147,6,158,0,14.76,14.2,40,4
"1982-NES39 nestling 1","1982-NES39",1982,10,153,5,170,5,20,,,0.5
"1982-NES39 nestling 1","1982-NES39",1982,13,153,5,170,5,20.5,,,0.5
"2017-BGI5 nestling 2","2017-BGI5",2017,12,147,6,158,0,14.28,13.2,39,4
"1982-NES39 nestling 2","1982-NES39",1982,10,153,5,170,5,22.5,,,0.5
"1982-NES39 nestling 2","1982-NES39",1982,13,153,5,170,5,22.5,,,0.5
"2017-BGI5 nestling 3","2017-BGI5",2017,12,147,6,158,0,14.3,13.8,39,4
"1982-NES39 nestling 3","1982-NES39",1982,10,153,5,170,5,19.5,,,0.5
"1982-NES39 nestling 3","1982-NES39",1982,13,153,5,170,5,20.5,,,0.5
"2017-BGI5 nestling 4","2017-BGI5",2017,12,147,6,158,0,15.34,13.5,44,4
"1982-NES39 nestling 4","1982-NES39",1982,10,153,5,170,5,20.5,,,0.5
"1982-NES39 nestling 4","1982-NES39",1982,13,153,5,170,5,21,,,0.5
"2017-BGI5 nestling 5","2017-BGI5",2017,12,147,6,158,0,17.66,14.1,42,4
"1982-NES39 nestling 5","1982-NES39",1982,10,153,5,170,5,21,,,0.5
"1982-NES39 nestling 5","1982-NES39",1982,13,153,5,170,5,22,,,0.5
"2017-BGI5 nestling 6","2017-BGI5",2017,12,147,6,158,0,15.28,12.6,40,4
"1996-TGA3 nestling 1","1996-TGA3",1996,15,159,5,179,7,20.6,14.72,48,1.9
"1996-TGA3 nestling 2","1996-TGA3",1996,15,159,5,179,7,17.8,15.51,47,1.9
"1996-TGA3 nestling 3","1996-TGA3",1996,15,159,5,179,7,18.5,14.75,47,1.9
"1996-TGA3 nestling 4","1996-TGA3",1996,15,159,5,179,7,19.7,14.81,45,1.9
"1996-TGA3 nestling 5","1996-TGA3",1996,15,159,5,179,7,17.3,14.11,46,1.9
"1996-TGA3 nestling 6","1996-TGA3",1996,15,159,5,179,7,18.8,14.57,49,1.9
"1996-TGA3 nestling 7","1996-TGA3",1996,15,159,5,179,7,19.4,15.26,41,1.9
"1996-TGA3 nestling 8","1996-TGA3",1996,15,159,5,179,7,18.8,14.98,32,1.9
"1986-HUE5 (2) nestling 1","1986-HUE5 (2)",1986,10,183,4,204,4,20.6,,,0.9
"1986-HUE5 (2) nestling 1","1986-HUE5 (2)",1986,13,183,4,204,4,18.8,,,0.9
"1983-GCC03 nestling 1","1983-GCC03",1983,10,151,5,172,5,21.8,,,0.6
"1983-GCC03 nestling 1","1983-GCC03",1983,13,151,5,172,5,22.3,,,0.6
"1992-HUD6 nestling 1","1992-HUD6",1992,13,157,5,178,5,25,,35,1.5
"1986-HUE5 (2) nestling 2","1986-HUE5 (2)",1986,10,183,4,204,4,21.1,,,0.9
"1986-HUE5 (2) nestling 2","1986-HUE5 (2)",1986,13,183,4,204,4,16.8,,,0.9
"1983-GCC03 nestling 2","1983-GCC03",1983,10,151,5,172,5,23.6,,,0.6
"1983-GCC03 nestling 2","1983-GCC03",1983,13,151,5,172,5,23.6,,,0.6
"1992-HUD6 nestling 2","1992-HUD6",1992,13,157,5,178,5,24.7,,36,1.5
"1986-HUE5 (2) nestling 3","1986-HUE5 (2)",1986,10,183,4,204,4,19.7,,,0.9
"1986-HUE5 (2) nestling 3","1986-HUE5 (2)",1986,13,183,4,204,4,17.3,,,0.9
"1983-GCC03 nestling 3","1983-GCC03",1983,10,151,5,172,5,22.5,,,0.6
"1983-GCC03 nestling 3","1983-GCC03",1983,13,151,5,172,5,24.6,,,0.6
"1992-HUD6 nestling 3","1992-HUD6",1992,13,157,5,178,5,22.5,,34,1.5
"1986-HUE5 (2) nestling 4","1986-HUE5 (2)",1986,10,183,4,204,4,19.4,,,0.9
"1986-HUE5 (2) nestling 4","1986-HUE5 (2)",1986,13,183,4,204,4,14.4,,,0.9
"1983-GCC03 nestling 4","1983-GCC03",1983,10,151,5,172,5,24.2,,,0.6
"1983-GCC03 nestling 4","1983-GCC03",1983,13,151,5,172,5,25.4,,,0.6
"1992-HUD6 nestling 4","1992-HUD6",1992,13,157,5,178,5,23.2,,35,1.5
"1983-GCC03 nestling 5","1983-GCC03",1983,10,151,5,172,5,23.7,,,0.6
"1983-GCC03 nestling 5","1983-GCC03",1983,13,151,5,172,5,22.8,,,0.6
"1992-HUD6 nestling 5","1992-HUD6",1992,12,157,5,178,5,22.6,,32,1.5
"2017-NBC1 nestling 1","2017-NBC1",2017,10,156,6,173,0,22.2,14.3,50,4
"2017-NBC1 nestling 1","2017-NBC1",2017,12,156,6,173,0,20,13.5,59,4
"1985-BGB2 (2) nestling 1","1985-BGB2 (2)",1985,11,179,4,200,2,20,,,0.8
"2017-NBC1 nestling 2","2017-NBC1",2017,10,156,6,173,0,22,14.4,48,4
"2017-NBC1 nestling 2","2017-NBC1",2017,12,156,6,173,0,20.5,14.3,58,4
"1985-BGB2 (2) nestling 2","1985-BGB2 (2)",1985,11,179,4,200,2,18.5,,,0.8
"2017-NBC1 nestling 3","2017-NBC1",2017,10,156,6,173,0,21.5,14.8,48,4
"2017-NBC1 nestling 3","2017-NBC1",2017,12,156,6,173,0,19,14.2,60,4
"1985-BGB2 (2) nestling 3","1985-BGB2 (2)",1985,12,179,4,200,2,22.8,,,0.8
"2017-NBC1 nestling 4","2017-NBC1",2017,10,156,6,173,0,24.3,14.2,47,4
"2017-NBC1 nestling 4","2017-NBC1",2017,12,156,6,173,0,20.5,13.9,54,4
"1985-BGB2 (2) nestling 4","1985-BGB2 (2)",1985,12,179,4,200,2,20.7,,,0.8
"2017-NBC1 nestling 5","2017-NBC1",2017,10,156,6,173,0,19.5,14.4,44,4
"2017-NBC1 nestling 5","2017-NBC1",2017,12,156,6,173,0,18.5,14.7,53,4
"2017-NBC1 nestling 6","2017-NBC1",2017,10,156,6,173,0,20.5,13.4,40,4
"2017-NBC1 nestling 6","2017-NBC1",2017,12,156,6,173,0,20,14.3,52,4
"2003-HUC1 nestling 1","2003-HUC1",2003,15,154,6,175,6,24.5,12.04,35,2.6
"1992-SPA3 nestling 1","1992-SPA3",1992,11,185,3,198,0,10,,0.25,1.5
"2003-HUC1 nestling 2","2003-HUC1",2003,15,154,6,175,6,25.2,12.66,30,2.6
"1992-SPA3 nestling 2","1992-SPA3",1992,11,185,3,198,0,11.5,,0,1.5
"2003-HUC1 nestling 3","2003-HUC1",2003,15,154,6,175,6,23.5,12.94,35,2.6
"1992-SPA3 nestling 3","1992-SPA3",1992,11,185,3,198,0,11,,1,1.5
"2003-HUC1 nestling 4","2003-HUC1",2003,15,154,6,175,6,24.8,12.76,39,2.6
"2003-HUC1 nestling 5","2003-HUC1",2003,15,154,6,175,6,20.4,11.07,23.5,2.6
"2003-HUC1 nestling 6","2003-HUC1",2003,15,154,6,175,6,26.2,12.48,38,2.6
"1980-GCL2 nestling 1","1980-GCL2",1980,12,173,3,191,3,20.5,,,0.3
"1980-GCL2 nestling 1","1980-GCL2",1980,14,173,3,191,3,23.5,,,0.3
"1980-GCL2 nestling 2","1980-GCL2",1980,12,173,3,191,3,21.5,,,0.3
"1980-GCL2 nestling 2","1980-GCL2",1980,14,173,3,191,3,22.5,,,0.3
"1980-GCL2 nestling 3","1980-GCL2",1980,12,173,3,191,3,21,,,0.3
"1980-GCL2 nestling 3","1980-GCL2",1980,14,173,3,191,3,22.5,,,0.3
"1998-NESD16 nestling 1","1998-NESD16",1998,15,151,6,,3,21.5,15.01,53.5,2.1
"1998-NESD16 nestling 2","1998-NESD16",1998,15,151,6,,3,20.7,15.06,58.5,2.1
"1998-NESD16 nestling 3","1998-NESD16",1998,15,151,6,,3,21.3,15.16,59,2.1
"1996-SPA3 nestling 1","1996-SPA3",1996,15,164,6,185,6,22.4,14.76,47,1.9
"2006-HUE1 nestling 1","2006-HUE1",2006,12,166,3,,,17.8,12.03,,2.9
"1996-SPA3 nestling 2","1996-SPA3",1996,15,164,6,185,6,20.9,15.03,48,1.9
"2006-HUE1 nestling 2","2006-HUE1",2006,12,166,3,,,20.2,12.13,12,2.9
"1996-SPA3 nestling 3","1996-SPA3",1996,15,164,6,185,6,18,14.28,40,1.9
"2006-HUE1 nestling 3","2006-HUE1",2006,12,166,3,,,19.7,12.38,26,2.9
"1996-SPA3 nestling 4","1996-SPA3",1996,15,164,6,185,6,19.4,14.61,43,1.9
"1996-SPA3 nestling 5","1996-SPA3",1996,15,164,6,185,6,20.8,15.28,39,1.9
"1996-SPA3 nestling 6","1996-SPA3",1996,15,164,6,185,6,23.3,15.31,49,1.9
"2000-BS11 nestling 1","2000-BS11",2000,12,167,5,190,3,14.1,,38.5,2.3
"2000-BS11 nestling 2","2000-BS11",2000,12,167,5,190,3,8.4,,29,2.3
"2000-BS11 nestling 3","2000-BS11",2000,12,167,5,190,3,17.2,,40,2.3
"2000-BS11 nestling 4","2000-BS11",2000,12,167,5,190,3,19.1,,46,2.3
"1991-JGE1 nestling 1","1991-JGE1",1991,12,,0,158,0,20,,22,1.4
"1991-JGE1 nestling 2","1991-JGE1",1991,12,,0,158,0,17,,14,1.4
"1991-JGE1 nestling 3","1991-JGE1",1991,12,,0,158,0,21,,22,1.4
"1991-JGE1 nestling 4","1991-JGE1",1991,12,,0,158,0,23.5,,23,1.4
"1988-BGI3 nestling 1","1988-BGI3",1988,12,159,5,180,5,19,,22,1.1
"1988-BGI3 nestling 2","1988-BGI3",1988,12,159,5,180,5,22.5,,30,1.1
"1988-BGI3 nestling 3","1988-BGI3",1988,12,159,5,180,5,21,,31,1.1
"1988-BGI3 nestling 4","1988-BGI3",1988,12,159,5,180,5,22.5,,22,1.1
"1988-BGI3 nestling 5","1988-BGI3",1988,12,159,5,180,5,19.5,,22,1.1
"1997-BGG1 nestling 1","1997-BGG1",1997,14,158,6,176,3,23.2,15,47,2
"1997-BGG1 nestling 2","1997-BGG1",1997,14,158,6,176,3,24.5,15.2,46,2
"1997-BGG1 nestling 3","1997-BGG1",1997,14,158,6,176,3,20.4,14.4,47,2
