"NestlingID","NestID","HatchSize","HatchDate","FledgeDate","FledgeSuccess","whyFail","Renest","Mass","Tarsus","Wingchord","Date","Age","MaxTemp3day","MeanTemp3day","MeanWindspeed3day","TotalRainFall3day","ThermoReg"
"2017-BGE3 nestling 4","BGE3",7,153,169,0.857142857,"","First",20.5,14.9,59,165,12,27.5,22.7,1.46187878766667,0,"Endotherm"
"2017-BGE3 nestling 5","BGE3",7,153,169,0.857142857,"","First",4.88,,,155,2,17.8333333333333,11.7,1.77299999966667,0,"Poikilotherm"
"2017-BGE3 nestling 5","BGE3",7,153,169,0.857142857,"","First",11,13.3,,159,6,17.1666666666667,13.3666666666667,0.703121212,20.6,"Poikilotherm"
"2017-BGE3 nestling 5","BGE3",7,153,169,0.857142857,"","First",19.5,13.5,45,163,10,26,20.2666666666667,0.974272727333333,1.6,"Endotherm"
"2017-BGE3 nestling 5","BGE3",7,153,169,0.857142857,"","First",20.5,13.6,60,165,12,27.5,22.7,1.46187878766667,0,"Endotherm"
"2017-BGE3 nestling 6","BGE3",7,153,169,0.857142857,"","First",5.36,,,155,2,17.8333333333333,11.7,1.77299999966667,0,"Poikilotherm"
"2017-BGE3 nestling 6","BGE3",7,153,169,0.857142857,"","First",8.46,12,,159,6,17.1666666666667,13.3666666666667,0.703121212,20.6,"Poikilotherm"
"2017-BGE3 nestling 7","BGE3",7,153,169,0.857142857,"","First",5.28,,,155,2,17.8333333333333,11.7,1.77299999966667,0,"Poikilotherm"
"2017-BGE3 nestling 7","BGE3",7,153,169,0.857142857,"","First",11.8,12.5,,159,6,17.1666666666667,13.3666666666667,0.703121212,20.6,"Poikilotherm"
"2017-BGE3 nestling 7","BGE3",7,153,169,0.857142857,"","First",18.2,13.8,46,163,10,26,20.2666666666667,0.974272727333333,1.6,"Endotherm"
"2017-BGE3 nestling 7","BGE3",7,153,169,0.857142857,"","First",19,13.9,58,165,12,27.5,22.7,1.46187878766667,0,"Endotherm"
"2017-BGE5 nestling 1","BGE5",3,149,173,1,"","First",4.3,4.4,,151,2,19.8333333333333,15.6,1.18151515133333,21.6,"Poikilotherm"
"2017-BGE5 nestling 1","BGE5",3,149,173,1,"","First",8.04,9.8,,153,4,19.8333333333333,15.4333333333333,1.65,9.6,"Poikilotherm"
"2017-BGE5 nestling 1","BGE5",3,149,173,1,"","First",13,13.4,,155,6,17.8333333333333,11.7,1.77299999966667,0,"Poikilotherm"
"2017-BGE5 nestling 1","BGE5",3,149,173,1,"","First",15.25,13.5,35,159,10,17.1666666666667,13.3666666666667,0.703121212,20.6,"Endotherm"
"2017-BGE5 nestling 1","BGE5",3,149,173,1,"","First",19.5,13.5,50,161,12,24.3333333333333,16.6,0.839363636666667,1.6,"Endotherm"
"2017-BGE5 nestling 2","BGE5",3,149,173,1,"","First",4.57,6.7,,151,2,19.8333333333333,15.6,1.18151515133333,21.6,"Poikilotherm"
"2017-BGE5 nestling 2","BGE5",3,149,173,1,"","First",7.32,10.7,,153,4,19.8333333333333,15.4333333333333,1.65,9.6,"Poikilotherm"
"2017-BGE5 nestling 2","BGE5",3,149,173,1,"","First",12.5,12.1,,155,6,17.8333333333333,11.7,1.77299999966667,0,"Poikilotherm"
"2017-BGE5 nestling 2","BGE5",3,149,173,1,"","First",5.5,13.6,36,159,10,17.1666666666667,13.3666666666667,0.703121212,20.6,"Endotherm"
"2017-BGE5 nestling 2","BGE5",3,149,173,1,"","First",20,12.8,48,161,12,24.3333333333333,16.6,0.839363636666667,1.6,"Endotherm"
"2017-BGE5 nestling 3","BGE5",3,149,173,1,"","First",4.49,7.7,,151,2,19.8333333333333,15.6,1.18151515133333,21.6,"Poikilotherm"
"2017-BGE5 nestling 3","BGE5",3,149,173,1,"","First",8.37,11.4,,153,4,19.8333333333333,15.4333333333333,1.65,9.6,"Poikilotherm"
"2017-BGE5 nestling 3","BGE5",3,149,173,1,"","First",14.5,12,,155,6,17.8333333333333,11.7,1.77299999966667,0,"Poikilotherm"
"2017-BGE5 nestling 3","BGE5",3,149,173,1,"","First",16.5,12.4,39,159,10,17.1666666666667,13.3666666666667,0.703121212,20.6,"Endotherm"
"2017-BGE5 nestling 3","BGE5",3,149,173,1,"","First",18,13.8,53,161,12,24.3333333333333,16.6,0.839363636666667,1.6,"Endotherm"
"2017-BGE7 nestling 1","BGE7",5,152,176,1,"","First",3.61,7.4,,154,2,18,13.3666666666667,1.899030303,0.4,"Poikilotherm"
"2017-BGE7 nestling 1","BGE7",5,152,176,1,"","First",7.1,10.1,,156,4,17,11.1333333333333,1.615363636,2.8,"Poikilotherm"
"2017-BGE7 nestling 1","BGE7",5,152,176,1,"","First",12,11.5,,158,6,14.5,12.6333333333333,0.67030303,23.4,"Poikilotherm"
"2017-BGE7 nestling 1","BGE7",5,152,176,1,"","First",12.5,13,,160,8,20.5,14.5333333333333,0.660333333333333,17.4,"Intermediate"
"2017-BGE7 nestling 1","BGE7",5,152,176,1,"","First",20,14,43,162,10,25.1666666666667,18.6,0.796727273,1.6,"Endotherm"
"2017-BGE7 nestling 1","BGE7",5,152,176,1,"","First",20.5,14.4,55,164,12,27.5,21.7666666666667,1.323060606,0,"Endotherm"
"2017-BGE7 nestling 2","BGE7",5,152,176,1,"","First",3.59,8.2,,154,2,18,13.3666666666667,1.899030303,0.4,"Poikilotherm"
"2017-BGE7 nestling 2","BGE7",5,152,176,1,"","First",3.45,9.3,,156,4,17,11.1333333333333,1.615363636,2.8,"Poikilotherm"
"2017-BGE7 nestling 2","BGE7",5,152,176,1,"","First",6.5,11.5,,158,6,14.5,12.6333333333333,0.67030303,23.4,"Poikilotherm"
"2017-BGE7 nestling 2","BGE7",5,152,176,1,"","First",12.5,12.2,,160,8,20.5,14.5333333333333,0.660333333333333,17.4,"Intermediate"
"2017-BGE7 nestling 2","BGE7",5,152,176,1,"","First",17.5,13.5,32,162,10,25.1666666666667,18.6,0.796727273,1.6,"Endotherm"
"2017-BGE7 nestling 2","BGE7",5,152,176,1,"","First",19.5,13.5,46,164,12,27.5,21.7666666666667,1.323060606,0,"Endotherm"
"2017-BGE7 nestling 3","BGE7",5,152,176,1,"","First",4.09,8.7,,154,2,18,13.3666666666667,1.899030303,0.4,"Poikilotherm"
"2017-BGE7 nestling 3","BGE7",5,152,176,1,"","First",8.36,11.1,,156,4,17,11.1333333333333,1.615363636,2.8,"Poikilotherm"
"2017-BGE7 nestling 3","BGE7",5,152,176,1,"","First",12,12.4,,158,6,14.5,12.6333333333333,0.67030303,23.4,"Poikilotherm"
"2017-BGE7 nestling 3","BGE7",5,152,176,1,"","First",17,13.6,,160,8,20.5,14.5333333333333,0.660333333333333,17.4,"Intermediate"
"2017-BGE7 nestling 3","BGE7",5,152,176,1,"","First",19.5,14.7,42,162,10,25.1666666666667,18.6,0.796727273,1.6,"Endotherm"
"2017-BGE7 nestling 3","BGE7",5,152,176,1,"","First",20,14.4,55,164,12,27.5,21.7666666666667,1.323060606,0,"Endotherm"
"2017-BGE7 nestling 4","BGE7",5,152,176,1,"","First",4.62,8.7,,154,2,18,13.3666666666667,1.899030303,0.4,"Poikilotherm"
"2017-BGE7 nestling 4","BGE7",5,152,176,1,"","First",8.97,11.5,,156,4,17,11.1333333333333,1.615363636,2.8,"Poikilotherm"
"2017-BGE7 nestling 4","BGE7",5,152,176,1,"","First",12.5,12.5,,158,6,14.5,12.6333333333333,0.67030303,23.4,"Poikilotherm"
"2017-BGE7 nestling 4","BGE7",5,152,176,1,"","First",17.8,13.7,,160,8,20.5,14.5333333333333,0.660333333333333,17.4,"Intermediate"
"2017-BGE7 nestling 4","BGE7",5,152,176,1,"","First",20.5,13.5,46,162,10,25.1666666666667,18.6,0.796727273,1.6,"Endotherm"
"2017-BGE7 nestling 4","BGE7",5,152,176,1,"","First",20.5,13.8,57,164,12,27.5,21.7666666666667,1.323060606,0,"Endotherm"
"2017-BGE7 nestling 5","BGE7",5,152,176,1,"","First",2.58,5.5,,154,2,18,13.3666666666667,1.899030303,0.4,"Poikilotherm"
"2017-BGE7 nestling 5","BGE7",5,152,176,1,"","First",5.59,10.3,,156,4,17,11.1333333333333,1.615363636,2.8,"Poikilotherm"
"2017-BGE7 nestling 5","BGE7",5,152,176,1,"","First",9.5,11.5,,158,6,14.5,12.6333333333333,0.67030303,23.4,"Poikilotherm"
"2017-BGE7 nestling 5","BGE7",5,152,176,1,"","First",15,13,,160,8,20.5,14.5333333333333,0.660333333333333,17.4,"Intermediate"
"2017-BGE7 nestling 5","BGE7",5,152,176,1,"","First",19.5,14.1,38,162,10,25.1666666666667,18.6,0.796727273,1.6,"Endotherm"
"2017-BGE7 nestling 5","BGE7",5,152,176,1,"","First",20.5,14.6,50,164,12,27.5,21.7666666666667,1.323060606,0,"Endotherm"
"2017-BGJ2 nestling 1","BGJ2",6,152,158,0,"NESTLINGS DIED","First",4.42,8.9,,154,2,18,13.3666666666667,1.899030303,0.4,"Poikilotherm"
"2017-BGJ2 nestling 1","BGJ2",6,152,158,0,"NESTLINGS DIED","First",8.35,11.9,,156,4,17,11.1333333333333,1.615363636,2.8,"Poikilotherm"
"2017-BGJ2 nestling 1","BGJ2",6,152,158,0,"NESTLINGS DIED","First",10.58,12.1,,158,6,14.5,12.6333333333333,0.67030303,23.4,"Poikilotherm"
"2017-BGJ2 nestling 2","BGJ2",6,152,158,0,"NESTLINGS DIED","First",4.29,8,,154,2,18,13.3666666666667,1.899030303,0.4,"Poikilotherm"
"2017-BGJ2 nestling 2","BGJ2",6,152,158,0,"NESTLINGS DIED","First",8.32,11.9,,156,4,17,11.1333333333333,1.615363636,2.8,"Poikilotherm"
"2017-BGJ2 nestling 2","BGJ2",6,152,158,0,"NESTLINGS DIED","First",10.11,12.2,,158,6,14.5,12.6333333333333,0.67030303,23.4,"Poikilotherm"
"2017-BGJ2 nestling 3","BGJ2",6,152,158,0,"NESTLINGS DIED","First",4.45,7.9,,154,2,18,13.3666666666667,1.899030303,0.4,"Poikilotherm"
"2017-BGJ2 nestling 3","BGJ2",6,152,158,0,"NESTLINGS DIED","First",8.34,10.5,,156,4,17,11.1333333333333,1.615363636,2.8,"Poikilotherm"
"2017-BGJ2 nestling 3","BGJ2",6,152,158,0,"NESTLINGS DIED","First",10.29,12.9,,158,6,14.5,12.6333333333333,0.67030303,23.4,"Poikilotherm"
"2017-BGJ2 nestling 4","BGJ2",6,152,158,0,"NESTLINGS DIED","First",3.02,7.3,,154,2,18,13.3666666666667,1.899030303,0.4,"Poikilotherm"
"2017-BGJ2 nestling 4","BGJ2",6,152,158,0,"NESTLINGS DIED","First",6.05,10.3,,156,4,17,11.1333333333333,1.615363636,2.8,"Poikilotherm"
"2017-BGJ2 nestling 4","BGJ2",6,152,158,0,"NESTLINGS DIED","First",9.3,10.6,,158,6,14.5,12.6333333333333,0.67030303,23.4,"Poikilotherm"
"2017-BGJ2 nestling 5","BGJ2",6,152,158,0,"NESTLINGS DIED","First",4.32,9.1,,154,2,18,13.3666666666667,1.899030303,0.4,"Poikilotherm"
"2017-BGJ2 nestling 5","BGJ2",6,152,158,0,"NESTLINGS DIED","First",8.31,12.2,,156,4,17,11.1333333333333,1.615363636,2.8,"Poikilotherm"
"2017-BGJ2 nestling 5","BGJ2",6,152,158,0,"NESTLINGS DIED","First",9.93,12.3,,158,6,14.5,12.6333333333333,0.67030303,23.4,"Poikilotherm"
"2017-BGJ4 nestling 1","BGJ4",5,154,171,0.8,"","First",2.28,,,156,2,17,11.1333333333333,1.615363636,2.8,"Poikilotherm"
"2017-BGJ4 nestling 1","BGJ4",5,154,171,0.8,"","First",3.6,8.6,,158,4,14.5,12.6333333333333,0.67030303,23.4,"Poikilotherm"
"2017-BGJ4 nestling 1","BGJ4",5,154,171,0.8,"","First",7.5,10.7,,160,6,20.5,14.5333333333333,0.660333333333333,17.4,"Poikilotherm"
"2017-BGJ4 nestling 1","BGJ4",5,154,171,0.8,"","First",13.5,13.2,,162,8,25.1666666666667,18.6,0.796727273,1.6,"Intermediate"
"2017-BGJ4 nestling 1","BGJ4",5,154,171,0.8,"","First",18,13.8,34,164,10,27.5,21.7666666666667,1.323060606,0,"Endotherm"
"2017-BGJ4 nestling 1","BGJ4",5,154,171,0.8,"","First",20.3,14,45,166,12,25.6666666666667,21.0333333333333,1.30152769066667,0,"Endotherm"
"2017-BGJ4 nestling 2","BGJ4",5,154,171,0.8,"","First",3.01,,,156,2,17,11.1333333333333,1.615363636,2.8,"Poikilotherm"
"2017-BGJ4 nestling 2","BGJ4",5,154,171,0.8,"","First",4.97,9.2,,158,4,14.5,12.6333333333333,0.67030303,23.4,"Poikilotherm"
"2017-BGJ4 nestling 2","BGJ4",5,154,171,0.8,"","First",9.7,12,,160,6,20.5,14.5333333333333,0.660333333333333,17.4,"Poikilotherm"
"2017-BGJ4 nestling 2","BGJ4",5,154,171,0.8,"","First",15.2,13.1,,162,8,25.1666666666667,18.6,0.796727273,1.6,"Intermediate"
"2017-BGJ4 nestling 2","BGJ4",5,154,171,0.8,"","First",18.5,14,42,164,10,27.5,21.7666666666667,1.323060606,0,"Endotherm"
"2017-BGJ4 nestling 2","BGJ4",5,154,171,0.8,"","First",20,13.8,51,166,12,25.6666666666667,21.0333333333333,1.30152769066667,0,"Endotherm"
"2017-BGJ4 nestling 3","BGJ4",5,154,171,0.8,"","First",3.43,,,156,2,17,11.1333333333333,1.615363636,2.8,"Poikilotherm"
"2017-BGJ4 nestling 3","BGJ4",5,154,171,0.8,"","First",5.67,9.5,,158,4,14.5,12.6333333333333,0.67030303,23.4,"Poikilotherm"
"2017-BGJ4 nestling 3","BGJ4",5,154,171,0.8,"","First",11,11.7,,160,6,20.5,14.5333333333333,0.660333333333333,17.4,"Poikilotherm"
"2017-BGJ4 nestling 3","BGJ4",5,154,171,0.8,"","First",17,13.1,,162,8,25.1666666666667,18.6,0.796727273,1.6,"Intermediate"
"2017-BGJ4 nestling 3","BGJ4",5,154,171,0.8,"","First",21,13.5,44,164,10,27.5,21.7666666666667,1.323060606,0,"Endotherm"
"2017-BGJ4 nestling 3","BGJ4",5,154,171,0.8,"","First",22.5,14,55,166,12,25.6666666666667,21.0333333333333,1.30152769066667,0,"Endotherm"
"2017-BGJ4 nestling 4","BGJ4",5,154,171,0.8,"","First",3.28,,,156,2,17,11.1333333333333,1.615363636,2.8,"Poikilotherm"
"2017-BGJ4 nestling 4","BGJ4",5,154,171,0.8,"","First",5.89,9.9,,158,4,14.5,12.6333333333333,0.67030303,23.4,"Poikilotherm"
"2017-BGJ4 nestling 4","BGJ4",5,154,171,0.8,"","First",11.5,11.2,,160,6,20.5,14.5333333333333,0.660333333333333,17.4,"Poikilotherm"
"2017-BGJ4 nestling 4","BGJ4",5,154,171,0.8,"","First",16,13.1,,162,8,25.1666666666667,18.6,0.796727273,1.6,"Intermediate"
"2017-BGJ4 nestling 4","BGJ4",5,154,171,0.8,"","First",18.5,13.8,44,164,10,27.5,21.7666666666667,1.323060606,0,"Endotherm"
"2017-BGJ4 nestling 4","BGJ4",5,154,171,0.8,"","First",20,12.8,54,166,12,25.6666666666667,21.0333333333333,1.30152769066667,0,"Endotherm"
"2017-BGJ4 nestling 5","BGJ4",5,154,171,0.8,"","First",1.79,,,156,2,17,11.1333333333333,1.615363636,2.8,"Poikilotherm"
"2017-BGJ4 nestling 5","BGJ4",5,154,171,0.8,"","First",2.64,7,,158,4,14.5,12.6333333333333,0.67030303,23.4,"Poikilotherm"
"2017-BGI3 nestling 1","BGI3",5,155,179,0.6,"","First",6.81,,,159,4,17.1666666666667,13.3666666666667,0.703121212,20.6,"Poikilotherm"
"2017-BGI3 nestling 1","BGI3",5,155,179,0.6,"","First",18,13.8,,163,8,26,20.2666666666667,0.974272727333333,1.6,"Intermediate"
"2017-BGI3 nestling 1","BGI3",5,155,179,0.6,"","First",22.25,13.8,44,165,10,27.5,22.7,1.46187878766667,0,"Endotherm"
"2017-BGI3 nestling 1","BGI3",5,155,179,0.6,"","First",24.8,13.6,58,167,12,23.6666666666667,19.2,0.885713333333333,12.6,"Endotherm"
"2017-BGI3 nestling 2","BGI3",5,155,179,0.6,"","First",7.53,,,159,4,17.1666666666667,13.3666666666667,0.703121212,20.6,"Poikilotherm"
"2017-BGI3 nestling 2","BGI3",5,155,179,0.6,"","First",19.5,13,,163,8,26,20.2666666666667,0.974272727333333,1.6,"Intermediate"
"2017-BGI3 nestling 2","BGI3",5,155,179,0.6,"","First",22.5,13.3,45,165,10,27.5,22.7,1.46187878766667,0,"Endotherm"
"2017-BGI3 nestling 2","BGI3",5,155,179,0.6,"","First",24,13.5,57,167,12,23.6666666666667,19.2,0.885713333333333,12.6,"Endotherm"
"2017-BGI3 nestling 3","BGI3",5,155,179,0.6,"","First",5.34,,,159,4,17.1666666666667,13.3666666666667,0.703121212,20.6,"Poikilotherm"
"2017-BGI3 nestling 3","BGI3",5,155,179,0.6,"","First",15.2,12.8,,163,8,26,20.2666666666667,0.974272727333333,1.6,"Intermediate"
"2017-BGI3 nestling 3","BGI3",5,155,179,0.6,"","First",21,13.9,37,165,10,27.5,22.7,1.46187878766667,0,"Endotherm"
"2017-BGI3 nestling 3","BGI3",5,155,179,0.6,"","First",21.8,13.1,53,167,12,23.6666666666667,19.2,0.885713333333333,12.6,"Endotherm"
"2017-BGI3 nestling 4","BGI3",5,155,179,0.6,"","First",4.16,,,159,4,17.1666666666667,13.3666666666667,0.703121212,20.6,"Poikilotherm"
"2017-BGI3 nestling 4","BGI3",5,155,179,0.6,"","First",13.8,12.6,,163,8,26,20.2666666666667,0.974272727333333,1.6,"Intermediate"
"2017-BGI3 nestling 4","BGI3",5,155,179,0.6,"","First",19.5,13.4,34,165,10,27.5,22.7,1.46187878766667,0,"Endotherm"
"2017-BGI3 nestling 4","BGI3",5,155,179,0.6,"","First",23.75,13.3,47,167,12,23.6666666666667,19.2,0.885713333333333,12.6,"Endotherm"
"2017-BGI3 nestling 5","BGI3",5,155,179,0.6,"","First",6.2,,,159,4,17.1666666666667,13.3666666666667,0.703121212,20.6,"Poikilotherm"
"2017-BGI3 nestling 5","BGI3",5,155,179,0.6,"","First",16.5,13.5,,163,8,26,20.2666666666667,0.974272727333333,1.6,"Intermediate"
"2017-BGI3 nestling 5","BGI3",5,155,179,0.6,"","First",21.5,14.4,42,165,10,27.5,22.7,1.46187878766667,0,"Endotherm"
"2017-BGI3 nestling 5","BGI3",5,155,179,0.6,"","First",23,14.1,55,167,12,23.6666666666667,19.2,0.885713333333333,12.6,"Endotherm"
"2017-BGI5 nestling 1","BGI5",6,147,158,0,"NESTLINGS DIED","First",5.75,8,,150,3,19.6666666666667,15.2,0.718091676,12.4,"Poikilotherm"
"2017-BGI5 nestling 1","BGI5",6,147,158,0,"NESTLINGS DIED","First",8,10.5,,151,4,19.8333333333333,15.6,1.18151515133333,21.6,"Poikilotherm"
"2017-BGI5 nestling 1","BGI5",6,147,158,0,"NESTLINGS DIED","First",12.5,12,,153,6,19.8333333333333,15.4333333333333,1.65,9.6,"Poikilotherm"
"2017-BGI5 nestling 1","BGI5",6,147,158,0,"NESTLINGS DIED","First",17,13.4,,155,8,17.8333333333333,11.7,1.77299999966667,0,"Intermediate"
"2017-BGI5 nestling 1","BGI5",6,147,158,0,"NESTLINGS DIED","First",14.76,14.2,40,159,12,17.1666666666667,13.3666666666667,0.703121212,20.6,"Endotherm"
"2017-BGI5 nestling 2","BGI5",6,147,158,0,"NESTLINGS DIED","First",5.32,10.2,,150,3,19.6666666666667,15.2,0.718091676,12.4,"Poikilotherm"
"2017-BGI5 nestling 2","BGI5",6,147,158,0,"NESTLINGS DIED","First",7.36,10.3,,151,4,19.8333333333333,15.6,1.18151515133333,21.6,"Poikilotherm"
"2017-BGI5 nestling 2","BGI5",6,147,158,0,"NESTLINGS DIED","First",12,12.6,,153,6,19.8333333333333,15.4333333333333,1.65,9.6,"Poikilotherm"
"2017-BGI5 nestling 2","BGI5",6,147,158,0,"NESTLINGS DIED","First",15.5,13.1,,155,8,17.8333333333333,11.7,1.77299999966667,0,"Intermediate"
"2017-BGI5 nestling 2","BGI5",6,147,158,0,"NESTLINGS DIED","First",14.28,13.2,39,159,12,17.1666666666667,13.3666666666667,0.703121212,20.6,"Endotherm"
