"Ring","RearID","Year","Agg_d16","handlingorder_d16","obs_d16","Sex","Weight_d16","Wing","Tail","Head","BR","docility","Tarsus","Mother","Ring2"
"4517","668","2012",2,1,"JB","f",11,44,22,22.4,2.11267605633803,-0.2,16.55,"10740","4517"
"9785","668","2012",5,2,"JB","m",12.2,45,21,22.6,1.3953488372093,-0.5,16.9,"10740","9785"
"5299","668","2012",2,4,"JB","m",12.3,45,19,22.4,1.78041543026706,-0.4,17.3,"10740","5299"
"2950","654","2012",3,9,"lasse","m",10.3,38,20,20.1,2.23880597014925,-0.2,16.15,"206","2950"
"9346","667","2012",3,1,"lasse","f",8.6,33,14,20.1,1.88087774294671,0,15.45,"3194","9346"
"8486","586","2012",3,2,"lasse","m",11.2,36,16,21.7,2.44897959183673,-0.4,16.35,"283","8486"
"7236","586","2012",3,8,"lasse","m",11.6,39,13,21.7,2.33463035019455,0,17.2,"283","7236"
"2742","586","2012",2,4,"lasse","m",11.5,35,14,22,2.46913580246914,-0.2,17.2,"283","2742"
"9298","586","2012",2,5,"lasse","m",12.6,39,15,21.8,2.56410256410256,0,16,"283","9298"
"12","586","2012",1,3,"lasse","m",10.4,30,11,20.7,3.52941176470588,0,16.1,"283","12"
"6665","586","2012",3,7,"lasse","m",11.9,38,12,21.7,2.42914979757085,-0.1,17,"283","6665"
"7480","586","2012",4,1,"lasse","f",11,35,16,21.5,2.53164556962025,-0.4,15.9,"283","7480"
"10606","586","2012",2,6,"lasse","f",11.2,40,14,21.9,2.47933884297521,0,16.5,"283","10606"
"794","589","2012",4,5,"jaa","f",11.4,49,26,23.1,2.4,0,17.1,"2111","794"
"9994","589","2012",4,8,"jaa","f",11.7,47,25,22.9,2.12765957446809,-0.2,16.7,"2111","9994"
"3763","589","2012",4,7,"jaa","m",12.8,49,24,23.4,1.88679245283019,0,17.6,"2111","3763"
"2960","589","2012",5,2,"jaa","unknown",11.6,52,25,23.1,1.74927113702624,-0.1,17.5,"2111","2960"
"658","589","2012",5,9,"jaa","m",12.3,48,23,22.8,2.44897959183673,0,17.7,"2111","658"
"5774","589","2012",4,3,"jaa","f",11.3,48,23,22.8,2.01342281879195,-0.3,17.2,"2111","5774"
"5298","589","2012",3,1,"jaa","f",11.7,43,18,22.1,2.34375,-0.2,17.1,"2111","5298"
"9855","589","2012",4,6,"jaa","f",11.8,49,24,22.9,2.0066889632107,-0.2,17.1,"2111","9855"
"9697","589","2012",5,4,"jaa","f",11.1,49,25,22.6,1.82926829268293,-0.2,16.95,"2111","9697"
