yr,area,ring,ageF,tars,tail,wing,patch,wingwhite,weight,mpatch,mwing,dam,sex
8,10,RA69353,juv,19,49,77,*,19,14.3,*,*,*,F
8,10,HA07200,ad,19.3,50.5,78.5,*,29,15,56,49,*,F
8,10,SA12547,juv,19.1,50,80,*,16,19.2,70,37,*,F
8,10,RA41776,juv,20.7,50,79.5,*,10,15.3,*,*,JA61267,F
8,10,RA14986,ad,19.5,51,81,*,25,15.6,90,36,*,F
8,10,SA12047,juv,19.5,53,79,*,14,15.1,63,16,*,F
8,10,SA10747,ad,18.9,50,79,*,19,14.7,72,44,*,F
8,10,SA10647,ad,20.2,48.5,80,*,19,16.1,*,*,*,F
8,10,PA61282,ad,19.6,50,80,*,26,*,*,*,*,F
8,10,RA92576,juv,18,50,78,*,15,14,80,37,*,F
8,10,SA10447,ad,19.4,50,80,*,13,14.7,*,*,*,F
8,10,RA81586,juv,19.5,*,*,*,7,14.3,80,56,NA63091,F
8,10,PA06792,ad,19.4,51,80,*,26,15.9,80,50,*,F
8,10,SA11947,juv,18.9,47,79,*,14,15.5,70,52,*,F
8,10,SA11447,ad,19.6,51,80,*,23,15.2,70,52,*,F
8,10,RA88776,juv,19.3,49.5,78,*,7,15,72,44,NA10102,F
8,10,RA67976,juv,17.8,49,77,*,24,14.4,80,23,*,F
8,10,SA11547,juv,19.4,50,78,*,12,15.3,*,*,*,F
8,10,PA07992,ad,19.2,54,83,*,27,17.6,*,*,*,F
8,10,NA00740,ad,19.1,50.5,79,*,18,16,*,*,*,F
8,10,SA11147,juv,19.3,50.5,79.5,*,19,15.9,70,11,*,F
8,10,RA29996,juv,20.1,52.5,79,*,17,15.6,63,16,NA44450,F
8,10,SA11047,ad,19.9,52,80.5,*,14,15.9,72,53,*,F
8,10,RA89276,juv,19.7,52,79.5,*,16,16.1,100,18,NA10102,F
8,10,RA74476,juv,19.6,49.5,79,*,18,13.8,90,51,RA45376,F
8,10,RA27996,juv,19.5,49,78,*,14,14,72,24,PA23363,F
8,10,PA06692,ad,19.6,49.5,80,*,29,15.7,80,20,*,F
8,10,NA37650,ad,19.8,51,81,*,26,16.2,63,18,NA30940,F
8,10,RA11886,ad,20.3,50,80.5,*,19,16.6,63,15,*,F
8,10,SA11647,juv,19.7,50.5,79,*,21,13.9,*,*,*,F
8,10,NA74391,ad,19.1,47,79,*,23,16.1,70,44,JA67867,F
8,10,PA05592,ad,19.2,50,81.5,*,30,14.1,81,56,*,F
8,10,SA10347,juv,20,53,82,*,*,15.3,63,52,*,F
8,10,PA08292,ad,19.5,50.5,79.5,*,16,16.7,80,52,*,F
8,10,PA56182,ad,20,51,81,*,42,16.3,60,26,NA13502,F
8,10,PA27163,ad,19.1,50,81,*,33,14.5,63,21,KA21936,F
8,8,SA20847,juv,19.5,50.5,79.5,*,20,15.1,56,20,*,F
8,8,SA49847,ad,19.2,*,*,*,*,12.1,*,*,*,F
8,8,NA59602,ad,19.8,49.5,78,*,19,15.3,90,30,HA12875,F
8,8,PA80782,ad,19.4,52,81.5,*,23,14.1,100,60,LA94460,F
8,8,SA31047,juv,18.9,51,80,*,16,14.7,*,*,*,F
8,8,NA24750,ad,19.3,51,81,*,28,15.3,72,37,NA35140,F
8,8,LA84360,ad,19.5,52,82,*,27,15.8,90,20,*,F
8,8,NA20650,ad,20.1,53,84.5,*,15,16.3,120,62,KA14536,F
8,8,RA14296,juv,19.9,50,79,*,19,13.7,72,33,PA00692,F
8,8,SA30947,juv,18.5,52,79.5,*,16,13.7,63,19,*,F
8,8,PA25563,ad,20,50,83,*,24,14.5,90,63,*,F
8,8,KA86136,ad,19.6,51.5,81.5,*,16,13.2,110,53,KA04936,F
8,8,SA31147,juv,19.8,50.5,80,*,9,14.5,*,*,*,F
8,8,NA11302,ad,*,*,*,*,*,*,80,61,*,F
8,8,PA13063,ad,19.7,53,83,*,15,15,90,18,JA72479,F
8,8,KA24426,ad,19.5,51.5,80,*,20,15.4,*,*,*,F
8,8,NA10150,ad,19.7,50,82,*,21,12.8,80,45,NA32840,F
8,8,SA37847,juv,20.1,51,78,*,22,12.8,90,46,*,F
8,8,NA33902,ad,18.8,51,81,*,24,14.3,*,27,*,F
8,8,SA30847,ad,19.1,51,80.5,*,19,14.6,99,61,*,F
8,8,PA01592,ad,19.3,54,82,*,24,13.5,110,23,*,F
8,8,RA90686,juv,18.9,52,80,*,14,13.7,80,18,*,F
8,8,SA30447,ad,19.2,52,82,*,26,15.2,70,12,*,F
8,8,SA30347,juv,19.6,51,80,*,11,13.7,100,16,*,F
8,8,SA20747,juv,19.9,52,81,*,17,13.6,*,*,*,F
8,8,RA42476,juv,17.7,50,77.5,*,23,13.6,100,*,PA09792,F
8,8,NA49102,ad,19.1,49,80,*,25,13,70,43,KA26426,F
8,8,PA31682,ad,19.7,53,81,*,26,15.5,80,44,KA10736,F
8,8,PA12482,ad,19,52,83,*,33,14.5,80,42,HA83584,F
8,8,KA82026,ad,19.6,52,81,*,19,14.1,80,46,CA68104,F
8,8,SA37947,ad,19.1,52,82,*,14,12.6,72,43,*,F
8,8,KA91136,ad,19.9,53,84,*,27,14.9,*,*,EA28994,F
8,8,PA34411,ad,*,53,83,*,35,14.4,48,29,*,F
8,8,SA30247,juv,19.8,51,81,*,16,15,*,*,*,F
8,8,PA04992,ad,19.2,52,80,*,26,15.5,90,57,*,F
8,8,KA11126,ad,18.7,55,85,*,26,15,90,39,*,F
8,8,SA30047,juv,19.5,54,80.5,*,31,*,80,19,*,F
8,8,LA35888,ad,19.8,53,81,*,36,14.5,110,31,*,F
8,8,SA20947,ad,19.2,52,82.5,*,18,14.6,*,*,*,F
8,7,SA32347,juv,19.9,53,83,*,14,14.3,*,*,*,F
8,7,PA18182,ad,18.8,50,80,*,20,13,80,36,JA51679,F
8,7,SA35047,juv,19.7,52.5,81,*,13,13.8,100,55,*,F
8,7,NA27940,ad,19.6,*,*,*,*,12.4,70,54,HA15900,F
8,7,EA13294,ad,19.1,51,84,*,32,15.1,64,21,EA88974,F
8,7,NA06602,ad,19.4,50.5,80.5,*,14,12.8,100,48,*,F
8,7,SA32447,ad,20.1,52,81.5,*,28,15.9,80,52,*,F
8,7,RA10496,juv,19.2,49.5,81,*,20,15.3,99,21,NA72391,F
8,7,NA37602,juv,19.3,51.5,80,*,25,*,99,53,NA10702,F
8,7,RA14186,ad,20.5,50,80,*,23,13,90,35,*,F
8,7,PA33182,ad,19.9,52.5,82,*,24,12.9,81,55,NA15202,F
8,7,SA32547,juv,19.4,54,83,*,30,15.1,90,9,*,F
8,7,SA35247,juv,19.3,51.5,79.5,*,17,12.8,90,56,*,F
8,7,NA11402,ad,*,*,*,*,*,*,*,*,*,F
8,7,PA26863,ad,19,49,80,*,26,16,110,12,*,F
8,7,JA09667,ad,19.1,51,81,*,11,14,90,29,*,F
8,7,KA98636,ad,19.9,53,83.5,*,31,15.1,90,48,HA74975,F
8,7,PA01392,ad,19.4,54,82,*,19,14.9,72,50,*,F
8,7,SA21747,juv,19.5,51.5,79.5,*,9,14.3,72,33,*,F
8,7,RA37186,juv,19.8,51.5,80,*,21,13.7,*,*,NA42902,F
8,7,LA37788,ad,20.4,52,81.5,*,25,13.7,70,15,*,F
8,7,PA17282,ad,19.7,51.5,79.5,*,27,13,110,19,NA79940,F
8,7,RA58576,juv,19.2,50,77,*,18,13.3,72,41,NA85840,F
8,7,SA30147,juv,19.8,53,81,*,*,14.5,*,*,*,F
8,7,PA41982,ad,17.8,48,81,*,26,13.7,90,30,KA82126,F
8,7,SA32247,juv,19.6,49.5,80,*,25,14.2,81,49,*,F
8,7,SA38147,ad,18.8,52,80,*,16,12.5,80,53,*,F
8,7,RA74576,juv,19.2,51,80,*,19,15,56,19,RA45376,F
8,7,SA79147,juv,19.6,51.5,80,*,27,13.3,81,19,*,F
8,7,RA50876,juv,19.8,49,80,*,15,14.6,*,*,NA01702,F
8,7,NA33440,ad,18.9,51,79,*,13,15.2,80,46,*,F
8,7,NA17450,ad,19.9,52,84,*,23,15.5,56,54,KA98026,F
8,7,HA69075,ad,18.8,50,80,*,39,14.3,80,53,EA37064,F
8,7,HA14275,ad,18.6,48,79.5,*,15,14.6,80,16,*,F
8,7,SA34647,juv,18.8,51.5,79,*,15,12.2,90,45,*,F
8,7,NA11502,ad,20.1,53,83,*,15,13.8,81,47,*,F
8,7,RA10286,juv,19.5,50,79,*,22,14.3,90,10,NA17502,F
8,6,NA41250,ad,19.2,50.5,80,*,27,13,110,51,KA34426,F
8,6,PA38863,ad,20.2,52,81.5,*,31,15.2,60,69,NA14802,F
8,6,SA33447,juv,19.7,50.5,81,*,21,15.1,63,67,*,F
8,6,RA11286,juv,19.6,52,79,*,17,15.7,*,*,NA17302,F
8,6,RA04986,juv,19.5,49.5,79.5,*,27,13.1,80,24,JA52367,F
8,6,NA62091,ad,19.1,51,79,*,22,14.4,*,*,KA13136,F
8,6,PA01892,ad,20.1,52.5,83,*,28,16.5,144,69,*,F
8,6,SA38947,juv,18,53,83,*,17,16.7,*,*,*,F
8,6,PA03292,ad,19.6,52,81,*,32,14.9,*,*,*,F
8,6,SA43747,ad,18.6,53,80,*,25,12.9,80,26,*,F
8,6,PA09463,ad,19.7,*,*,*,*,13.4,*,*,NA17002,F
8,9,KA94326,ad,20.5,52,83,*,25,14.9,*,*,HA12900,F
8,9,LA26365,ad,18.7,52,79.5,*,32,14.6,70,43,*,F
8,9,LA73560,ad,19.6,51,79,*,26,15.5,70,48,*,F
8,9,SA21247,ad,*,*,*,*,*,*,72,12,*,F
8,9,RA08147,juv,18.9,50,81,*,16,14.6,80,13,*,F
8,9,SA32947,juv,19,49,80,*,21,14.2,*,*,*,F
8,9,RA05386,juv,20.1,52,81,*,20,15.5,*,*,KA12126,F
8,2,NA13050,ad,19.6,53,83,*,27,16.5,80,62,EA13294,F
8,2,NA17902,ad,19.1,52,81.5,*,32,15.8,*,*,*,F
8,2,RA75376,juv,19.4,51.5,82,*,20,14.9,*,*,PA09492,F
8,2,SA33647,ad,19.9,50.5,79.5,*,19,14.2,80,26,*,F
8,2,PA34882,ad,19.6,53,82.5,*,26,13.8,80,22,NA34440,F
8,5,SA20247,ad,19.6,52,81,*,27,13.6,99,52,*,F
8,5,RA04286,juv,19.3,52,80,*,27,17,63,50,KA02736,F
8,5,HA59375,ad,19.2,51,81,*,32,14,*,*,*,F
8,5,RA14686,ad,19.5,53,81.5,*,20,15.9,*,*,*,F
8,5,NA23902,ad,18.8,51,80,*,26,14.5,90,64,NA23602,F
8,15,PA11011,ad,19.6,51,82,*,19,15.8,*,*,*,F
8,15,SA21047,juv,19.1,50.5,83,*,15,15,*,*,*,F
8,15,NA04940,ad,19.3,50.5,82,*,*,13.3,*,*,*,F
8,15,NA32840,ad,18.7,49,79.5,*,30,14.3,*,*,*,F
8,15,NA03340,ad,*,*,*,*,*,*,*,*,*,F
8,15,SA32047,ad,19.8,52,80,*,28,15.4,*,*,*,F
8,15,RA52386,juv,19.6,50.5,80,*,19,14.2,80,18,LA79060,F
8,15,SA37647,juv,18.9,53,81,*,20,14.7,72,49,*,F
8,15,EA90874,ad,19.9,49,81,*,27,15.4,110,21,*,F
8,13,SA21447,juv,19.1,53,80.5,*,14,14.9,*,*,*,F
8,13,PA05892,ad,19.5,51,81,*,28,14.2,*,*,*,F
8,13,SA12247,juv,20.2,52,80,*,4,16.6,80,54,*,F
8,13,RA50986,juv,19.3,50.5,79,*,21,15.5,*,*,RA11986,F
8,13,SA12447,ad,19.3,51,83,*,25,*,*,*,*,F
8,13,SA20347,ad,*,*,*,*,*,*,*,*,*,F
8,13,RA65076,juv,19.6,*,83,*,19,*,*,*,KA60226,F
8,12,SA20547,ad,*,*,*,*,*,*,110,56,*,F
8,1,SA58547,ad,19.4,51,80,*,18,14.1,60,11,*,F
8,1,LA78760,ad,19.6,50,79,*,24,*,70,66,*,F
8,13,RA59876,ad,*,*,*,*,*,*,*,*,*,F
8,13,SA20447,ad,*,*,*,*,*,*,*,*,*,F
8,13,RA70376,ad,*,*,*,*,*,*,*,*,*,F
8,13,RA59076,ad,*,*,*,*,*,*,*,*,*,F
8,13,RA34886,ad,*,*,*,*,*,*,*,*,*,F
8,13,SA21547,ad,*,*,*,*,*,*,*,*,*,F
9,8,VA30334,ad,19.2,55,84,*,33,17.1,90,51,*,F
9,8,SA58547,ad,19.6,51.5,82.5,*,19,17.3,63,14,*,F
9,8,VA41134,juv,19.4,49.5,79.5,*,10,17.2,*,*,*,F
9,8,TA25310,ad,19.1,52.5,82,*,15,16.7,110,39,*,F
9,8,RA56586,ad,19.8,54,85,*,22,13.9,*,*,NA03340,F
9,8,SA04857,juv,18.8,52,80,*,22,16.2,90,63,PA12482,F
9,8,SA22957,juv,19,51,80,*,14,14.6,80,24,HA07200,F
9,8,TA25210,juv,19.3,50,81,*,11,16.6,100,57,*,F
9,8,SA21647,ad,19.6,52,84,*,26,15.8,99,69,*,F
9,8,VA30234,ad,18.9,50,79,*,16,12.5,90,54,*,F
9,8,SA71047,juv,20.1,52,82,*,32,16.4,81,24,KA12126,F
9,8,NA53902,ad,18.9,52,81.5,*,24,14.6,99,11,EA31994,F
9,8,SA19657,juv,19.8,52,82,*,21,15.8,90,27,SA32547,F
9,8,RA93676,ad,19.4,51,82,*,24,16.8,99,61,PA72082,F
9,8,VA40734,juv,19.1,52.5,82,*,11,*,72,47,*,F
9,8,SA84047,juv,19,51.5,80,*,13,15.2,72,45,*,F
9,8,NA59140,ad,19,51.5,82,*,27,15.3,*,*,*,F
9,8,RA52286,ad,18.8,53,81,*,18,13,70,13,LA79060,F
9,8,VA40834,ad,19.8,51,82,*,19,15.4,*,*,*,F
9,8,PA01592,ad,19.1,53,82,*,24,14.2,90,27,*,F
9,8,SA06057,juv,19.3,51,80,*,15,17.4,99,25,RA42476,F
9,8,NA08840,ad,18.8,54,83,*,25,12.1,*,*,*,F
9,8,PA75111,juv,18.9,52,80,*,15,14.2,80,67,*,F
9,8,SA32547,ad,19.6,55,84,*,*,12.8,*,*,*,F
9,8,SA62747,juv,19.2,49,80,*,16,13.2,72,55,*,F
9,8,SA66447,juv,19.8,51,80,*,22,13.8,80,25,*,F
9,8,SA35147,ad,19.8,52,80,*,17,13.8,81,47,*,F
9,8,TA28910,juv,19.6,51,79,*,26,13.1,120,55,*,F
9,8,SA20747,ad,20.2,51,82,*,19,13.6,90,63,*,F
9,8,PA82982,ad,18.6,54,84,*,8,13.8,110,54,*,F
9,8,NA11302,ad,20.3,52,81,*,14,16.7,90,49,*,F
9,8,VA41434,ad,20.4,51,81,*,24,15.8,80,17,*,F
9,8,SA98147,juv,19.5,55,80,*,24,13.5,*,*,RA74576,F
9,8,TA28810,juv,19.9,50.5,79,*,21,*,100,49,*,F
9,8,PA12482,ad,19,53,82.5,*,30,14.7,72,47,HA83584,F
9,8,VA30134,juv,18.8,52,80.5,*,11,15,99,29,*,F
9,8,SA95847,juv,18.3,50,79,*,36,12.9,110,55,RA50876,F
9,8,SA77547,juv,19.3,52.5,80,*,24,14,90,23,*,F
9,8,SA75647,juv,19.4,52,80,*,27,15.2,81,16,NA01540,F
9,8,VA41034,juv,19.7,52,81,*,*,14.2,*,*,*,F
9,8,SA38947,ad,18.6,53,84,*,23,15.4,81,47,*,F
9,8,RA14186,ad,20.4,51,82,*,22,14.4,99,47,*,F
9,8,KA24426,ad,19.6,51,80,*,22,13.6,90,40,*,F
9,8,SA29947,juv,20,49.5,79,*,27,16.3,88,46,*,F
9,8,TA28710,juv,19.7,53,79,*,21,14.4,*,*,*,F
9,8,TA28310,ad,18.9,53,84,*,33,14.3,81,22,*,F
9,8,TA28210,juv,19.8,53,80.5,*,22,12.5,*,*,*,F
9,8,PA00492,ad,20.5,51.5,83,*,14,15.7,63,22,*,F
9,8,PA13063,ad,19.6,54,82.5,*,17,*,90,44,JA72479,F
9,8,SA49057,juv,18.8,51,81.5,*,15,15.2,88,47,*,F
9,8,SA86457,juv,19.8,53,81,*,12,16,100,25,NA11302,F
9,8,SA99247,juv,19.6,52,80,*,19,13,49,24,PA17282,F
9,8,RA42476,ad,17.8,51,80,*,29,14.4,*,*,PA09792,F
9,8,SA19557,juv,19.2,51,81,*,33,15.7,63,53,SA32547,F
9,8,SA19057,juv,18.8,51,80,*,14,15.1,*,*,NA06602,F
9,8,SA39147,ad,19.6,52,81.5,*,*,13.7,*,*,*,F
9,8,VA41234,juv,19.5,50.5,78,*,18,15.1,64,19,*,F
9,8,SA04357,juv,19.7,50,78.5,*,21,13.7,54,34,*,F
9,8,SA30447,ad,19.2,52.5,82.5,*,*,15.2,72,20,*,F
9,8,TA25010,juv,19.3,51,81,*,19,14.5,*,*,*,F
9,8,SA51947,juv,18.9,51,80,*,17,15.7,110,66,RA58576,F
9,8,PA41982,ad,17.8,50,80.5,*,27,14.1,72,24,KA82126,F
9,8,VA30034,juv,18.9,50,79,*,25,13.7,90,14,*,F
9,8,RA62686,ad,19.8,54,82.5,*,26,14.2,80,25,PA00492,F
9,8,SA12547,ad,19.1,50.5,82.5,*,23,*,100,55,*,F
9,7,VA41634,ad,19.1,50,80,*,27,14.6,110,68,*,F
9,7,SA30847,ad,19.3,51,80,*,18,12.2,*,*,*,F
9,7,SA32447,ad,20.1,52,82,*,28,13.8,64,22,*,F
9,7,SA52547,juv,20.9,53,82,*,12,14.5,90,44,NA17002,F
9,7,NA14150,ad,19.6,54,81,*,16,15.4,80,58,HA63175,F
9,7,SA28147,juv,19.6,50,81,*,18,13.2,72,49,*,F
9,7,SA11357,juv,19.4,51,82,*,8,12.7,99,32,NA10150,F
9,7,VA42834,juv,18.9,50,79,*,21,12,100,55,*,F
9,7,VA45034,juv,19.1,49.5,78.5,*,18,12.4,80,46,*,F
9,7,NA06602,ad,19.4,55,81,*,18,14,90,58,*,F
9,7,NA33440,ad,18.9,49,78.5,*,11,15.4,*,*,*,F
9,7,LA35888,ad,19.9,52,81.5,*,34,15.8,100,71,*,F
9,7,KA91136,ad,20.1,53,84,*,25,13.4,48,27,EA28994,F
9,7,RA09647,ad,19,52.5,82,*,11,14,100,47,*,F
9,7,VA41734,ad,19.2,51,81,*,21,17,81,64,*,F
9,7,VA31334,ad,19.6,49.5,80,*,28,13.4,63,20,*,F
9,7,SA53657,juv,19.8,50,78,*,13,12.8,72,46,*,F
9,7,PA01392,ad,19.5,53,83,*,22,13.3,56,36,*,F
9,7,VA31134,ad,20.4,54,82.5,*,18,13.4,72,29,*,F
9,7,VA44834,juv,19.8,52,82,*,24,14.8,80,20,*,F
9,7,PA95911,ad,19.1,53,82,*,17,13,80,55,*,F
9,7,SA21247,ad,19.2,50,81,*,17,12.6,*,*,*,F
9,7,SA32347,ad,19.9,54,84.5,*,17,17,90,17,*,F
9,7,VA46034,juv,18.9,51.5,76.5,*,18,11.9,80,51,*,F
9,7,SA27547,juv,19.7,54,81.5,*,14,13.3,*,*,*,F
9,7,SA21747,ad,19.5,49,81,*,13,12.8,90,59,*,F
9,7,SA48857,juv,19.7,54,81,*,16,12.7,72,18,*,F
9,7,NA17450,ad,19.8,51,83,*,25,15.7,110,68,KA98026,F
9,7,RA02686,ad,19.1,52,81,*,14,16.6,81,58,*,F
9,7,NA10150,ad,20,50.5,82.5,*,21,13.8,63,16,NA32840,F
9,7,SA52047,juv,19.7,50,80,*,17,16.9,81,29,RA58576,F
9,7,NA49102,ad,19.2,50,81,*,28,14.6,*,*,KA26426,F
9,7,RA52676,ad,20.2,51,82,*,25,13,81,24,JA47167,F
9,7,SA30147,ad,19.9,53.5,83,*,25,16.3,90,49,*,F
9,7,JA82567,ad,19,50,78,*,25,16.6,63,15,HA13475,F
9,7,NA63940,ad,19.3,52,82,*,13,13.4,*,*,NA07740,F
9,7,VA42334,juv,20.5,51,78.5,*,19,12.8,63,17,*,F
9,7,PA33782,ad,19.5,53,82.5,*,21,16.6,*,*,*,F
9,7,PA00592,ad,20,52.5,83,*,18,14.6,90,55,*,F
9,7,SA45347,juv,18.6,52,83.5,*,10,15.3,72,10,*,F
9,7,HA63575,ad,19.5,54,83,*,28,12.6,*,*,HA00584,F
9,7,NA72391,ad,20.1,51.5,83,*,27,13.2,56,45,*,F
9,7,VA31534,ad,19.1,53,83.5,*,18,15.2,28,10,*,F
9,7,RA22296,ad,18.4,52.5,81,*,26,12.5,80,65,PA01292,F
9,7,SA38147,ad,18.8,53,82.5,*,17,12.3,90,52,*,F
9,7,VA31434,ad,18.8,51,80,*,33,15.8,72,55,*,F
9,7,PA13463,ad,19.9,53,84,*,28,15.3,90,21,JA72479,F
9,7,NA17002,ad,19.8,52,84.5,*,21,13.7,84,61,*,F
9,7,VA31634,juv,19.9,50,80,*,19,13.3,90,66,*,F
9,7,PA09792,ad,19.9,52,81,*,23,13.4,54,52,*,F
9,7,VA44934,juv,19.5,54,81.5,*,20,13.4,88,15,*,F
9,7,SA60057,juv,19.5,51.5,82,*,17,12.6,*,*,*,F
9,7,RA12186,ad,19.3,50,80,*,15,13.7,*,*,NA26840,F
9,7,NA35102,ad,19.2,50,80.5,*,14,12.5,72,53,*,F
9,7,LA37788,ad,20.3,51,82.5,*,25,16.2,110,57,*,F
9,7,PA19282,ad,19.2,54,83,*,25,12.7,70,*,KA11126,F
9,7,VA41534,juv,19.9,53,79.5,*,11,16.7,72,20,*,F
9,7,SA72047,juv,19.1,52,79,*,26,13,63,24,*,F
9,7,SA29247,juv,19.6,50.5,80,*,14,13,110,49,SA37947,F
9,7,SA66157,juv,19.7,52,81.5,*,20,12.9,*,*,SA32447,F
9,7,SA32247,ad,19.6,50,80,*,28,13.1,63,64,*,F
9,10,TA24510,ad,19.2,48.5,78,*,8,13.9,72,49,*,F
9,10,VA21634,ad,19.6,52.5,84,*,21,16.9,*,*,*,F
9,10,VA28334,juv,19.8,51,80,*,15,16.1,63,43,*,F
9,10,PA05392,ad,19.5,51,80,*,17,13.5,66,38,*,F
9,10,RA75476,ad,19.6,49,80,*,19,16.6,80,16,PA09492,F
9,10,VA21534,juv,19.5,49.5,78,*,11,17,80,55,*,F
9,10,RA91976,ad,19.2,49,79,*,24,17.1,63,7,PA09992,F
9,10,SA74557,juv,19.8,50.5,79,*,6,17.2,*,*,RA84686,F
9,10,RA29996,ad,20.1,50.5,80.5,*,22,13.9,88,59,NA44450,F
9,10,NA15702,ad,19.4,51,81,*,22,16.5,70,60,*,F
9,10,RA11886,ad,20.3,49,82,*,15,14,80,49,*,F
9,10,RA60276,ad,19,52.5,82,*,23,13.5,*,*,NA13540,F
9,10,SA16947,juv,20.1,49,80,*,14,17.4,*,*,*,F
9,10,SA24857,juv,19.3,51,82,*,19,17.9,81,44,RA89276,F
9,10,SA11347,ad,19.2,51,80,*,25,13.6,*,*,*,F
9,10,VA21734,juv,19.5,50.5,78.5,*,17,17.5,80,42,*,F
9,10,NA04902,ad,19.4,50,79,*,32,16.5,70,20,HA69075,F
9,10,NA01540,ad,19.4,48,78,*,22,13.4,66,57,*,F
9,10,PA05463,ad,19.2,50,80,*,23,15.3,*,*,*,F
9,10,RA27696,ad,19.5,51,81,*,*,17.1,70,44,NA21902,F
9,10,TA21910,ad,*,*,*,*,*,16.6,*,*,*,F
9,10,RA66376,ad,19,52,80,*,19,16.6,60,51,*,F
9,10,TA23810,ad,19.7,50,79,*,21,17.1,*,39,*,F
9,10,PA06992,ad,19.4,51,83.5,*,26,18.4,77,55,*,F
9,10,SA81957,juv,19.3,48,79,*,11,15.5,*,*,RA75476,F
9,10,RA89543,juv,19.6,49,79.5,*,11,13.6,88,59,*,F
9,10,SA11847,ad,19.1,50.5,80,*,19,16.4,*,*,*,F
9,10,NA09802,ad,19.7,55,79,*,23,16.2,90,42,*,F
9,10,RA60676,ad,19.2,48.5,79,*,28,16.1,*,*,NA15540,F
9,10,SA63547,juv,19.6,50,78.5,*,19,16.5,70,54,NA05440,F
9,10,VA21034,ad,19.4,49.5,79,*,21,15.3,70,46,*,F
9,10,PA78211,ad,19.6,51.5,82,*,24,16.1,*,*,*,F
9,10,VA21134,juv,18.8,48.5,77,*,25,16.3,100,51,*,F
9,10,TA24010,ad,19.8,49,79,*,17,16.1,70,38,*,F
9,10,VA21834,juv,19.6,49.5,80,*,22,16.9,63,25,*,F
9,10,TA24410,ad,18.9,48,80,*,18,16,*,*,*,F
9,10,SA60957,juv,19.1,50,80,*,27,14.2,*,*,A957436,F
9,10,RA90276,ad,19.8,50,79,*,24,16.7,*,*,RA47076,F
9,10,SA11947,ad,18.7,49,79,*,21,15.9,80,58,*,F
9,10,RA60376,ad,18.6,50,81,*,21,14.9,*,*,NA13540,F
9,10,RA87276,ad,19.8,50,79,*,36,15.8,77,60,NA09802,F
9,10,VA20934,ad,19.4,49,81,*,24,16.6,60,15,*,F
9,10,VA20834,juv,20,50.5,80,*,10,16.9,70,34,*,F
9,10,TA24310,juv,19.6,51,81,*,17,14.8,*,*,*,F
9,10,VA20034,juv,19.6,50,77,*,18,15,*,*,*,F
9,10,VA20234,ad,20.2,50.5,82,*,24,16.6,70,44,*,F
9,10,EA49364,ad,19.7,49,76,*,30,16.4,72,17,EA03364,F
9,10,RA89276,ad,19.7,51,80,*,24,14.6,*,*,NA10102,F
9,10,VA23234,juv,*,*,*,*,*,*,*,*,*,F
9,10,VA20534,ad,19.4,48,79,*,13,16,63,48,*,F
9,10,VA20134,juv,20,*,82,*,19,15.9,72,19,*,F
9,10,VA20734,juv,20.1,49,79,*,17,16.1,*,*,*,F
9,10,VA21934,juv,19.2,51.5,79,*,18,17.7,56,19,*,F
9,10,SA73357,juv,19.6,51,80,*,19,14.2,*,*,SA12047,F
9,10,RA85943,juv,20.2,49.5,79,*,17,18,80,52,*,F
9,10,SA27257,juv,19.6,49,76.5,*,20,16.5,80,*,SA11347,F
9,10,VA25734,juv,19.7,52,80,*,18,16,*,*,*,F
9,10,SA02757,juv,19,53,80,*,15,15.6,*,9,KA11126,F
9,10,SA71557,juv,18.7,49,79,*,13,16,*,*,RA81586,F
9,10,HA07200,ad,19.3,50,79,*,24,15.7,*,*,*,F
9,10,PA27163,ad,19,50,81,*,34,14.8,*,*,KA21936,F
9,10,NA74391,ad,19,*,80,*,25,16.5,88,62,JA67867,F
9,10,TA23910,ad,19.1,50,82,*,15,15.4,63,28,*,F
9,10,SA74957,juv,19.5,50,81,*,7,16.4,*,*,SA11847,F
9,10,RA62176,ad,19.1,49,79.5,*,20,13.3,*,*,NA00502,F
9,10,VA20434,ad,19.5,49,79,*,*,15,*,*,*,F
9,10,VA21434,ad,19.8,49,79.5,*,29,16,80,52,*,F
9,10,SA14847,juv,19.5,51,80,*,10,15.2,81,43,SA20347,F
9,10,PA08292,ad,19.6,49,79.5,*,23,16.7,70,45,*,F
9,10,SA60357,juv,20.2,51,81,*,17,15.8,*,*,*,F
9,10,SA11047,ad,19.9,50,81,*,10,15.4,88,45,*,F
9,10,SA10347,ad,20.1,53,82,*,29,16.9,77,35,*,F
9,6,SA49457,juv,20.1,52,81.5,*,16,14.9,63,26,*,F
9,6,SA27847,juv,19.4,51,79,*,15,12.2,*,*,*,F
9,6,PA17482,ad,20,52,83.5,*,26,15.6,*,*,*,F
9,6,SA33447,ad,19.7,50,80,*,30,12.5,90,49,*,F
9,6,SA67547,juv,19.1,53,81,*,11,13.2,*,*,*,F
9,6,PA24182,ad,19.6,53.5,82.5,*,23,14.1,*,*,KA19426,F
9,6,RA11286,ad,19.5,52,80,*,*,14.5,*,*,NA17302,F
9,6,LA69260,ad,19.2,50,79.5,*,14,15.5,54,17,*,F
9,6,RA91986,ad,18.4,50,82,*,36,13.9,*,*,PA12482,F
9,6,RA09986,ad,19.8,50,79.5,*,31,12.6,*,*,PA32382,F
9,6,NA05440,ad,18.8,51,80.5,*,21,12.2,110,51,*,F
